gene_id	gene_name	start	end	strand
ENSG00000283439.4	SPEM3	7428857	7432820	+
ENSG00000286007.1	ENSG00000286007	7428861	7436278	+
ENSG00000181284.3	TMEM102	7435435	7437679	+
ENSG00000161958.11	FGF11	7438273	7444937	+
ENSG00000170175.11	CHRNB1	7445061	7457710	+
ENSG00000174282.12	ZBTB4	7459366	7484263	-
ENSG00000259224.3	SLC35G6	7481446	7483496	+
ENSG00000181222.19	POLR2A	7484366	7514616	+
ENSG00000239697.12	TNFSF12	7548508	7557890	+
ENSG00000248871.1	TNFSF12-TNFSF13	7549099	7561601	+
ENSG00000161955.17	TNFSF13	7558292	7561608	+
ENSG00000161956.14	SENP3	7561919	7571969	+
ENSG00000277957.1	SENP3-EIF4A1	7563287	7578715	+
ENSG00000161960.16	EIF4A1	7572824	7579006	+
ENSG00000129226.14	CD68	7579491	7582111	+
ENSG00000129255.16	MPDU1	7583529	7592789	+
ENSG00000129194.8	SOX15	7588178	7590094	-
ENSG00000129245.13	FXR2	7591230	7614897	-
ENSG00000129214.15	SHBG	7613946	7633382	+
ENSG00000141504.12	SAT2	7626234	7627876	-
ENSG00000129244.9	ATP1B2	7646627	7657770	+
ENSG00000141510.19	TP53	7661779	7687546	-
ENSG00000141499.18	WRAP53	7686071	7703502	+
ENSG00000108947.5	EFNB3	7705202	7711372	+
ENSG00000183914.15	DNAH2	7717744	7833742	+
ENSG00000132510.11	KDM6B	7834217	7854796	+
ENSG00000167874.7	TMEM88	7855066	7856099	+
ENSG00000183011.14	NAA38	7856685	7885238	-
ENSG00000182224.12	CYB5D1	7857746	7862282	+
ENSG00000170004.19	CHD3	7884796	7912760	+
ENSG00000179859.10	RNF227	7913339	7916289	-
ENSG00000170049.10	KCNAB3	7921859	7929856	-
ENSG00000262730.1	ENSG00000262730	7925931	7930622	-
ENSG00000170043.12	TRAPPC1	7930345	7932123	-
ENSG00000170037.14	CNTROB	7932101	7949920	+
ENSG00000132518.7	GUCY2D	8002615	8020342	+
ENSG00000179593.16	ALOX15B	8039034	8049134	+
ENSG00000179477.11	ALOX12B	8072636	8087716	-
ENSG00000179148.11	ALOXE3	8095900	8119047	-
ENSG00000179111.9	HES7	8120592	8124106	-
ENSG00000179094.16	PER1	8140472	8156506	-
ENSG00000263620.1	ENSG00000263620	8150816	8162975	-
ENSG00000220205.10	VAMP2	8159149	8163546	-
ENSG00000179029.15	TMEM107	8172457	8176399	-
ENSG00000196544.8	BORCS6	8188345	8190180	-
ENSG00000178999.13	AURKB	8204733	8210600	-
ENSG00000178971.17	CTC1	8224815	8248058	-
ENSG00000178921.14	PFAS	8247618	8270491	+
ENSG00000125434.11	SLC25A35	8287763	8295400	-
ENSG00000108961.14	RANGRF	8288654	8290092	+
ENSG00000198844.12	ARHGEF15	8310241	8322514	+
ENSG00000184650.11	ODF4	8339840	8346048	+
ENSG00000184619.8	KRBA2	8356902	8376704	-
ENSG00000263809.1	ENSG00000263809	8368638	8383187	-
ENSG00000161970.15	RPL26	8377516	8383213	-
ENSG00000189051.6	RNF222	8390702	8397827	-
ENSG00000166579.16	NDEL1	8413131	8490411	+
ENSG00000133026.14	MYH10	8474207	8631376	-
ENSG00000161973.11	CCDC42	8729935	8745219	-
ENSG00000183318.12	SPDYE4	8747524	8758559	-
ENSG00000185156.6	MFSD6L	8797110	8799365	-
ENSG00000276231.5	PIK3R6	8802722	8867677	-
ENSG00000141506.15	PIK3R5	8878911	8965712	-
ENSG00000065320.9	NTN1	9021510	9244000	+
ENSG00000170310.15	STX8	9250471	9576591	-
ENSG00000166596.15	CFAP52	9576627	9643447	+
ENSG00000154914.17	USP43	9644698	9729687	+
ENSG00000184544.12	DHRS7C	9771434	9791592	-
ENSG00000214978.8	GSG1L2	9800608	9822079	-
ENSG00000065325.13	GLP2R	9822206	9892099	+
ENSG00000109047.8	RCVRN	9896320	9905271	-
ENSG00000007237.19	GAS7	9910606	10198606	-
ENSG00000006788.14	MYH13	10300865	10373130	-
ENSG00000133020.4	MYH8	10390322	10421950	-
ENSG00000264424.1	MYH4	10443290	10469559	-
ENSG00000109061.10	MYH1	10492307	10518542	-
ENSG00000125414.19	MYH2	10521148	10549700	-
ENSG00000109063.15	MYH3	10628526	10657309	-
ENSG00000133028.12	SCO1	10672474	10698375	-
ENSG00000170222.12	ADPRM	10697594	10711558	+
ENSG00000187824.9	TMEM220	10699015	10730023	-
ENSG00000263429.4	TMEM238L	10794908	10804099	-
ENSG00000233670.7	PIRT	10822470	10838087	-
ENSG00000188803.15	SHISA6	11241213	11564063	+
ENSG00000007174.18	DNAH9	11598470	11969748	+
ENSG00000154957.14	ZNF18	11977439	11997475	-
ENSG00000065559.15	MAP2K4	12020829	12143830	+
ENSG00000141052.18	MYOCD	12665890	12768949	+
ENSG00000006740.18	ARHGAP44	12789498	12991643	+
ENSG00000006744.19	ELAC2	12991612	13018065	-
ENSG00000153976.3	HS3ST3A1	13494032	13601929	-
ENSG00000006695.12	COX10	14069490	14231736	+
ENSG00000223510.7	CDRT15	14235673	14236862	-
ENSG00000125430.9	HS3ST3B1	14301081	14349404	+
ENSG00000109099.16	PMP22	15229773	15272292	-
ENSG00000125409.13	TEKT3	15303811	15341632	-
ENSG00000239704.12	CDRT4	15436015	15475728	-
ENSG00000259024.7	TVP23C-CDRT4	15436021	15563561	-
ENSG00000175106.17	TVP23C	15502264	15563595	-
ENSG00000241322.11	FBXW10B	15565483	15619704	-
ENSG00000251537.4	ENSG00000251537	15571491	15651653	-
ENSG00000221926.13	TRIM16	15627960	15684311	-
ENSG00000255104.9	ZNF286A-TBC1D26	15699552	15745940	+
ENSG00000187607.16	ZNF286A	15699577	15720787	+
ENSG00000214946.15	TBC1D26	15732247	15746162	+
ENSG00000170425.4	ADORA2B	15945130	15975746	+
ENSG00000214941.8	ZSWIM7	15976560	15999717	-
ENSG00000011295.16	TTC19	15999784	16045015	+
ENSG00000141027.23	NCOR1	16029065	16218185	-
ENSG00000108474.17	PIGL	16217191	16351797	+
ENSG00000166582.11	CENPV	16342534	16353656	-
ENSG00000170315.14	UBB	16380798	16382745	+
ENSG00000187688.15	TRPV2	16415571	16437003	+
ENSG00000181350.12	LRRC75A	16441577	16492193	-
ENSG00000141040.15	ZNF287	16546954	16569204	-
ENSG00000197566.10	ZNF624	16620734	16653856	-
ENSG00000170160.19	CCDC144A	16689537	16777881	+
ENSG00000266302.6	ENSG00000266302	16690261	16804453	+
ENSG00000240505.9	TNFRSF13B	16929816	16972118	-
ENSG00000133030.22	MPRIP	17042457	17217679	+
ENSG00000179598.6	PLD6	17200995	17206333	-
ENSG00000264187.1	ENSG00000264187	17202649	17237185	-
ENSG00000154803.13	FLCN	17212212	17237188	-
ENSG00000141030.13	COPS3	17246616	17281273	-
ENSG00000205309.14	NT5M	17303335	17347663	+
ENSG00000141026.6	MED9	17476994	17493221	+
ENSG00000108551.5	RASD1	17494437	17496395	-
ENSG00000133027.18	PEMT	17505563	17591708	-
ENSG00000108557.20	RAI1	17681458	17811453	+
ENSG00000072310.18	SREBF1	17810399	17837002	-
ENSG00000175662.18	TOM1L2	17843511	17972422	-
ENSG00000171962.19	DRC3	17972813	18016889	+
ENSG00000171953.16	ATPAF2	17977409	18039209	-
ENSG00000141034.10	GID4	18039408	18068405	+
ENSG00000108591.10	DRG2	18087892	18107970	+
ENSG00000091536.20	MYO15A	18108756	18179802	+
ENSG00000091542.9	ALKBH5	18183078	18209954	+
ENSG00000131899.13	LLGL1	18225635	18244875	+
ENSG00000177731.16	FLII	18244815	18258738	-
ENSG00000177427.13	MIEF2	18260597	18266552	+
ENSG00000177302.16	TOP3A	18271428	18315007	-
ENSG00000176994.11	SMCR8	18315293	18328056	+
ENSG00000176974.22	SHMT1	18327873	18363550	-
ENSG00000214860.5	EVPLL	18377778	18389647	+
ENSG00000171916.17	LGALS9C	18476737	18494945	+
ENSG00000189375.12	TBC1D28	18634247	18644427	-
ENSG00000240445.6	FOXO3B	18667629	18682314	-
ENSG00000171931.13	FBXW10	18744026	18779349	+
ENSG00000171928.14	TVP23B	18781111	18806714	+
ENSG00000141127.15	PRPSAP2	18840085	18931287	+
ENSG00000154025.16	SLC5A10	18950345	19022595	+
ENSG00000188522.16	FAM83G	18968789	19004764	-
ENSG00000154016.14	GRAP	19020656	19047011	-
ENSG00000189152.12	GRAPL	19127535	19162274	+
ENSG00000072134.16	EPN2	19215615	19336715	+
ENSG00000108641.20	B9D1	19334308	19378193	-
ENSG00000166484.20	MAPK7	19377721	19383544	+
ENSG00000166482.12	MFAP4	19383442	19387190	-
ENSG00000128482.16	RNF112	19411125	19417276	+
ENSG00000142494.13	SLC47A1	19495385	19579034	+
ENSG00000072210.19	ALDH3A2	19648136	19685760	+
ENSG00000180638.19	SLC47A2	19678288	19718979	-
ENSG00000108602.18	ALDH3A1	19737984	19748943	-
ENSG00000083290.20	ULK2	19770829	19867936	-
ENSG00000108599.15	AKAP10	19904302	19978343	-
ENSG00000128487.19	SPECC1	20008865	20319026	+
ENSG00000170298.16	LGALS9B	20449395	20467539	-
ENSG00000214819.2	CDRT15L2	20579724	20580911	+
ENSG00000124422.12	USP22	20999596	21043760	-
ENSG00000109016.18	DHRS7B	21123364	21193265	+
ENSG00000178307.10	TMEM11	21197954	21214176	-
ENSG00000274180.1	NATD1	21238870	21253410	-
ENSG00000034152.20	MAP2K3	21284672	21315232	+
ENSG00000184185.10	KCNJ12	21376357	21419870	+
ENSG00000260458.3	KCNJ18	21692523	21704612	+
ENSG00000109046.15	WSB1	27294076	27315926	+
ENSG00000141068.17	KSR1	27456448	27626438	+
ENSG00000266728.5	ENSG00000266728	27623364	27640777	+
ENSG00000168961.17	LGALS9	27629798	27649560	+
ENSG00000007171.19	NOS2	27756766	27800529	-
ENSG00000266202.1	ENSG00000266202	27798806	27893365	-
ENSG00000232859.10	LYRM9	27878314	27894752	-
ENSG00000087095.13	NLK	28041737	28196381	+
ENSG00000109084.14	TMEM97	28319200	28328685	+
ENSG00000109083.14	IFT20	28328325	28335489	-
ENSG00000109079.10	TNFAIP1	28335602	28347009	+
ENSG00000004142.12	POLDIP2	28346633	28357527	-
ENSG00000244045.13	TMEM199	28357642	28363683	+
ENSG00000274529.6	SEBOX	28363506	28365199	-
ENSG00000273171.1	ENSG00000273171	28364288	28368012	-
ENSG00000004139.14	SARM1	28364356	28404049	+
ENSG00000109072.14	VTN	28367284	28373091	-
ENSG00000076351.13	SLC46A1	28394642	28407197	-
ENSG00000167524.17	RSKR	28455752	28614197	-
ENSG00000007216.16	SLC13A2	28473293	28497781	+
ENSG00000109101.8	FOXN1	28506243	28538900	+
ENSG00000109103.12	UNC119	28546708	28552631	-
ENSG00000087111.22	PIGS	28553383	28571794	-
ENSG00000109107.14	ALDOC	28573115	28576948	-
ENSG00000076382.17	SPAG5	28577565	28599025	-
ENSG00000258472.10	ENSG00000258472	28580012	28614185	-
ENSG00000007202.16	BLTP2	28614446	28645454	-
ENSG00000132581.10	SDF2	28648346	28662189	-
ENSG00000109111.15	SUPT6H	28662198	28702679	+
ENSG00000167525.16	PROCA1	28703197	28711888	-
ENSG00000109113.20	RAB34	28714281	28718429	-
ENSG00000198242.14	RPL23A	28719985	28724359	+
ENSG00000160606.11	TLCD1	28724348	28727935	-
ENSG00000160602.14	NEK8	28725897	28743455	+
ENSG00000076604.16	TRAF4	28744011	28750956	+
ENSG00000173065.14	FAM222B	28755980	28855232	-
ENSG00000132591.12	ERAL1	28855010	28861061	+
ENSG00000132589.16	FLOT2	28879335	28897733	-
ENSG00000167536.14	DHRS13	28897781	28903079	-
ENSG00000109118.14	PHF12	28905250	28951771	-
ENSG00000179761.12	PIPOX	28950513	29057216	+
ENSG00000063015.21	SEZ6	28954901	29006440	-
ENSG00000196535.20	MYO18A	29071122	29180398	-
ENSG00000108255.8	CRYBA1	29246859	29254494	+
ENSG00000108256.9	NUFIP2	29255839	29294148	-
ENSG00000160551.12	TAOK1	29390363	29551903	+
ENSG00000168792.5	ABHD15	29560547	29567037	-
ENSG00000167543.16	TP53I13	29566052	29573157	+
ENSG00000108262.16	GIT1	29573475	29594054	-
ENSG00000198720.13	ANKRD13B	29589769	29614761	+
ENSG00000167549.19	CORO6	29614756	29622912	-
ENSG00000141298.19	SSH2	29625938	29930276	-
ENSG00000176927.16	EFCAB5	29929200	30108452	+
ENSG00000126653.18	NSRP1	30115521	30186475	+
ENSG00000108576.10	SLC6A4	30194319	30236002	-
ENSG00000108578.15	BLMH	30248203	30292056	-
ENSG00000182271.13	TMIGD1	30316333	30334059	-
ENSG00000108582.12	CPD	30378927	30469989	+
ENSG00000108587.16	GOSR1	30477362	30527592	+
ENSG00000176390.12	CRLF3	30769388	30824692	-
ENSG00000176208.9	ATAD5	30831966	30895869	+
ENSG00000172171.11	TEFM	30897336	30906238	-
ENSG00000184060.11	ADAP2	30906344	30959322	+
ENSG00000181481.14	RNF135	30970984	30999911	+
ENSG00000196712.20	NF1	31094927	31382116	+
ENSG00000126861.5	OMG	31272013	31297539	-
ENSG00000185862.7	EVI2B	31303770	31314105	-
ENSG00000265118.5	ENSG00000265118	31305213	31318831	-
ENSG00000126860.12	EVI2A	31316410	31321749	-
ENSG00000131242.18	RAB11FIP4	31391675	31538211	+
ENSG00000172301.11	COPRS	31851871	31859291	-
ENSG00000108651.10	UTP6	31860904	31901708	-
ENSG00000178691.11	SUZ12	31937007	32001038	+
ENSG00000185158.13	LRRC37B	32007383	32053504	+
ENSG00000126858.19	RHOT1	32142454	32253374	+
ENSG00000141314.13	RHBDL3	32265832	32324659	+
ENSG00000108666.11	C17orf75	32324565	32350023	-
ENSG00000010244.19	ZNF207	32350132	32381885	+
ENSG00000108671.11	PSMD11	32444379	32483319	+
ENSG00000176749.9	CDK5R1	32486993	32491253	+
ENSG00000176658.17	MYO1D	32492522	32877177	-
ENSG00000290320.1	H2BN1	32895433	32906586	+
ENSG00000006042.12	TMEM98	32927910	32945106	+
ENSG00000141316.13	SPACA3	32970376	32997877	+
ENSG00000108684.15	ASIC2	33013087	34174964	-
ENSG00000108691.10	CCL2	34255274	34257208	+
ENSG00000108688.11	CCL7	34270221	34272242	+
ENSG00000172156.4	CCL11	34285742	34288334	+
ENSG00000108700.5	CCL8	34319435	34321402	+
ENSG00000181374.8	CCL13	34356480	34358610	+
ENSG00000108702.4	CCL1	34360328	34363233	-
ENSG00000181291.8	TMEM132E	34579487	34639318	+
ENSG00000132141.14	CCT6B	34927859	34981078	-
ENSG00000198783.6	ZNF830	34961540	34963777	+
ENSG00000005156.12	LIG3	34980512	35009743	+
ENSG00000092871.17	RFFL	35005990	35089319	-
ENSG00000267618.5	ENSG00000267618	35011349	35121493	-
ENSG00000185379.21	RAD51D	35092221	35121522	-
ENSG00000073598.6	FNDC8	35121615	35130732	+
ENSG00000073536.18	NLE1	35128730	35142304	-
ENSG00000141161.12	UNC45B	35147817	35189345	+
ENSG00000164729.8	SLC35G3	35192520	35194393	-
ENSG00000166750.10	SLFN5	35243071	35273655	+
ENSG00000172716.17	SLFN11	35350305	35373701	-
ENSG00000172123.14	SLFN12	35409465	35433475	-
ENSG00000154760.14	SLFN13	35435096	35448837	-
ENSG00000205045.13	SLFN12L	35464249	35537683	-
ENSG00000236320.4	SLFN14	35543985	35560819	-
ENSG00000108733.11	PEX12	35574795	35578863	-
ENSG00000006125.18	AP2B1	35578046	35726413	+
ENSG00000270885.2	RASL10B	35731639	35743521	+
ENSG00000270765.7	GAS2L2	35744511	35753239	-
ENSG00000271447.6	MMP28	35756249	35795707	-
ENSG00000270806.2	C17orf50	35760887	35765079	+
ENSG00000270647.7	TAF15	35809482	35864615	+
ENSG00000270379.6	HEATR9	35854946	35868891	-
ENSG00000271503.7	CCL5	35871491	35880793	-
ENSG00000278023.7	RDM1	35918066	35930773	-
ENSG00000275722.5	LYZL6	35934518	35943713	-
ENSG00000275152.5	CCL16	35976493	35981497	-
ENSG00000276409.5	CCL14	35983288	35987004	-
ENSG00000275688.4	CCL15-CCL14	35983656	36001621	-
ENSG00000275718.2	CCL15	35996440	36001553	-
ENSG00000274736.5	CCL23	36013056	36017972	-
ENSG00000275385.2	CCL18	36064272	36072032	+
ENSG00000277632.2	CCL3	36088256	36090169	-
ENSG00000275302.2	CCL4	36103827	36105621	+
ENSG00000274808.6	TBC1D3B	36165683	36176636	-
ENSG00000276085.1	CCL3L3	36194869	36196758	-
ENSG00000276070.5	CCL4L2	36210924	36212878	+
ENSG00000274933.6	TBC1D3I	36253456	36264570	-
ENSG00000260287.4	TBC1D3G	36323884	36334759	+
ENSG00000274226.6	TBC1D3H	36377531	36388435	-
ENSG00000275954.5	TBC1D3F	36428618	36439566	-
ENSG00000273611.5	ZNHIT3	36486629	36499310	+
ENSG00000278259.5	MYO19	36495636	36543435	-
ENSG00000277161.2	PIGW	36534987	36539310	+
ENSG00000278311.5	GGNBP2	36544912	36589848	+
ENSG00000278535.5	DHRS11	36591879	36600804	+
ENSG00000278619.5	MRM1	36601583	36608964	+
ENSG00000273706.5	LHX1	36936785	36944612	+
ENSG00000275700.6	AATF	36948925	37056871	+
ENSG00000278540.5	ACACA	37084992	37406836	-
ENSG00000278505.5	C17orf78	37375985	37392708	+
ENSG00000276234.5	TADA2A	37406886	37479725	+
ENSG00000276023.5	DUSP14	37489891	37513501	+
ENSG00000275066.5	SYNRG	37514807	37609472	-
ENSG00000278053.5	DDX52	37609739	37643446	-
ENSG00000275410.6	HNF1B	37686431	37745059	-
ENSG00000273513.2	TBC1D3K	37924415	37935371	+
ENSG00000274512.6	TBC1D3L	37978155	37989060	-
ENSG00000274419.7	TBC1D3D	38003976	38014908	+
ENSG00000278299.6	TBC1D3C	38057693	38068634	-
ENSG00000278599.6	TBC1D3E	38127951	38138868	+
ENSG00000274611.4	TBC1D3	38181659	38192555	-
ENSG00000278845.5	MRPL45	38297023	38323217	+
ENSG00000277399.6	GPR179	38324571	38343956	-
ENSG00000274211.6	SOCS7	38351844	38405593	+
ENSG00000275832.5	ARHGAP23	38419280	38512385	+
ENSG00000277363.5	SRCIN1	38530031	38605952	-
ENSG00000273604.2	EPOP	38671703	38674957	-
ENSG00000275023.5	MLLT6	38705273	38729795	+
ENSG00000277972.2	CISD3	38730341	38735605	+
ENSG00000277258.5	PCGF2	38733898	38749817	-
ENSG00000277791.5	PSMB3	38752741	38764225	+
ENSG00000276293.5	PIP4K2B	38765691	38800126	-
ENSG00000273559.5	CWC25	38800441	38825355	-
ENSG00000275489.2	SPMAP1	38835086	38841438	-
