gene_id	gene_name	start	end	strand
ENSG00000121380.12	BCL2L14	12049844	12211084	+
ENSG00000070018.9	LRP6	12116025	12267044	-
ENSG00000111261.14	MANSC1	12326056	12350242	-
ENSG00000165714.11	BORCS5	12357078	12471233	+
ENSG00000111266.9	DUSP16	12473282	12562863	-
ENSG00000111269.3	CREBL2	12611827	12645108	+
ENSG00000183150.8	GPR19	12660890	12696207	-
ENSG00000111276.12	CDKN1B	12685498	12722369	+
ENSG00000178878.13	APOLD1	12725917	12829975	+
ENSG00000213782.7	DDX47	12813316	12829981	+
ENSG00000013588.10	GPRC5A	12890782	12917937	+
ENSG00000111291.9	GPRC5D	12940575	12952170	-
ENSG00000013583.10	HEBP1	12974870	13000265	-
ENSG00000084444.14	FAM234B	13044381	13142521	+
ENSG00000111305.19	GSG1	13083532	13103683	-
ENSG00000289766.1	ENSG00000289766	13088784	13103484	-
ENSG00000134531.10	EMP1	13196723	13219941	+
ENSG00000273079.7	GRIN2B	13437942	13982002	-
ENSG00000293563.2	ENSG00000293563	13979928	13980895	-
ENSG00000171681.13	ATF7IP	14365676	14502931	+
ENSG00000121316.11	PLBD1	14503661	14567883	-
ENSG00000070019.5	GUCY2C	14612632	14696599	-
ENSG00000197837.4	H4C16	14767999	14771131	-
ENSG00000246705.5	H2AJ	14774405	14778002	+
ENSG00000084463.8	WBP11	14784582	14803486	-
ENSG00000182993.5	C12orf60	14803666	14906586	+
ENSG00000179256.2	SMCO3	14804650	14814182	-
ENSG00000111339.12	ART4	14825569	14843526	-
ENSG00000111341.10	MGP	14880864	14885857	-
ENSG00000139055.7	ERP27	14914039	14938537	-
ENSG00000111348.9	ARHGDIB	14942031	14961728	-
ENSG00000139053.3	PDE6H	14973042	14981865	+
ENSG00000134533.6	RERG	15107783	15348675	-
ENSG00000151490.15	PTPRO	15322257	15602175	+
ENSG00000151491.14	EPS8	15620134	15882329	-
ENSG00000023734.11	STRAP	15882387	15903478	+
ENSG00000023697.13	DERA	15911302	16037381	+
ENSG00000188991.3	SLC15A5	16188485	16277685	-
ENSG00000008394.13	MGST1	16347142	16609259	+
ENSG00000048540.16	LMO3	16548372	16610594	-
ENSG00000111404.7	RERGL	18080869	18320107	-
ENSG00000139144.11	PIK3C2G	18242961	18648416	+
ENSG00000139151.16	PLCZ1	18683169	18738100	-
ENSG00000177938.5	CAPZA3	18738119	18739188	+
ENSG00000052126.17	PLEKHA5	19129669	19376400	+
ENSG00000139154.16	AEBP2	19404045	19720801	+
ENSG00000172572.7	PDE3A	20368537	20688583	+
ENSG00000139155.9	SLCO1C1	20695332	20753386	+
ENSG00000111700.13	SLCO1B3	20810702	20916911	+
ENSG00000257046.5	SLCO1B3-SLCO1B7	20815674	21090245	+
ENSG00000257062.6	ENSG00000257062	21047179	21176895	+
ENSG00000134538.3	SLCO1B1	21131194	21239796	+
ENSG00000084453.17	SLCO1A2	21264600	21419594	-
ENSG00000121351.8	IAPP	21354959	21379980	+
ENSG00000121350.16	PYROXD1	21437615	21471250	+
ENSG00000004700.16	RECQL	21468910	21501669	-
ENSG00000111711.10	GOLT1B	21501781	21518408	+
ENSG00000134548.11	SPX	21526296	21541249	+
ENSG00000111713.3	GYS2	21536107	21604847	-
ENSG00000285854.1	ENSG00000285854	21536203	21657798	-
ENSG00000111716.14	LDHB	21635342	21757857	-
ENSG00000121361.5	KCNJ8	21764955	21775600	-
ENSG00000069431.14	ABCC9	21797389	21942543	-
ENSG00000111726.13	CMAS	22046218	22065674	+
ENSG00000111728.11	ST8SIA1	22063773	22437041	-
ENSG00000111731.13	C2CD5	22448583	22544546	-
ENSG00000139163.16	ETNK1	22625075	22690665	+
ENSG00000134532.20	SOX5	23529504	24562544	-
ENSG00000060982.15	BCAT1	24810024	24949101	-
ENSG00000118308.16	IRAG2	25004342	25108335	+
ENSG00000118307.20	DNAI7	25108289	25195162	-
ENSG00000205707.11	ETFRF1	25195216	25209645	+
ENSG00000133703.14	KRAS	25205246	25250936	-
ENSG00000152936.11	LMNTD1	25409307	25648579	-
ENSG00000123094.16	RASSF8	25958232	26079892	+
ENSG00000123095.6	BHLHE41	26120030	26125037	-
ENSG00000123096.12	SSPN	26121991	26299290	+
ENSG00000123104.12	ITPR2	26335352	26833194	-
ENSG00000064102.15	INTS13	26905181	26938326	-
ENSG00000111790.14	FGFR1OP2	26938470	26966650	+
ENSG00000064115.11	TM7SF3	26971579	27014434	-
ENSG00000152944.9	MED21	27022546	27066343	+
ENSG00000214700.6	C12orf71	27081057	27082578	-
ENSG00000211455.8	STK38L	27243968	27325959	+
ENSG00000029153.15	BMAL2	27332836	27425289	+
ENSG00000165935.10	SMCO2	27446736	27502185	+
ENSG00000110841.14	PPFIBP1	27523431	27695564	+
ENSG00000174236.4	REP15	27696447	27697596	+
ENSG00000061794.13	MRPS35	27710822	27756295	+
ENSG00000205693.4	MANSC4	27762427	27780236	-
ENSG00000087448.11	KLHL42	27780048	27803040	+
ENSG00000087494.16	PTHLH	27958084	27972733	-
ENSG00000123106.11	CCDC91	28133249	28581511	+
ENSG00000064763.12	FAR2	29149016	29341121	+
ENSG00000087502.19	ERGIC2	29337352	29381189	-
ENSG00000187950.9	OVCH1	29412474	29497686	-
ENSG00000133687.16	TMTC1	29500840	29784759	-
ENSG00000133704.10	IPO8	30628988	30695869	-
ENSG00000110888.19	CAPRIN2	30709552	30823302	-
ENSG00000110900.16	TSPAN11	30926428	30996602	+
ENSG00000013573.17	DDX11	31073860	31104799	+
ENSG00000139146.14	SINHCAF	31280584	31327058	-
ENSG00000170456.16	DENND5B	31382226	31591136	-
ENSG00000233381.4	AK4P3	31615023	31652095	-
ENSG00000139160.13	ETFBKMT	31647160	31673114	+
ENSG00000151743.11	AMN1	31671142	31729121	-
ENSG00000188375.5	H3-5	31791185	31792298	-
ENSG00000174718.12	RESF1	31959370	31993107	+
ENSG00000151746.15	BICD1	32106835	32383633	+
ENSG00000139132.16	FGD4	32399558	32646050	+
ENSG00000087470.21	DNM1L	32679200	32745650	+
ENSG00000139131.13	YARS2	32727490	32755897	-
ENSG00000057294.19	PKP2	32790745	32896798	-
ENSG00000110975.8	SYT10	33374238	33439819	-
ENSG00000139133.7	ALG10	34022468	34029694	+
ENSG00000175548.9	ALG10B	38316762	38329721	+
ENSG00000139117.14	CPNE8	38646822	38907430	-
ENSG00000139116.19	KIF21A	39293228	39443390	-
ENSG00000173208.4	ABCD2	39550033	39619803	-
ENSG00000180116.15	REDIC1	39626167	39908300	+
ENSG00000151229.13	SLC2A13	39755025	40106089	-
ENSG00000188906.17	LRRK2	40196744	40369285	+
ENSG00000205592.16	MUC19	40393395	40570832	+
ENSG00000018236.15	CNTN1	40692439	41072415	+
ENSG00000165966.16	PDZRN4	41188320	41574745	+
ENSG00000151233.11	GXYLT1	42081845	42144874	-
ENSG00000015153.15	YAF2	42157104	42238349	-
ENSG00000134283.18	PPHLN1	42238447	42459715	+
ENSG00000139168.9	ZCRB1	42312086	42326257	-
ENSG00000139174.12	PRICKLE1	42456757	42590355	-
ENSG00000173157.18	ADAMTS20	43353866	43552203	-
ENSG00000129317.15	PUS7L	43718992	43758793	-
ENSG00000198001.16	IRAK4	43758944	43798307	+
ENSG00000151239.14	TWF1	43793723	43806328	-
ENSG00000139173.10	TMEM117	43835967	44389762	+
ENSG00000184613.11	NELL2	44508275	44921848	-
ENSG00000185610.6	DBX2	45014672	45051099	-
ENSG00000177119.17	ANO6	45215987	45482280	+
ENSG00000189079.18	ARID2	45729706	45908040	+
ENSG00000139218.18	SCAF11	45919131	45992120	-
ENSG00000111371.16	SLC38A1	46183063	46270017	-
ENSG00000134294.14	SLC38A2	46358188	46372773	-
ENSG00000139209.16	SLC38A4	46764761	46832408	-
ENSG00000139211.7	AMIGO2	47075707	47079959	-
ENSG00000179715.13	PCED1B	47079603	47236662	+
ENSG00000005175.10	RPAP3	47661249	47706030	-
ENSG00000111405.9	ENDOU	47709734	47725567	-
ENSG00000079337.16	RAPGEF3	47734363	47771040	-
ENSG00000211584.14	SLC48A1	47753916	47782751	+
ENSG00000061273.18	HDAC7	47782722	47833132	-
ENSG00000111424.12	VDR	47841537	47943048	-
ENSG00000134291.12	TMEM106C	47963569	47968878	+
ENSG00000139219.19	COL2A1	47972967	48004554	-
ENSG00000079387.15	SENP1	48039784	48106079	-
ENSG00000152556.17	PFKM	48105139	48146404	+
ENSG00000177981.11	ASB8	48147789	48181213	-
ENSG00000177875.5	CCDC184	48183644	48185926	+
ENSG00000172640.4	OR10AD1	48202339	48203292	-
ENSG00000187166.1	H1-7	48328980	48330279	+
ENSG00000167528.13	ZNF641	48337180	48351414	-
ENSG00000139223.4	ANP32D	48472559	48473622	+
ENSG00000177627.11	C12orf54	48482498	48496524	+
ENSG00000284723.2	OR8S1	48525632	48526570	+
ENSG00000198678.5	OR5BS1P	48559882	48562956	+
ENSG00000167531.6	LALBA	48567684	48570066	-
ENSG00000139620.13	KANSL2	48653211	48682238	-
ENSG00000129315.12	CCNT1	48688458	48716998	-
ENSG00000257987.6	SPMIP11	48727435	48765790	+
ENSG00000174233.12	ADCY6	48766194	48789089	-
ENSG00000167535.8	CACNB3	48813794	48828941	+
ENSG00000174243.11	DDX23	48829756	48852842	-
ENSG00000172602.11	RND1	48857145	48865870	-
ENSG00000272822.2	ENSG00000272822	48903503	48957365	-
ENSG00000139537.11	CCDC65	48904110	48931840	+
ENSG00000134285.11	FKBP11	48921518	48926474	-
ENSG00000134287.10	ARF3	48935723	48957487	-
ENSG00000169884.14	WNT10B	48965340	48971735	-
ENSG00000125084.13	WNT1	48978322	48982620	+
ENSG00000181418.8	DDN	48995149	48999375	-
ENSG00000181929.13	PRKAG1	49002274	49018807	-
ENSG00000288710.1	ENSG00000288710	49002274	49024075	-
ENSG00000167548.18	KMT2D	49018975	49060794	-
ENSG00000167550.11	RHEBL1	49064676	49070025	-
ENSG00000139549.4	DHH	49086656	49094801	-
ENSG00000139636.16	LMBR1L	49097136	49110900	-
ENSG00000123416.15	TUBA1B	49127782	49131397	-
ENSG00000167552.16	TUBA1A	49184686	49189324	-
ENSG00000167553.17	TUBA1C	49188736	49274600	+
ENSG00000135406.15	PRPH	49295147	49298686	+
ENSG00000135451.13	TROAP	49323236	49331731	+
ENSG00000186897.5	C1QL4	49332409	49337188	-
ENSG00000178401.16	DNAJC22	49346888	49357546	+
ENSG00000123352.18	SPATS2	49366584	49527425	+
ENSG00000135519.8	KCNH3	49539030	49558337	+
ENSG00000187778.14	MCRS1	49556544	49568145	-
ENSG00000110844.14	PRPF40B	49568218	49644666	+
ENSG00000135436.8	FAM186B	49582885	49605639	-
ENSG00000161791.14	FMNL3	49636499	49708165	-
ENSG00000139644.13	TMBIM6	49707725	49764934	+
ENSG00000167566.17	NCKAP5L	49791146	49828750	-
ENSG00000186666.6	BCDIN3D	49836043	49843106	-
ENSG00000135472.9	FAIM2	49866896	49904217	-
ENSG00000167580.8	AQP2	49950737	49958878	+
ENSG00000161798.7	AQP5	49961872	49965682	+
ENSG00000086159.14	AQP6	49967194	49977139	+
ENSG00000161800.13	RACGAP1	49976923	50033136	-
ENSG00000110881.12	ASIC1	50057548	50083611	+
ENSG00000066117.15	SMARCD1	50085200	50100707	+
ENSG00000167588.13	GPD1	50103982	50111313	+
ENSG00000178449.9	COX14	50112082	50120457	+
ENSG00000139624.14	CERS5	50129289	50167533	-
ENSG00000050405.14	LIMA1	50175788	50283520	-
ENSG00000185958.10	FAM186A	50326230	50396622	-
ENSG00000161813.23	LARP4	50392383	50480004	+
ENSG00000066084.13	DIP2B	50504985	50748657	+
ENSG00000123268.9	ATF1	50763710	50821162	+
ENSG00000186452.11	TMPRSS12	50842920	50887884	+
ENSG00000185432.12	TMT1A	50923472	50932510	+
ENSG00000289695.1	ENSG00000289695	50924969	50970700	+
ENSG00000214511.4	HIGD1C	50952538	50970607	+
ENSG00000110911.17	SLC11A2	50979401	51028566	-
ENSG00000050426.16	LETMD1	51047962	51060424	+
ENSG00000110925.7	CSRNP2	51061205	51083664	-
ENSG00000135457.11	TFCP2	51093656	51173135	-
ENSG00000184271.18	POU6F1	51186936	51218062	-
ENSG00000183283.16	DAZAP2	51238724	51271362	+
ENSG00000170545.17	SMAGP	51244558	51270415	-
ENSG00000110934.13	BIN2	51281038	51324668	-
ENSG00000139610.2	CELA1	51328442	51346679	-
ENSG00000139629.16	GALNT6	51351247	51392867	-
ENSG00000050438.17	SLC4A8	51391317	51515763	+
ENSG00000196876.19	SCN8A	51590266	51812864	+
ENSG00000284730.2	TMDD1	51813921	51814925	-
ENSG00000261308.4	FIGNL2	51817899	51848718	-
ENSG00000167612.13	ANKRD33	51888009	51891727	+
ENSG00000139567.14	ACVRL1	51906908	51923361	+
ENSG00000135503.13	ACVR1B	51951699	51997078	+
ENSG00000161835.11	TAMALIN	52006946	52015889	+
ENSG00000123358.20	NR4A1	52022832	52059507	+
ENSG00000123395.15	ATG101	52069246	52077495	+
ENSG00000284791.2	SMIM41	52079704	52108255	+
ENSG00000167767.14	KRT80	52168996	52192014	-
ENSG00000135480.17	KRT7	52232520	52252186	+
ENSG00000170442.12	KRT86	52249300	52309163	+
ENSG00000205426.11	KRT81	52285913	52291534	-
ENSG00000170523.3	KRT83	52314301	52321398	-
ENSG00000135443.8	KRT85	52360006	52367481	-
ENSG00000161849.3	KRT84	52377812	52385652	-
ENSG00000161850.3	KRT82	52393931	52406335	-
ENSG00000170454.6	KRT75	52424070	52434371	-
ENSG00000185479.6	KRT6B	52446651	52452146	-
ENSG00000170465.10	KRT6C	52468516	52473805	-
ENSG00000205420.11	KRT6A	52487176	52493257	-
ENSG00000186081.12	KRT5	52514575	52520530	-
ENSG00000139648.7	KRT71	52543909	52553145	-
ENSG00000170484.10	KRT74	52565782	52573843	-
ENSG00000170486.11	KRT72	52585589	52601538	-
ENSG00000186049.8	KRT73	52607570	52618559	-
ENSG00000172867.4	KRT2	52644558	52652211	-
ENSG00000167768.4	KRT1	52674736	52680407	-
ENSG00000189182.10	KRT77	52689626	52703524	-
ENSG00000185069.2	KRT76	52768155	52777345	-
ENSG00000186442.7	KRT3	52789685	52796117	-
ENSG00000170477.13	KRT4	52806549	52814116	-
ENSG00000185640.6	KRT79	52821408	52834311	-
ENSG00000170423.13	KRT78	52837804	52849092	-
ENSG00000170421.13	KRT8	52897187	52949954	-
ENSG00000111057.11	KRT18	52948871	52952906	+
ENSG00000063046.18	EIF4B	53006282	53042215	+
ENSG00000111077.18	TNS2	53046969	53064379	+
ENSG00000167778.9	SPRYD3	53064316	53079404	-
ENSG00000167779.9	IGFBP6	53097436	53102345	+
ENSG00000167780.12	SOAT2	53103486	53124535	+
ENSG00000139631.20	CSAD	53157663	53180925	-
ENSG00000139651.11	ZNF740	53180704	53195142	+
ENSG00000139626.16	ITGB7	53191323	53207282	-
ENSG00000172819.17	RARG	53210567	53232980	-
ENSG00000283536.3	ENSG00000283536	53241900	53242722	+
ENSG00000182544.9	MFSD5	53251251	53254406	+
ENSG00000135476.12	ESPL1	53268299	53293638	+
ENSG00000123349.15	PFDN5	53295291	53299452	+
ENSG00000139637.14	MYG1	53299695	53307177	+
ENSG00000094914.14	AAAS	53307456	53324864	-
ENSG00000170374.6	SP7	53326575	53345315	-
ENSG00000185591.10	SP1	53380176	53416446	+
ENSG00000135409.11	AMHR2	53423855	53431672	+
ENSG00000205352.11	PRR13	53441678	53446645	+
ENSG00000197111.16	PCBP2	53452102	53481162	+
ENSG00000139625.13	MAP3K12	53479669	53500063	-
ENSG00000139546.12	TARBP2	53500921	53506431	+
ENSG00000139574.9	NPFF	53506688	53507484	-
ENSG00000267281.3	ATF7-NPFF	53506691	53625979	-
ENSG00000170653.19	ATF7	53507856	53626410	-
ENSG00000135390.21	ATP5MC2	53632726	53677408	-
ENSG00000012822.16	CALCOCO1	53708517	53727745	-
ENSG00000123364.5	HOXC13	53938831	53946544	+
ENSG00000123407.4	HOXC12	53954903	53958956	+
ENSG00000123388.4	HOXC11	53973126	53977643	+
ENSG00000180818.5	HOXC10	53985065	53990279	+
ENSG00000273049.1	ENSG00000273049	53985845	54034888	+
ENSG00000197757.8	HOXC6	53990624	54030823	+
ENSG00000180806.5	HOXC9	53994895	54003337	+
ENSG00000037965.6	HOXC8	54008985	54012769	+
ENSG00000198353.8	HOXC4	54016931	54056030	+
ENSG00000172789.4	HOXC5	54033050	54035361	+
ENSG00000123415.16	SMUG1	54121277	54189008	-
ENSG00000094916.16	CBX5	54230942	54280133	-
ENSG00000135486.19	HNRNPA1	54280193	54287088	+
ENSG00000123405.14	NFE2	54292111	54301015	-
ENSG00000111481.10	COPZ1	54301202	54351846	+
ENSG00000139572.4	GPR84	54362445	54364487	-
ENSG00000161642.18	ZNF385A	54369133	54391298	-
ENSG00000161638.11	ITGA5	54395261	54419266	-
ENSG00000170627.11	GTSF1	54455950	54473602	-
ENSG00000123338.13	NCKAP1L	54497752	54548243	+
ENSG00000123360.12	PDE1B	54549601	54579239	+
ENSG00000135447.17	PPP1R1A	54575387	54588659	-
ENSG00000135413.9	LACRT	54630811	54634895	-
ENSG00000161634.12	DCD	54644589	54648493	-
ENSG00000172551.12	MUCL1	54830518	54896008	+
ENSG00000135426.16	TESPA1	54948015	54984762	-
ENSG00000123307.4	NEUROD4	55019974	55030017	+
ENSG00000170605.7	OR9K2	55126406	55132750	+
ENSG00000179919.3	OR10A7	55221025	55221975	+
ENSG00000197706.5	OR6C74	55244609	55256625	+
ENSG00000188324.4	OR6C6	55293988	55296569	-
ENSG00000205330.4	OR6C1	55314343	55322364	+
ENSG00000205329.3	OR6C3	55330043	55332687	+
ENSG00000187857.5	OR6C75	55362975	55369279	+
ENSG00000205328.3	OR6C65	55400529	55401467	+
ENSG00000185821.3	OR6C76	55426254	55427192	+
ENSG00000179695.3	OR6C2	55444069	55453347	+
ENSG00000184954.4	OR6C70	55469200	55470138	-
ENSG00000205327.3	OR6C68	55492378	55493316	+
ENSG00000179626.4	OR6C4	55549602	55555832	+
ENSG00000179615.3	OR2AP1	55572468	55575612	+
ENSG00000175398.3	OR10P1	55636892	55637833	+
ENSG00000170439.8	TMT1B	55681736	55684611	+
ENSG00000135424.19	ITGA7	55684568	55716404	-
