gene_id	gene_name	start	end	strand
ENSG00000074071.15	MRPS34	1771890	1773150	-
ENSG00000197774.14	EME2	1772810	1781708	+
ENSG00000162032.16	SPSB3	1776712	1793700	-
ENSG00000095906.17	NUBP2	1782932	1789186	+
ENSG00000099769.6	IGFALS	1790413	1794971	-
ENSG00000063854.13	HAGH	1795620	1827157	-
ENSG00000180185.13	FAHD1	1826967	1840207	+
ENSG00000162039.19	MEIOB	1833986	1884294	-
ENSG00000162040.7	HS3ST6	1911475	1918415	-
ENSG00000198736.13	MSRB1	1938229	1943199	-
ENSG00000140986.8	RPL3L	1943974	1957606	-
ENSG00000140990.15	NDUFB10	1959538	1961975	+
ENSG00000140988.16	RPS2	1962058	1964841	-
ENSG00000179580.10	RNF151	1966823	1968975	+
ENSG00000183751.16	TBL3	1972053	1982929	+
ENSG00000196408.12	NOXO1	1978917	1984192	-
ENSG00000127554.13	GFER	1984193	1987749	+
ENSG00000127561.16	SYNGR3	1989660	1994275	+
ENSG00000167962.15	ZNF598	1997654	2009821	-
ENSG00000183971.10	NPW	2009926	2020755	+
ENSG00000065054.14	NHERF2	2025356	2039026	+
ENSG00000065057.9	NTHL1	2039815	2047866	-
ENSG00000103197.20	TSC2	2047967	2089491	+
ENSG00000008710.20	PKD1	2088708	2135898	-
ENSG00000167964.13	RAB26	2140803	2154165	+
ENSG00000131653.14	TRAF7	2155698	2178129	+
ENSG00000167971.16	CASKIN1	2177180	2196605	-
ENSG00000167965.18	MLST8	2204248	2209453	+
ENSG00000182685.8	BRICD5	2209253	2210905	-
ENSG00000184207.9	PGP	2211593	2214840	-
ENSG00000167967.16	E4F1	2223580	2235742	+
ENSG00000167968.13	DNASE1L2	2235816	2238711	+
ENSG00000167969.13	ECI1	2239402	2252300	-
ENSG00000205937.12	RNPS1	2253116	2268397	-
ENSG00000167972.14	ABCA3	2275881	2340746	-
ENSG00000162063.13	CCNF	2429394	2458854	+
ENSG00000162062.15	TEDC2	2460086	2464963	+
ENSG00000162068.2	NTN3	2471297	2474145	+
ENSG00000162065.14	TBC1D24	2475051	2509560	+
ENSG00000260272.1	ENSG00000260272	2496032	2520218	+
ENSG00000185883.12	ATP6V0C	2513952	2520218	+
ENSG00000259784.1	ENSG00000259784	2513965	2527955	+
ENSG00000162066.16	AMDHD2	2520357	2531422	+
ENSG00000205923.3	CEMP1	2530035	2531417	-
ENSG00000140992.19	PDPK1	2537979	2603188	+
ENSG00000167977.9	KCTD5	2682523	2709030	+
ENSG00000172382.10	PRSS27	2712419	2720551	-
ENSG00000167978.19	SRRM2	2752626	2772538	+
ENSG00000103363.16	ELOB	2771414	2777289	-
ENSG00000103355.14	PRSS33	2783953	2787948	-
ENSG00000215148.11	PRSS41	2798470	2805304	+
ENSG00000007038.11	PRSS21	2817180	2826304	+
ENSG00000162078.12	ZG16B	2830253	2839585	+
ENSG00000005001.10	PRSS22	2852730	2858170	-
ENSG00000162076.13	FLYWCH2	2883213	2899382	+
ENSG00000059122.17	FLYWCH1	2911931	2951208	+
ENSG00000131650.15	KREMEN2	2964216	2968380	+
ENSG00000127564.17	PKMYT1	2968024	2980479	-
ENSG00000162073.14	PAQR4	2969270	2973484	+
ENSG00000262152.8	GREP1	2988256	3002295	+
ENSG00000289281.1	ENSG00000289281	3004132	3004859	+
ENSG00000213937.4	CLDN9	3012923	3014505	+
ENSG00000184697.7	CLDN6	3014712	3020071	-
ENSG00000006327.14	TNFRSF12A	3018445	3022383	+
ENSG00000103145.11	HCFC1R1	3022625	3024286	-
ENSG00000131652.14	THOC6	3024027	3027755	+
ENSG00000162069.16	BICDL2	3027682	3036944	-
ENSG00000008516.18	MMP25	3046062	3060726	+
ENSG00000008517.19	IL32	3065297	3082192	+
ENSG00000130182.8	ZSCAN10	3088890	3099295	-
ENSG00000122386.11	ZNF205	3112560	3120517	+
ENSG00000085644.15	ZNF213	3129777	3142804	+
ENSG00000168124.3	OR1F1	3188204	3224779	+
ENSG00000010539.12	ZNF200	3222325	3236221	-
ENSG00000103313.14	MEFV	3242027	3256633	-
ENSG00000290183.1	ENSG00000290183	3263800	3291029	+
ENSG00000006194.11	ZNF263	3283283	3301401	+
ENSG00000140993.11	TIGD7	3298808	3305729	-
ENSG00000162086.16	ZNF75A	3305406	3318852	+
ENSG00000168158.4	OR2C1	3355889	3357306	+
ENSG00000285329.1	ENSG00000285329	3365099	3479550	+
ENSG00000140987.21	ZSCAN32	3382081	3401065	-
ENSG00000103343.13	ZNF174	3401215	3409364	+
ENSG00000167981.7	ZNF597	3432414	3443504	-
ENSG00000122390.19	NAA60	3443649	3486953	+
ENSG00000215131.11	C16orf90	3493484	3495489	-
ENSG00000103351.13	CLUAP1	3500976	3539048	+
ENSG00000167984.18	NLRC3	3539033	3577403	-
ENSG00000188827.12	SLX4	3581181	3611606	-
ENSG00000213918.11	DNASE1	3611728	3680143	+
ENSG00000126602.11	TRAP1	3651639	3717553	-
ENSG00000005339.15	CREBBP	3725054	3880713	-
ENSG00000162104.10	ADCY9	3953387	4116442	-
ENSG00000185739.13	SRL	4189374	4242080	-
ENSG00000090447.12	TFAP4	4257186	4273075	-
ENSG00000126603.9	GLIS2	4314761	4339597	+
ENSG00000217930.8	PAM16	4331549	4355607	-
ENSG00000103426.12	CORO7-PAM16	4340251	4420494	-
ENSG00000262246.6	CORO7	4354542	4425705	-
ENSG00000168140.5	VASN	4371848	4383538	+
ENSG00000103423.14	DNAJA3	4425805	4456775	+
ENSG00000153406.14	NMRAL1	4461691	4495763	-
ENSG00000103415.12	HMOX2	4474690	4510347	+
ENSG00000089486.17	CDIP1	4510669	4538828	-
ENSG00000205832.8	C16orf96	4556340	4600758	+
ENSG00000153443.13	UBALD1	4608883	4615027	-
ENSG00000102858.13	MGRN1	4616493	4690974	+
ENSG00000168101.15	NUDT16L1	4693562	4695859	+
ENSG00000168096.15	ANKS3	4696510	4734378	-
ENSG00000166246.14	DNAAF8	4734344	4749396	+
ENSG00000103199.14	ZNF500	4748239	4767624	-
ENSG00000140623.14	SEPTIN12	4777606	4788398	-
ENSG00000267795.6	SMIM22	4788397	4796491	+
ENSG00000067836.13	ROGDI	4796968	4802880	-
ENSG00000140632.17	GLYR1	4803203	4847288	-
ENSG00000118900.15	UBN1	4846665	4882401	+
ENSG00000118898.16	PPL	4882507	4960741	-
ENSG00000103184.12	SEC14L5	4958330	5019157	+
ENSG00000103174.13	NAGPA	5024844	5034141	-
ENSG00000033011.14	ALG1	5033702	5087379	+
ENSG00000153446.16	C16orf89	5044122	5066110	-
ENSG00000118894.15	EEF2KMT	5084284	5097795	-
ENSG00000078328.23	RBFOX1	5239802	7713340	+
ENSG00000232258.7	TMEM114	8537605	8590511	-
ENSG00000067365.15	METTL22	8621683	8649654	+
ENSG00000183044.12	ABAT	8674596	8784575	+
ENSG00000184857.8	TMEM186	8780384	8797642	-
ENSG00000140650.13	PMM2	8788823	8862534	+
ENSG00000153048.11	CARHSP1	8852942	8869012	-
ENSG00000283516.2	LITAFD	8882351	8885351	+
ENSG00000187555.17	USP7	8892097	8975328	-
ENSG00000182831.12	HAPSTR1	9091644	9121635	+
ENSG00000183454.18	GRIN2A	9753404	10182928	-
ENSG00000166669.14	ATF7IP2	10326434	10483638	+
ENSG00000213853.10	EMP2	10528422	10580632	-
ENSG00000153060.8	TEKT5	10627501	10694930	-
ENSG00000103274.11	NUBP1	10743786	10769351	+
ENSG00000166676.17	TVP23A	10760919	10818794	-
ENSG00000179583.21	CIITA	10866222	10943021	+
ENSG00000182108.11	DEXI	10928891	10942468	-
ENSG00000038532.17	CLEC16A	10944539	11182186	+
ENSG00000175643.10	RMI2	11249619	11381662	+
ENSG00000185338.7	SOCS1	11254417	11256204	-
ENSG00000178279.4	TNP2	11267748	11269533	-
ENSG00000178257.4	PRM3	11273199	11273629	-
ENSG00000122304.11	PRM2	11275639	11276480	-
ENSG00000175646.4	PRM1	11280841	11281330	-
ENSG00000188897.10	ENSG00000188897	11359845	11527247	-
ENSG00000189067.14	LITAF	11547722	11636381	-
ENSG00000184602.6	SNN	11668455	11679152	+
ENSG00000153066.13	TXNDC11	11679083	11742857	-
ENSG00000122299.12	ZC3H7A	11750586	11797258	-
ENSG00000171490.13	RSL1D1	11833850	11851580	-
ENSG00000103342.13	GSPT1	11868128	11916082	-
ENSG00000234719.9	NPIPB2	11927259	11976643	-
ENSG00000048462.11	TNFRSF17	11965210	11968068	+
ENSG00000048471.14	SNX29	11976734	12574287	+
ENSG00000103381.12	CPPED1	12659799	12803887	-
ENSG00000237515.10	SHISA9	12901598	13240416	+
ENSG00000175595.16	ERCC4	13920138	13952348	+
ENSG00000186260.17	MRTFB	14071319	14266773	+
ENSG00000140694.18	PARN	14435700	14632728	-
ENSG00000103429.11	BFAR	14632931	14669236	+
ENSG00000069764.10	PLA2G10	14672548	14694308	-
ENSG00000224712.13	NPIPA3	14703411	14726342	+
ENSG00000254852.9	NPIPA2	14742533	14765462	+
ENSG00000103512.16	NOMO1	14833721	14896157	+
ENSG00000183426.17	NPIPA1	14922802	14952060	+
ENSG00000179889.20	PDXDC1	14974591	15139339	+
ENSG00000157045.9	NTAN1	15037854	15056079	-
ENSG00000085721.13	RRN3	15060033	15094311	-
ENSG00000183793.14	NPIPA5	15363628	15381047	-
ENSG00000156968.9	MPV17L	15395754	15413271	+
ENSG00000261130.5	ENSG00000261130	15395754	15515348	+
ENSG00000166780.11	BMERB1	15434475	15625028	+
ENSG00000166783.22	MARF1	15594387	15643154	-
ENSG00000072864.16	NDE1	15643267	15734691	+
ENSG00000133392.19	MYH11	15703135	15858438	-
ENSG00000133393.13	CEP20	15865719	15888625	-
ENSG00000103222.20	ABCC1	15949138	16143257	+
ENSG00000091262.17	ABCC6	16149565	16223522	-
ENSG00000103226.19	NOMO3	16232506	16300806	+
ENSG00000183889.12	ENSG00000183889	16317444	16350590	+
ENSG00000214967.6	NPIPA7	16379140	16393972	+
ENSG00000103489.12	XYLT1	17101769	17470960	-
ENSG00000214940.9	NPIPA8	18317919	18336736	-
ENSG00000233024.7	NPIPA9	18358086	18379331	-
ENSG00000185164.15	NOMO2	18417325	18562211	-
ENSG00000134419.15	RPS15A	18781295	18790383	-
ENSG00000260342.2	ENSG00000260342	18788063	18801519	-
ENSG00000170540.15	ARL6IP1	18791669	18801572	-
ENSG00000157106.18	SMG1	18804860	18926408	-
ENSG00000170537.13	TMC7	18983934	19063942	+
ENSG00000167186.11	COQ7	19067614	19080095	+
ENSG00000205730.7	ITPRIPL2	19113932	19121629	+
ENSG00000103528.17	SYT17	19167971	19268332	+
ENSG00000261210.8	CLEC19A	19285731	19322145	+
ENSG00000103534.17	TMC5	19410496	19499113	+
ENSG00000006007.12	GDE1	19501693	19522123	-
ENSG00000103540.17	CCP110	19523811	19553408	+
ENSG00000103544.17	VPS35L	19555240	19706793	+
ENSG00000103550.14	KNOP1	19701937	19718235	-
ENSG00000174628.17	IQCK	19716456	19858467	+
ENSG00000167191.12	GPRC5B	19856691	19886167	-
ENSG00000180269.8	GPR139	20028239	20073890	-
ENSG00000169347.17	GP2	20309574	20327808	-
ENSG00000169344.16	UMOD	20333051	20356301	-
ENSG00000169340.10	PDILT	20359175	20404737	-
ENSG00000183549.10	ACSM5	20409534	20441336	+
ENSG00000183747.12	ACSM2A	20451461	20487669	+
ENSG00000066813.14	ACSM2B	20536226	20576427	-
ENSG00000005187.12	ACSM3	20610243	20797581	+
ENSG00000166743.10	ACSM1	20623235	20698890	-
ENSG00000066654.14	THUMPD1	20702816	20742084	-
ENSG00000196678.14	ERI2	20780193	20900349	-
ENSG00000005189.20	REXO5	20806429	20849665	+
ENSG00000188215.10	DCUN1D3	20854925	20900358	-
ENSG00000102897.10	LYRM1	20899868	20925006	+
ENSG00000158486.15	DNAH3	20933111	21159441	-
ENSG00000011638.11	LDAF1	21158377	21180616	+
ENSG00000103310.11	ZP2	21197450	21214510	-
ENSG00000175311.7	ANKS4B	21233699	21253850	+
ENSG00000103316.12	CRYM	21238874	21303083	-
ENSG00000169246.17	NPIPB3	21402237	21448567	-
ENSG00000197006.15	METTL9	21597218	21657471	+
ENSG00000140749.9	IGSF6	21639550	21652608	-
ENSG00000155719.18	OTOA	21663968	21761935	+
ENSG00000185864.19	NPIPB4	21834582	21880827	-
ENSG00000140740.11	UQCRC2	21953288	21983660	+
ENSG00000155714.14	PDZD9	21983865	22001116	-
ENSG00000185716.12	MOSMO	22007638	22087534	+
ENSG00000175267.15	VWA3A	22092538	22156964	+
ENSG00000183921.8	SDR42E2	22162492	22192208	+
ENSG00000103319.12	EEF2K	22206278	22288738	+
ENSG00000058600.16	POLR3E	22297375	22335101	+
ENSG00000140743.8	CDR2	22345936	22437165	-
ENSG00000243716.12	NPIPB5	22479121	22536535	+
ENSG00000122254.7	HS3ST2	22814162	22916338	+
ENSG00000103404.15	USP31	23061406	23149452	-
ENSG00000166828.3	SCNN1G	23182745	23216883	+
ENSG00000168447.11	SCNN1B	23278231	23381294	+
ENSG00000168434.13	COG7	23388493	23453189	-
ENSG00000103365.15	GGA2	23463542	23521995	-
ENSG00000103356.18	EARS2	23520754	23557731	-
ENSG00000103353.16	UBFD1	23557721	23574389	+
ENSG00000004779.10	NDUFAB1	23581014	23596316	-
ENSG00000083093.12	PALB2	23603160	23641321	-
ENSG00000166847.10	DCTN5	23641466	23677472	+
ENSG00000166851.15	PLK1	23677656	23690367	+
ENSG00000134398.15	ERN2	23690310	23713226	-
ENSG00000166869.3	CHP2	23755026	23758935	+
ENSG00000166501.14	PRKCB	23835983	24220611	+
ENSG00000006116.4	CACNG3	24256335	24362412	+
ENSG00000122257.20	RBBP6	24537693	24572863	+
ENSG00000090905.19	TNRC6A	24610209	24827632	+
ENSG00000158865.13	SLC5A11	24845841	24911628	+
ENSG00000140750.17	ARHGAP17	24919389	25015666	-
ENSG00000205629.12	LCMT1	25111731	25178231	+
ENSG00000103375.11	AQP8	25215731	25228932	+
ENSG00000155592.16	ZKSCAN2	25236001	25257845	-
ENSG00000182601.7	HS3ST4	25691959	26137685	+
ENSG00000234186.5	C16orf82	27066927	27069166	+
ENSG00000155666.12	KDM8	27203508	27221768	+
ENSG00000169189.17	NSMCE1	27224994	27268772	-
ENSG00000077238.14	IL4R	27313668	27364778	+
ENSG00000103522.17	IL21R	27402174	27452042	+
ENSG00000077235.18	GTF3C1	27459555	27549913	-
ENSG00000047578.14	KATNIP	27550133	27780344	+
ENSG00000169181.13	GSG1L	27787528	28063714	-
ENSG00000169180.12	XPO6	28097976	28211965	-
ENSG00000188322.8	SBK1	28259246	28323849	+
ENSG00000198156.11	NPIPB6	28342517	28363508	-
ENSG00000205609.13	EIF3CL	28379579	28403841	-
ENSG00000233232.8	NPIPB7	28456329	28472336	-
ENSG00000261832.6	ENSG00000261832	28456371	28492098	-
ENSG00000188603.22	CLN3	28474111	28495575	-
ENSG00000184730.12	APOBR	28494643	28498964	+
ENSG00000197272.2	IL27	28499362	28512051	-
ENSG00000176046.9	NUPR1	28532708	28539008	-
ENSG00000176476.9	SGF29	28553915	28591790	+
ENSG00000197165.11	SULT1A2	28591943	28597050	-
ENSG00000196502.15	SULT1A1	28605196	28610044	-
ENSG00000255524.8	NPIPB8	28637654	28658744	+
ENSG00000184110.15	EIF3C	28688558	28735727	+
ENSG00000196993.9	NPIPB9	28751787	28772864	+
ENSG00000168488.19	ATXN2L	28822999	28837237	+
ENSG00000178952.11	TUFM	28842411	28846348	-
ENSG00000178188.16	SH2B1	28846600	28874212	+
ENSG00000196296.14	ATP2A1	28878405	28904466	+
ENSG00000177548.13	RABEP2	28904421	28936526	-
ENSG00000177455.15	CD19	28931965	28939342	+
ENSG00000176953.13	NFATC2IP	28950807	28967092	+
ENSG00000169682.18	SPNS1	28974221	28984548	+
ENSG00000213658.13	LAT	28984826	28990784	+
ENSG00000254206.6	NPIPB11	29381310	29406711	-
ENSG00000261740.7	BOLA2-SMG1P6	29443230	29454651	-
ENSG00000183336.9	BOLA2	29453590	29454351	-
ENSG00000181625.18	SLX1B	29454533	29458219	+
ENSG00000213648.11	SULT1A4	29459913	29464966	+
ENSG00000169203.18	NPIPB12	29483534	29506408	-
ENSG00000197471.12	SPN	29662979	29670876	+
ENSG00000103485.19	QPRT	29663279	29698699	+
ENSG00000185905.4	C16orf54	29742463	29745990	-
ENSG00000174992.8	ZG16	29778256	29782973	+
ENSG00000079616.14	KIF22	29790727	29805385	+
ENSG00000103495.15	MAZ	29806106	29811164	+
ENSG00000167371.21	PRRT2	29811382	29815892	+
ENSG00000280893.1	ENSG00000280893	29812261	29820092	+
ENSG00000280789.2	PAGR1	29816152	29822489	+
ENSG00000281348.1	ENSG00000281348	29817239	29830627	+
ENSG00000013364.19	MVP	29820394	29848039	+
ENSG00000103502.14	CDIPT	29858357	29863414	-
ENSG00000174938.15	SEZ6L2	29871159	29899550	-
ENSG00000174939.11	ASPHD1	29900375	29919864	+
ENSG00000174943.11	KCTD13	29905012	29926236	-
ENSG00000149932.17	TMEM219	29940885	29973050	+
ENSG00000149930.18	TAOK2	29973868	29992261	+
ENSG00000149929.16	HIRIP3	29992330	29996074	-
ENSG00000169592.15	INO80E	29995715	30005793	+
ENSG00000149927.18	DOC2A	30005514	30023270	-
ENSG00000167194.8	C16orf92	30023198	30027736	+
ENSG00000149926.14	TLCD3B	30024427	30052978	-
ENSG00000285043.3	ENSG00000285043	30053123	30070414	+
ENSG00000149925.22	ALDOA	30064164	30070457	+
ENSG00000149923.14	PPP4C	30075978	30085376	+
ENSG00000149922.12	TBX6	30085793	30091924	-
ENSG00000090238.12	YPEL3	30092314	30096915	-
ENSG00000102886.15	GDPD3	30104810	30113537	-
ENSG00000102882.12	MAPK3	30114105	30123506	-
ENSG00000102879.17	CORO1A	30182827	30189076	+
ENSG00000169627.9	BOLA2B	30192932	30194306	-
ENSG00000132207.18	SLX1A	30193875	30197561	+
ENSG00000261052.6	SULT1A3	30199228	30204310	+
ENSG00000198064.15	NPIPB13	30222897	30255268	-
ENSG00000169217.9	CD2BP2	30350773	30355308	-
ENSG00000169221.14	TBC1D10B	30357102	30370494	-
ENSG00000180209.12	MYL11	30370934	30377991	+
ENSG00000180035.13	ZNF48	30378106	30400108	+
ENSG00000180096.13	SEPTIN1	30378135	30395991	-
ENSG00000179965.12	ZNF771	30407414	30431108	+
ENSG00000179958.10	DCTPP1	30423615	30430030	-
ENSG00000179918.19	SEPHS2	30443631	30445874	-
ENSG00000005844.19	ITGAL	30472658	30523567	+
ENSG00000169957.10	ZNF768	30524004	30526821	-
ENSG00000261459.1	ENSG00000261459	30525923	30534852	-
ENSG00000169955.8	ZNF747	30530367	30535347	-
ENSG00000169951.10	ZNF764	30553764	30558374	-
ENSG00000229809.9	ZNF688	30569672	30572734	-
ENSG00000197162.10	ZNF785	30573740	30585769	-
ENSG00000156853.13	ZNF689	30602558	30624012	-
ENSG00000289491.1	ENSG00000289491	30610211	30610351	-
ENSG00000156858.12	PRR14	30650717	30656413	+
ENSG00000156860.16	FBRS	30658431	30670810	+
ENSG00000080603.17	SRCAP	30698209	30741409	+
ENSG00000282034.2	ENSG00000282034	30704067	30745169	+
ENSG00000281991.2	TMEM265	30740642	30745196	+
ENSG00000156873.16	PHKG2	30748293	30761176	+
ENSG00000196118.12	CFAP119	30757423	30762221	-
ENSG00000103549.22	RNF40	30761745	30776307	+
ENSG00000102870.6	ZNF629	30778456	30787205	-
ENSG00000099385.12	BCL7C	30833626	30894302	-
ENSG00000150281.7	CTF1	30896614	30903547	+
ENSG00000099364.18	FBXL19	30923055	30948783	+
ENSG00000175938.7	ORAI3	30949068	30956461	+
ENSG00000099381.20	SETD1A	30957294	30984664	+
ENSG00000099377.14	HSD3B7	30985207	30989147	+
ENSG00000099365.11	STX1B	30989256	31010638	-
ENSG00000103496.15	STX4	31032889	31042975	+
ENSG00000167394.13	ZNF668	31060843	31074240	-
ENSG00000167395.10	ZNF646	31074422	31084196	+
ENSG00000151006.8	PRSS53	31083437	31089628	-
ENSG00000255439.6	ENSG00000255439	31083439	31094956	-
ENSG00000167397.15	VKORC1	31090842	31095980	-
ENSG00000103507.14	BCKDK	31106107	31112791	+
ENSG00000103510.20	KAT8	31114489	31131393	+
ENSG00000052344.16	PRSS8	31131433	31135727	-
ENSG00000178226.11	PRSS36	31138926	31150083	-
ENSG00000089280.20	FUS	31180138	31196963	+
ENSG00000103490.14	PYCARD	31201486	31203450	-
ENSG00000177238.15	TRIM72	31214119	31231537	+
ENSG00000169900.8	PYDC1	31215962	31217135	-
ENSG00000169896.18	ITGAM	31259967	31332892	+
ENSG00000140678.17	ITGAX	31355134	31382999	+
ENSG00000156886.12	ITGAD	31393335	31426505	+
ENSG00000156885.6	COX6A2	31427731	31428360	-
ENSG00000176723.10	ZNF843	31432593	31443160	-
ENSG00000140691.18	ARMC5	31458080	31467166	+
ENSG00000140682.19	TGFB1I1	31471585	31477960	+
ENSG00000140675.13	SLC5A2	31483002	31490860	+
ENSG00000140688.18	RUSF1	31489471	31509309	-
ENSG00000169877.10	AHSP	31527900	31528803	+
ENSG00000197302.11	KRBOX5	31713229	31794869	+
ENSG00000185947.15	ZNF267	31873807	31917357	+
ENSG00000205456.12	TP53TG3D	32253286	32255928	+
ENSG00000183632.15	TP53TG3	32673528	32676165	-
ENSG00000205457.12	TP53TG3C	33194226	33196858	+
ENSG00000275034.3	TP53TG3E	33304306	33306945	+
ENSG00000261509.7	TP53TG3B	33360841	33363478	+
ENSG00000278848.3	TP53TG3F	33459612	33462249	+
ENSG00000259680.5	IGHV3OR16-17	33844784	33845229	-
ENSG00000284209.3	CCNYL1B	34351499	34381110	-
ENSG00000171241.9	SHCBP1	46578591	46621379	-
ENSG00000069329.19	VPS35	46656132	46689518	-
ENSG00000091651.9	ORC6	46689643	46698394	+
ENSG00000140795.13	MYLK3	46702282	46790407	-
ENSG00000155330.10	C16orf87	46796603	46831180	-
ENSG00000166123.14	GPT2	46884362	46931289	+
ENSG00000069345.12	DNAJA2	46955362	46973674	-
ENSG00000171208.10	NETO2	47077703	47143945	-
ENSG00000129636.13	ITFG1	47154387	47464149	-
ENSG00000102893.18	PHKB	47461123	47701523	+
ENSG00000140798.17	ABCC12	48080882	48156018	-
ENSG00000121270.16	ABCC11	48165773	48247568	-
ENSG00000102910.14	LONP2	48244300	48363122	+
ENSG00000196470.12	SIAH1	48356364	48448402	-
ENSG00000102921.8	N4BP1	48538726	48620148	-
ENSG00000102924.13	CBLN1	49277917	49281838	-
ENSG00000166152.4	C16orf78	49373804	49399431	+
ENSG00000102935.12	ZNF423	49487524	49857919	-
ENSG00000205423.12	CNEP1R1	50024410	50037088	+
ENSG00000155393.14	HEATR3	50065967	50107272	+
ENSG00000121274.14	TENT4B	50152911	50235310	+
ENSG00000121281.13	ADCY7	50246137	50318135	+
ENSG00000166164.17	BRD7	50313487	50368988	-
ENSG00000140807.7	NKD1	50548396	50649249	+
ENSG00000167208.16	SNX20	50666300	50681353	-
ENSG00000167207.15	NOD2	50693588	50733077	+
ENSG00000083799.18	CYLD	50742050	50801935	+
ENSG00000103449.13	SALL1	51135982	51152334	-
ENSG00000224578.5	HNRNPA1L3	51553436	51647132	+
ENSG00000103460.17	TOX3	52436417	52547802	-
ENSG00000277639.3	CHD9NB	53035690	53052897	-
ENSG00000177200.18	CHD9	53054991	53329150	+
ENSG00000103479.17	RBL2	53433977	53491648	+
ENSG00000166971.17	AKTIP	53491040	53504411	-
ENSG00000103494.16	RPGRIP1L	53598153	53703938	-
ENSG00000140718.22	FTO	53701692	54158512	+
ENSG00000177508.12	IRX3	54283304	54286787	-
ENSG00000176842.16	IRX5	54930865	54934485	+
ENSG00000159387.8	IRX6	55324203	55330756	+
ENSG00000087245.13	MMP2	55389700	55506691	+
ENSG00000087253.13	LPCAT2	55509072	55586666	+
ENSG00000256812.2	CAPNS2	55566684	55567687	+
ENSG00000103546.19	SLC6A2	55655988	55707645	+
ENSG00000198848.13	CES1	55802851	55833337	-
