gene_id	gene_name	start	end	strand
ENSG00000099910.17	KLHL22	20441519	20495844	-
ENSG00000099917.17	MED15	20495913	20587632	+
ENSG00000241973.11	PI4KA	20707691	20859417	-
ENSG00000099937.11	SERPIND1	20774113	20787720	+
ENSG00000099940.12	SNAP29	20859007	20891214	+
ENSG00000099942.13	CRKL	20917407	20953747	+
ENSG00000183773.16	AIFM3	20965108	20981360	+
ENSG00000099949.22	LZTR1	20982269	20999032	+
ENSG00000184436.12	THAP7	20999104	21002196	-
ENSG00000284130.2	TUBA3FP	21008193	21014292	-
ENSG00000291240.1	ENSG00000291240	21008247	21032572	-
ENSG00000099957.17	P2RX6	21009808	21028013	+
ENSG00000099960.13	SLC7A4	21028718	21032840	-
ENSG00000187905.11	LRRC74B	21045946	21064168	+
ENSG00000286102.1	FAM246A	21360601	21361299	-
ENSG00000274600.2	RIMBP3B	21383751	21389478	+
ENSG00000169635.10	HIC2	21417371	21451463	+
ENSG00000206140.12	TMEM191C	21466423	21471269	+
ENSG00000183246.8	RIMBP3C	21545666	21551461	-
ENSG00000185651.16	UBE2L3	21549447	21624034	+
ENSG00000161179.14	YDJC	21628089	21630064	-
ENSG00000161180.11	CCDC116	21632716	21637329	+
ENSG00000128228.5	SDF2L1	21642302	21644299	+
ENSG00000100023.20	PPIL2	21666000	21700015	+
ENSG00000100027.17	YPEL1	21697536	21735794	-
ENSG00000100030.15	MAPK1	21759657	21867680	-
ENSG00000100034.14	PPM1F	21919425	21952848	-
ENSG00000100038.20	TOP3B	21957025	21982813	-
ENSG00000169575.5	VPREB1	22244780	22245515	+
ENSG00000275004.4	ZNF280B	22484421	22508742	-
ENSG00000169548.3	ZNF280A	22513736	22520270	-
ENSG00000185686.18	PRAME	22547701	22559361	-
ENSG00000100121.14	GGTLC2	22644614	22647898	+
ENSG00000254709.8	IGLL5	22887780	22896111	+
ENSG00000100218.12	RSPH14	23059415	23145021	-
ENSG00000128266.9	GNAZ	23070519	23125032	+
ENSG00000100228.14	RAB36	23145366	23165663	+
ENSG00000186716.21	BCR	23179704	23318037	+
ENSG00000128322.7	IGLL1	23573125	23580302	-
ENSG00000189269.13	DRICH1	23608452	23632321	-
ENSG00000159496.15	RGL4	23688136	23699176	+
ENSG00000187792.5	ZNF70	23738682	23751112	-
ENSG00000128218.8	VPREB3	23752743	23754425	-
ENSG00000169314.15	C22orf15	23762990	23765863	+
ENSG00000250479.9	CHCHD10	23765834	23767972	-
ENSG00000099953.10	MMP11	23768226	23784316	+
ENSG00000099956.20	SMARCB1	23786931	23838009	+
ENSG00000099958.15	DERL3	23834503	23839128	-
ENSG00000133460.20	SLC2A11	23856703	23886312	+
ENSG00000251357.4	ENSG00000251357	23862188	23895223	+
ENSG00000240972.2	MIF	23894383	23895227	+
ENSG00000133433.11	GSTT2B	23957414	23961195	-
ENSG00000099974.8	DDTL	23966888	23972556	+
ENSG00000099977.16	DDT	23970542	23980525	-
ENSG00000099984.12	GSTT2	23980058	23983915	+
ENSG00000276950.6	GSTT4	23998401	24005453	-
ENSG00000099991.18	CABIN1	24011192	24178628	+
ENSG00000099994.11	SUSD2	24181487	24189106	+
ENSG00000099998.19	GGT5	24219654	24245108	-
ENSG00000100014.20	SPECC1L	24270817	24417739	+
ENSG00000258555.6	SPECC1L-ADORA2A	24270898	24442356	+
ENSG00000128271.22	ADORA2A	24417879	24442357	+
ENSG00000100024.15	UPB1	24494107	24528390	+
ENSG00000138867.17	GUCD1	24540423	24555935	-
ENSG00000100028.12	SNRPD3	24555958	24582052	+
ENSG00000286070.2	ENSG00000286070	24556007	24628987	+
ENSG00000178026.13	LRRC75B	24585620	24593208	-
ENSG00000100031.19	GGT1	24594811	24629005	+
ENSG00000184571.14	PIWIL3	24719034	24774720	-
ENSG00000167037.19	SGSM1	24806169	24927578	+
ENSG00000206069.8	LHFPL7	24935098	24946695	-
ENSG00000197077.14	KIAA1671	24952716	25197448	+
ENSG00000100053.10	CRYBB3	25199858	25207359	+
ENSG00000244752.3	CRYBB2	25212564	25231870	+
ENSG00000100077.16	GRK3	25564675	25729294	+
ENSG00000133454.16	MYO18B	25742144	26031045	+
ENSG00000100095.19	SEZ6L	26169462	26383597	+
ENSG00000128203.7	ASPHD2	26429260	26445015	+
ENSG00000100099.22	HPS4	26443107	26483931	-
ENSG00000100104.13	SRRD	26483877	26494658	+
ENSG00000100109.17	TFIP11	26491225	26512505	-
ENSG00000128294.16	TPST2	26521996	26596717	-
ENSG00000100122.7	CRYBB1	26599278	26618027	-
ENSG00000196431.4	CRYBA4	26621963	26630669	+
ENSG00000169184.7	MN1	27748277	27801756	-
ENSG00000180957.19	PITPNB	27851669	27920134	-
ENSG00000100154.15	TTC28	27978014	28679840	-
ENSG00000183765.24	CHEK2	28687743	28742422	-
ENSG00000100209.11	HSCB	28742039	28757515	+
ENSG00000159873.10	CCDC117	28772674	28789301	+
ENSG00000100219.17	XBP1	28794555	28800597	-
ENSG00000183579.16	ZNRF3	28883572	29057488	+
ENSG00000100249.5	C22orf31	29058672	29061831	-
ENSG00000183762.13	KREMEN1	29073035	29168333	+
ENSG00000186998.16	EMID1	29205896	29259597	+
ENSG00000100263.14	RHBDD3	29259872	29268209	-
ENSG00000182944.18	EWSR1	29268009	29300525	+
ENSG00000185340.16	GAS2L1	29306618	29312787	+
ENSG00000100276.10	RASL10A	29312933	29319679	-
ENSG00000100280.17	AP1B1	29327680	29388583	-
ENSG00000128250.5	RFPL1	29438583	29442455	+
ENSG00000100285.10	NEFH	29480218	29491390	+
ENSG00000100296.14	THOC5	29505879	29555216	-
ENSG00000184117.12	NIPSNAP1	29554808	29581327	-
ENSG00000186575.20	NF2	29603553	29698598	+
ENSG00000100314.4	CABP7	29720003	29731833	+
ENSG00000100319.13	ZMAT5	29730956	29767011	-
ENSG00000184076.13	UQCR10	29767369	29770413	+
ENSG00000100325.15	ASCC2	29788609	29838304	-
ENSG00000100330.16	MTMR3	29883169	30030868	+
ENSG00000176635.18	HORMAD2	30080464	30177075	+
ENSG00000128342.5	LIF	30240453	30246759	-
ENSG00000099985.4	OSM	30262829	30266851	-
ENSG00000239282.8	CASTOR1	30285117	30289622	-
ENSG00000248751.6	ENSG00000248751	30285238	30299482	-
ENSG00000099992.16	TBC1D10A	30291990	30326947	-
ENSG00000099995.19	SF3A1	30331988	30356919	-
ENSG00000187860.11	CCDC157	30356635	30378673	+
ENSG00000099999.15	RNF215	30368811	30421771	-
ENSG00000100003.18	SEC14L2	30396941	30425303	+
ENSG00000249590.7	ENSG00000249590	30409255	30428990	+
ENSG00000242114.6	MTFP1	30425623	30429054	+
ENSG00000100012.12	SEC14L3	30447959	30472017	-
ENSG00000133488.15	SEC14L4	30488902	30505711	-
ENSG00000214491.9	SEC14L6	30522799	30546741	-
ENSG00000128242.13	GAL3ST1	30554635	30574665	-
ENSG00000100029.18	PES1	30576625	30607083	-
ENSG00000185339.10	TCN2	30607003	30627271	+
ENSG00000100036.13	SLC35E4	30635781	30669016	+
ENSG00000167065.14	DUSP18	30652051	30667887	-
ENSG00000184792.16	OSBP2	30693782	30907824	+
ENSG00000133422.14	MORC2	30925130	30968774	-
ENSG00000253352.10	TUG1	30969245	30979395	+
ENSG00000183963.19	SMTN	31064105	31104757	+
ENSG00000198832.11	SELENOM	31104772	31120069	-
ENSG00000185133.15	INPP5J	31122731	31134697	+
ENSG00000100078.4	PLA2G3	31134807	31140508	-
ENSG00000138942.17	RNF185	31160182	31207019	+
ENSG00000182541.18	LIMK2	31212239	31280080	+
ENSG00000100100.14	PIK3IP1	31281594	31292534	-
ENSG00000100105.18	PATZ1	31325804	31346346	-
ENSG00000185721.14	DRG1	31399604	31528740	+
ENSG00000184708.18	EIF4ENIF1	31436977	31496108	-
ENSG00000198089.16	SFI1	31488688	31618588	+
ENSG00000241878.12	PISD	31618491	31662221	-
ENSG00000183530.14	PRR14L	31676256	31750140	-
ENSG00000100150.20	DEPDC5	31753867	31908033	+
ENSG00000285404.1	ENSG00000285404	31754899	31956243	+
ENSG00000128245.15	YWHAH	31944522	31957603	+
ENSG00000100170.10	SLC5A1	32043261	32113029	+
ENSG00000205856.4	C22orf42	32149006	32159322	-
ENSG00000128253.16	RFPL2	32190435	32205073	-
ENSG00000100191.6	SLC5A4	32218464	32255347	-
ENSG00000128276.10	RFPL3	32354885	32361161	+
ENSG00000100220.12	RTCB	32387582	32412248	-
ENSG00000184459.10	BPIFC	32413845	32464484	-
ENSG00000100225.18	FBXO7	32474676	32498829	+
ENSG00000185666.16	SYN3	32507820	33058381	-
ENSG00000100234.12	TIMP3	32801705	32863041	+
ENSG00000133424.22	LARGE1	33162226	33922841	-
ENSG00000175329.13	ISX	35066136	35087387	+
ENSG00000100281.14	HMGXB4	35257452	35295807	+
ENSG00000100284.22	TOM1	35299275	35347992	+
ENSG00000100292.18	HMOX1	35380361	35394214	+
ENSG00000100297.16	MCM5	35400134	35425431	+
ENSG00000100302.7	RASD2	35540831	35553999	+
ENSG00000198125.13	MB	35606764	35637951	-
ENSG00000221963.6	APOL6	35648446	35668404	+
ENSG00000128313.2	APOL5	35717872	35729483	+
ENSG00000100320.24	RBFOX2	35738736	36028824	-
ENSG00000128284.20	APOL3	36140329	36166177	-
ENSG00000100336.18	APOL4	36189124	36204840	-
ENSG00000128335.14	APOL2	36226209	36239954	-
ENSG00000100342.22	APOL1	36253071	36267530	+
ENSG00000100345.23	MYH9	36281280	36388010	-
ENSG00000100348.10	TXN2	36467046	36481640	-
ENSG00000100350.16	FOXRED2	36487190	36507221	-
ENSG00000100353.18	EIF3D	36510855	36529184	-
ENSG00000166862.7	CACNG2	36560857	36703752	-
ENSG00000100360.15	IFT27	36758202	36776256	-
ENSG00000100362.13	PVALB	36800684	36819479	-
ENSG00000100365.16	NCF4	36860988	36878017	+
ENSG00000100368.15	CSF2RB	36913628	36940439	+
ENSG00000185264.12	CIMIP4	36991120	37007851	-
ENSG00000128311.14	TST	37010859	37020183	-
ENSG00000128309.18	MPST	37019635	37029821	+
ENSG00000100379.18	KCTD17	37051739	37063390	+
ENSG00000187045.19	TMPRSS6	37065436	37109713	-
ENSG00000100385.15	IL2RB	37118666	37175118	-
ENSG00000133466.14	C1QTNF6	37180166	37199385	-
ENSG00000278195.2	SSTR3	37204237	37212477	-
ENSG00000128340.16	RAC2	37225270	37259594	-
ENSG00000100055.21	CYTH4	37282027	37315341	+
ENSG00000166897.16	ELFN2	37367960	37427479	-
ENSG00000100060.18	MFNG	37469063	37486393	-
ENSG00000100065.15	CARD10	37490362	37519542	-
ENSG00000128283.7	CDC42EP1	37560480	37569405	+
ENSG00000100079.7	LGALS2	37570248	37582616	-
ENSG00000100083.20	GGA1	37608474	37633564	+
ENSG00000100092.24	SH3BP1	37634654	37656117	+
ENSG00000285304.1	ENSG00000285304	37639693	37666932	+
ENSG00000241360.2	PDXP	37658723	37666932	+
ENSG00000100097.12	LGALS1	37675636	37679802	+
ENSG00000273899.5	NOL12	37681673	37693476	+
ENSG00000100101.15	ENSG00000100101	37686414	37726503	+
ENSG00000100106.22	TRIOBP	37697048	37776556	+
ENSG00000189060.6	H1-0	37805229	37807432	+
ENSG00000100116.17	GCAT	37807905	37817176	+
ENSG00000128310.3	GALR3	37823382	37825485	+
ENSG00000100124.15	ANKRD54	37830855	37849327	-
ENSG00000100129.18	EIF3L	37848868	37889407	+
ENSG00000100139.14	MICALL1	37905657	37942822	+
ENSG00000128346.11	C22orf23	37943050	37953669	-
ENSG00000100142.16	POLR2F	37952607	38041915	+
ENSG00000100146.20	SOX10	37970686	37987422	-
ENSG00000100151.16	PICK1	38056311	38075701	+
ENSG00000100156.12	SLC16A8	38078134	38084184	-
ENSG00000128298.18	BAIAP2L2	38084652	38111015	-
ENSG00000184381.20	PLA2G6	38111495	38214778	-
ENSG00000185022.12	MAFF	38200767	38216507	+
ENSG00000198792.13	TMEM184B	38219291	38273010	-
ENSG00000213923.13	CSNK1E	38290691	38318084	-
ENSG00000283900.1	TPTEP2-CSNK1E	38291918	38398522	-
ENSG00000168135.4	KCNJ4	38426327	38455199	-
ENSG00000100196.11	KDELR3	38468078	38483447	+
ENSG00000100201.23	DDX17	38483438	38507660	-
ENSG00000100206.11	DMC1	38518948	38570204	-
ENSG00000184949.18	FAM227A	38578118	38656629	-
ENSG00000100211.12	CBY1	38656636	38673854	+
ENSG00000100216.6	TOMM22	38681957	38685421	+
ENSG00000100221.11	JOSD1	38685543	38701556	-
ENSG00000100226.16	GTPBP1	38705742	38738299	+
ENSG00000100242.16	SUN2	38733290	38794143	-
ENSG00000100246.13	DNAL4	38778508	38794198	-
ENSG00000221890.6	NPTXR	38818452	38844028	-
ENSG00000183741.12	CBX6	38861422	38872249	-
ENSG00000128383.14	APOBEC3A	38952741	38963184	+
ENSG00000179750.16	APOBEC3B	38982347	38992804	+
ENSG00000244509.4	APOBEC3C	39014257	39020352	+
ENSG00000284554.2	ENSG00000284554	39014363	39033276	+
ENSG00000243811.12	APOBEC3D	39021113	39033277	+
ENSG00000128394.17	APOBEC3F	39040604	39055972	+
ENSG00000239713.9	APOBEC3G	39077067	39087743	+
ENSG00000100298.16	APOBEC3H	39097224	39104067	+
ENSG00000100307.13	CBX7	39120167	39152680	-
ENSG00000100311.17	PDGFB	39223359	39244982	-
ENSG00000100316.16	RPL3	39312882	39320389	-
ENSG00000100321.15	SYNGR1	39349925	39385575	+
ENSG00000100324.14	TAB1	39399778	39437060	+
ENSG00000128268.12	MGAT3	39457012	39492194	+
ENSG00000100335.15	MIEF1	39499432	39518132	+
ENSG00000285025.1	MIURF	39504231	39504443	+
ENSG00000128272.18	ATF4	39519695	39522683	+
ENSG00000187051.9	RPS19BP1	39529093	39532761	-
ENSG00000100346.18	CACNA1I	39570753	39689735	+
ENSG00000176177.10	ENTHD1	39743044	39893864	-
ENSG00000100351.17	GRAP2	39901084	39973721	+
ENSG00000225528.4	TMA7B	39960397	39964905	+
ENSG00000133477.17	FAM83F	39994954	40043534	+
ENSG00000100354.22	TNRC6B	40044817	40335808	+
ENSG00000239900.14	ADSL	40346461	40390463	+
ENSG00000284431.1	ENSG00000284431	40346529	40410054	+
ENSG00000100359.21	SGSM3	40370591	40410289	+
ENSG00000196588.21	MRTFA	40410281	40636719	-
ENSG00000128285.5	MCHR1	40679273	40682812	+
ENSG00000100372.15	SLC25A17	40769630	40819399	-
ENSG00000100380.15	ST13	40824535	40856639	-
ENSG00000196236.13	XPNPEP3	40857077	40932815	+
ENSG00000172404.5	DNAJB7	40859549	40862113	-
ENSG00000100387.9	RBX1	40951347	40973309	+
ENSG00000100393.16	EP300	41092510	41180077	+
ENSG00000100395.15	L3MBTL2	41205282	41231271	+
ENSG00000100399.16	CHADL	41229510	41240931	-
ENSG00000100401.21	RANGAP1	41244779	41286187	-
ENSG00000100403.12	ZC3H7B	41301525	41360147	+
ENSG00000167074.15	TEF	41367333	41399326	+
ENSG00000183864.5	TOB2	41433494	41446801	-
ENSG00000100412.17	ACO2	41447830	41529273	+
ENSG00000100410.8	PHF5A	41459717	41468692	-
ENSG00000100413.17	POLR3H	41525799	41544606	-
ENSG00000172346.15	CSDC2	41561010	41577741	+
ENSG00000100417.12	PMM1	41576900	41589871	-
ENSG00000100418.8	DESI1	41598028	41621043	-
ENSG00000196419.13	XRCC6	41621163	41664048	+
ENSG00000100138.15	SNU13	41673933	41690504	-
ENSG00000167077.13	MEI1	41699503	41799456	+
ENSG00000100147.14	CCDC134	41800679	41832164	+
ENSG00000198911.13	SREBF2	41833105	41907306	+
ENSG00000234965.3	SHISA8	41909543	41915074	-
ENSG00000159958.7	TNFRSF13C	41922032	41926806	-
ENSG00000100162.15	CENPM	41938737	41947152	-
ENSG00000205704.9	SMIM45	41947194	41958939	+
ENSG00000100167.21	SEPTIN3	41969443	41998221	+
ENSG00000183066.15	WBP2NL	41998725	42058456	+
ENSG00000198951.12	NAGA	42058334	42070842	-
ENSG00000177096.9	PHETA2	42074248	42079438	+
ENSG00000183172.9	SMDT1	42079691	42084284	+
ENSG00000184983.11	NDUFA6	42085526	42090884	-
ENSG00000100197.23	CYP2D6	42126499	42130865	-
ENSG00000205702.13	CYP2D7	42140203	42149500	-
ENSG00000100207.21	TCF20	42160013	42343616	-
ENSG00000235568.7	NFAM1	42380407	42432403	-
ENSG00000189306.11	RRP7A	42508344	42519796	-
ENSG00000183569.18	SERHL2	42553617	42574382	+
ENSG00000100227.19	POLDIP3	42583721	42614962	-
ENSG00000289517.1	ENSG00000289517	42583836	42627688	-
ENSG00000100243.22	CYB5R3	42615730	42720870	-
ENSG00000249222.1	ATP5MGL	42639803	42640601	-
ENSG00000128274.17	A4GALT	42692121	42721298	-
ENSG00000242247.11	ARFGAP3	42796502	42858106	-
ENSG00000100266.19	PACSIN2	42835412	43015149	-
ENSG00000100271.17	TTLL1	43039516	43089419	-
ENSG00000100290.3	BIK	43110750	43129712	+
ENSG00000100294.13	MCAT	43132209	43143398	-
ENSG00000100300.18	TSPO	43151547	43163242	+
ENSG00000100304.13	TTLL12	43166622	43187134	-
ENSG00000159307.20	SCUBE1	43197280	43343372	-
ENSG00000186732.14	MPPED1	43411196	43507848	+
ENSG00000186976.15	EFCAB6	43528744	43812337	-
ENSG00000130540.14	SULT4A1	43824509	43862513	-
ENSG00000100341.13	PNPLA5	43879678	43892013	-
ENSG00000100344.11	PNPLA3	43923792	43964488	+
ENSG00000100347.15	SAMM50	43955442	44010531	+
ENSG00000188677.15	PARVB	43999211	44172939	+
ENSG00000138964.18	PARVG	44172956	44219533	+
ENSG00000138944.8	SHISAL1	44243665	44312951	-
ENSG00000188636.4	RTL6	44492583	44498233	-
ENSG00000186654.22	PRR5	44668547	44737681	+
ENSG00000248405.10	PRR5-ARHGAP8	44702233	44862706	+
ENSG00000241484.10	ARHGAP8	44752558	44862788	+
ENSG00000056487.17	PHF21B	44881162	45010005	-
ENSG00000093000.19	NUP50	45163925	45188017	+
ENSG00000100364.19	KIAA0930	45192244	45240894	-
ENSG00000100373.10	UPK3A	45284949	45295874	+
ENSG00000100376.12	FAM118A	45308968	45341955	+
ENSG00000077935.17	SMC1B	45344063	45413619	-
ENSG00000128408.9	RIBC2	45413693	45432509	+
ENSG00000077942.19	FBLN1	45502238	45601135	+
ENSG00000130638.18	ATXN10	45671798	45845307	+
ENSG00000188064.10	WNT7B	45920366	45977162	-
ENSG00000186951.17	PPARA	46150521	46243755	+
ENSG00000205643.11	CDPF1	46244011	46250311	-
ENSG00000130943.7	PKDREJ	46255663	46263343	-
ENSG00000075234.17	TTC38	46267961	46294008	+
ENSG00000075218.19	GTSE1	46296870	46330810	+
ENSG00000100416.15	TRMU	46330875	46357340	+
ENSG00000075275.18	CELSR1	46360834	46537620	-
ENSG00000075240.17	GRAMD4	46576012	46679790	+
ENSG00000100422.14	CERK	46684410	46738252	-
ENSG00000054611.14	TBC1D22A	46762617	47175699	+
ENSG00000219438.9	TAFA5	48489553	48850912	+
ENSG00000100425.19	BRD1	49773283	49827873	-
ENSG00000100426.7	ZBED4	49853844	49890080	+
ENSG00000182858.14	ALG12	49900229	49918438	-
ENSG00000184164.15	CRELD2	49918167	49927540	+
ENSG00000198355.5	PIM3	49960768	49964072	+
ENSG00000188263.11	IL17REL	49991811	50012765	-
ENSG00000138892.12	TTLL8	50018575	50058298	-
ENSG00000100427.16	MLC1	50059391	50085426	-
ENSG00000073146.17	MOV10L1	50090006	50161690	+
ENSG00000073150.14	PANX2	50170731	50180295	+
ENSG00000170638.10	TRABD	50185913	50199598	+
ENSG00000073169.15	SELENOO	50201011	50217616	+
ENSG00000128159.12	TUBGCP6	50217689	50245023	-
ENSG00000100429.18	HDAC10	50245183	50251405	-
ENSG00000188130.14	MAPK12	50245450	50261716	-
ENSG00000185386.15	MAPK11	50263713	50270767	-
ENSG00000196576.16	PLXNB2	50274979	50307646	-
ENSG00000205593.12	DENND6B	50309030	50327012	-
ENSG00000100239.16	PPP6R2	50343304	50445090	+
ENSG00000100241.22	SBF1	50443219	50483923	-
ENSG00000128165.9	ADM2	50481543	50486440	+
ENSG00000100253.13	MIOX	50486784	50490648	+
ENSG00000100258.18	LMF2	50502949	50507702	-
ENSG00000025770.19	NCAPH2	50508224	50524780	+
ENSG00000284194.3	SCO2	50523568	50526461	-
ENSG00000025708.14	TYMP	50525752	50530032	-
ENSG00000177989.14	CIMAP1B	50529710	50532506	-
ENSG00000130487.9	KLHDC7B	50545899	50551023	+
ENSG00000217442.4	SYCE3	50551112	50562919	-
ENSG00000205560.14	CPT1B	50568861	50578465	-
ENSG00000254413.8	CHKB-CPT1B	50568869	50582965	-
ENSG00000100288.20	CHKB	50578959	50601455	-
ENSG00000008735.14	MAPK8IP2	50600793	50613981	+
ENSG00000100299.18	ARSA	50622754	50628173	-
ENSG00000251322.12	SHANK3	50674408	50733212	+
ENSG00000100312.11	ACR	50738196	50745339	+
ENSG00000079974.19	RABL2B	50767501	50783667	-
