gene_id	gene_name	start	end	strand
ENSG00000165264.11	NDUFB6	32553001	32573184	-
ENSG00000122728.6	TAF1L	32629454	32635669	-
ENSG00000188133.6	TMEM215	32783540	32789201	+
ENSG00000137074.20	APTX	32886601	33025130	-
ENSG00000086061.16	DNAJA1	33025273	33039907	+
ENSG00000122692.9	SMU1	33041765	33076674	-
ENSG00000086062.13	B4GALT1	33104082	33167356	-
ENSG00000122711.9	SPINK4	33218365	33248567	+
ENSG00000107262.26	BAG1	33247820	33264720	-
ENSG00000086065.14	CHMP5	33264879	33282070	+
ENSG00000086102.19	NFX1	33290512	33371157	+
ENSG00000165269.13	AQP7	33383179	33402682	-
ENSG00000165272.16	AQP3	33441156	33447596	-
ENSG00000165271.17	NOL6	33461353	33473930	-
ENSG00000230453.11	ANKRD18B	33524251	33608848	+
ENSG00000010438.17	PRSS3	33750679	33799231	+
ENSG00000107341.5	UBE2R2	33817160	33920399	+
ENSG00000137073.24	UBAP2	33921693	34049388	-
ENSG00000198876.13	DCAF12	34086387	34127399	-
ENSG00000165006.14	UBAP1	34179005	34252523	+
ENSG00000186638.17	KIF24	34252380	34329268	-
ENSG00000164978.18	NUDT2	34329506	34343711	+
ENSG00000164976.9	MYORG	34366666	34376898	-
ENSG00000164972.14	SPMIP6	34379019	34397828	-
ENSG00000164970.15	FAM219A	34398184	34458570	-
ENSG00000122735.16	DNAI1	34457414	34520988	+
ENSG00000168913.7	ENHO	34521043	34522990	-
ENSG00000122756.15	CNTFR	34551432	34590140	-
ENSG00000164967.10	RPP25L	34610486	34612104	-
ENSG00000137100.16	DCTN3	34613545	34620523	-
ENSG00000205143.5	ARID3C	34621049	34629066	-
ENSG00000147955.18	SIGMAR1	34634722	34637844	-
ENSG00000213930.12	GALT	34638133	34651035	+
ENSG00000258728.2	ENSG00000258728	34646631	34661886	+
ENSG00000137070.19	IL11RA	34652162	34661902	+
ENSG00000213927.4	CCL27	34661880	34664048	-
ENSG00000187186.15	ENSG00000187186	34664163	34666112	-
ENSG00000172724.12	CCL19	34689570	34691276	-
ENSG00000137077.9	CCL21	34709005	34710136	-
ENSG00000205108.6	SPATA31F1	34723053	34729488	-
ENSG00000187791.13	SPATA31F3	34889066	34895764	-
ENSG00000122733.12	PHF24	34957608	34982544	+
ENSG00000137094.16	DNAJB5	34989641	34998900	+
ENSG00000174038.13	SPATA31G1	35041095	35045986	+
ENSG00000165280.18	VCP	35053928	35072668	-
ENSG00000288699.1	ENSG00000288699	35065339	35074175	-
ENSG00000221829.11	FANCG	35073835	35080004	-
ENSG00000165282.15	PIGO	35087237	35096619	-
ENSG00000165283.16	STOML2	35099776	35103195	-
ENSG00000005238.20	ATOSB	35104112	35116341	-
ENSG00000198722.15	UNC13B	35161992	35405338	+
ENSG00000198853.12	RUSC2	35490111	35561898	+
ENSG00000215187.13	CIMIP2B	35561831	35563899	-
ENSG00000107140.17	TESK1	35605262	35610041	+
ENSG00000137101.14	CD72	35609982	35646810	-
ENSG00000137078.10	SIT1	35649295	35650931	-
ENSG00000159884.12	CCDC107	35658290	35661511	+
ENSG00000137135.18	ARHGEF39	35658875	35675866	-
ENSG00000107159.14	CA9	35673928	35681159	+
ENSG00000198467.16	TPM2	35681992	35690056	-
ENSG00000137076.22	TLN1	35696948	35732195	-
ENSG00000107175.12	CREB3	35732598	35736999	+
ENSG00000070610.14	GBA2	35736866	35749228	-
ENSG00000107185.10	RGP1	35749287	35758585	+
ENSG00000215183.5	MSMP	35752990	35756613	-
ENSG00000159899.16	NPR2	35791003	35809732	+
ENSG00000137098.14	SPAG8	35808045	35812272	-
ENSG00000137133.11	HINT2	35812960	35815354	-
ENSG00000285645.1	ENSG00000285645	35812960	35828732	-
ENSG00000137103.20	TMEM8B	35814451	35865518	+
ENSG00000204930.10	FAM221B	35816391	35828747	-
ENSG00000168828.6	OR13J1	35869463	35870401	-
ENSG00000196196.3	HRCT1	35906202	35907136	+
ENSG00000235387.5	SPAAR	35909490	35937153	+
ENSG00000278889.4	OR2S2	35957108	35958154	-
ENSG00000243641.3	OR13C7	36002909	36003867	-
ENSG00000122707.12	RECK	36036913	36124455	+
ENSG00000122694.16	GLIPR2	36136536	36163913	+
ENSG00000185972.6	CCIN	36169388	36171334	+
ENSG00000122705.18	CLTA	36190856	36304781	+
ENSG00000159921.20	GNE	36214441	36277042	-
ENSG00000137075.18	RNF38	36336396	36487548	-
ENSG00000165304.8	MELK	36572862	36677683	+
ENSG00000196092.14	PAX5	36833269	37034268	-
ENSG00000147905.18	ZCCHC7	37120574	37358149	+
ENSG00000137106.18	GRHPR	37422666	37436990	+
ENSG00000168795.5	ZBTB5	37438102	37465450	-
ENSG00000137054.16	POLR1E	37485948	37503697	+
ENSG00000147912.13	FBXO10	37510892	37576380	-
ENSG00000256966.6	ENSG00000256966	37512547	37592469	-
ENSG00000175768.13	TOMM5	37582646	37592604	-
ENSG00000255872.3	ENSG00000255872	37588413	38068687	-
ENSG00000070601.10	FRMPD1	37650954	37746904	+
ENSG00000165275.10	TRMT10B	37753803	37778972	+
ENSG00000107371.14	EXOSC3	37759234	37832117	-
ENSG00000122741.16	DCAF10	37800554	37867666	+
ENSG00000122696.14	SLC25A51	37879400	37904353	-
ENSG00000107338.10	SHB	37915898	38069227	-
ENSG00000137124.8	ALDH1B1	38392702	38398661	+
ENSG00000137142.5	IGFBPL1	38406528	38424454	-
ENSG00000180071.21	ANKRD18A	38540567	38620596	-
ENSG00000283329.2	FAM240B	38694266	38720133	-
ENSG00000106714.18	CNTNAP3	39064710	39288315	-
ENSG00000204849.10	SPATA31A1	39355669	39361962	+
ENSG00000273514.2	FOXD4L6	41126435	41128681	-
ENSG00000215126.12	ZNG1F	41131306	41199261	-
ENSG00000154529.15	CNTNAP3B	41890314	42129510	-
ENSG00000185775.10	SPATA31A6	42183659	42189887	+
ENSG00000276581.3	SPATA31A5	60914407	60920653	+
ENSG00000276040.5	SPATA31A7	61190036	61196280	+
ENSG00000283378.1	CNTNAP3C	61330717	61453030	+
ENSG00000204779.2	FOXD4L5	65282101	65285209	-
ENSG00000147996.17	ZNG1E	65668805	65734041	+
ENSG00000184659.6	FOXD4L4	65737146	65738396	+
ENSG00000274349.5	ZNF658	66856426	66932141	+
ENSG00000275969.3	SPATA31A3	66986304	66992550	-
ENSG00000260691.8	ANKRD20A1	67832765	67920552	+
ENSG00000196873.16	ZNG1C	68232003	68300035	+
ENSG00000187559.6	FOXD4L3	68302867	68305084	+
ENSG00000154330.13	PGM5	68328308	68531061	+
ENSG00000181778.5	TMEM252	68536580	68540883	-
ENSG00000107242.20	PIP5K1B	68705240	69009176	+
ENSG00000187866.10	PABIR1	68780065	68785566	+
ENSG00000165059.8	PRKACG	69012504	69014113	-
ENSG00000285130.2	ENSG00000285130	69035747	69255187	+
ENSG00000165060.15	FXN	69035751	69079076	+
ENSG00000119139.21	TJP2	69121264	69274615	+
ENSG00000135063.20	ENTREP1	69324567	69392558	+
ENSG00000107282.9	APBA1	69427532	69672371	-
ENSG00000188647.13	PTAR1	69709522	69760011	-
ENSG00000204711.9	CFAP95	69820817	69906227	+
ENSG00000165072.10	MAMDC2	70043848	70226972	+
ENSG00000198887.9	SMC5	70258978	70354873	+
ENSG00000119138.5	KLF9	70384604	70414657	-
ENSG00000083067.27	TRPM3	70529060	71446977	-
ENSG00000135048.14	CEMIP2	71683366	71816690	-
ENSG00000107362.14	ABHD17B	71862452	71911193	-
ENSG00000155621.15	C9orf85	71911510	71986054	+
ENSG00000204669.11	C9orf57	72051376	72072721	-
ENSG00000119125.17	GDA	72114595	72257193	+
ENSG00000107372.13	ZFAND5	72351413	72365235	-
ENSG00000165091.18	TMC1	72521608	72838297	+
ENSG00000165092.13	ALDH1A1	72900671	73080442	-
ENSG00000135046.14	ANXA1	73151865	73170393	+
ENSG00000198963.11	RORB	74497335	74693177	+
ENSG00000119121.23	TRPM6	74722495	74888094	-
ENSG00000135045.7	C9orf40	74946583	74952912	-
ENSG00000156017.13	CARNMT1	74980790	75028423	-
ENSG00000106733.21	NMRK1	75060573	75088217	-
ENSG00000134996.12	OSTF1	75088514	75147265	+
ENSG00000099139.14	PCSK5	75890644	76362975	+
ENSG00000135002.12	RFK	76385526	76394517	-
ENSG00000187210.14	GCNT1	76419850	76651203	+
ENSG00000106772.19	PRUNE2	76611376	76906114	-
ENSG00000204612.1	FOXB2	77019655	77020953	+
ENSG00000197969.14	VPS13A	77177445	77421537	+
ENSG00000156049.7	GNA14	77423079	77648322	-
ENSG00000156052.11	GNAQ	77716097	78031811	-
ENSG00000148019.14	CEP78	78236062	78279690	+
ENSG00000135069.14	PSAT1	78297125	78330093	+
ENSG00000106829.21	TLE4	79571773	79726882	+
ENSG00000196781.16	TLE1	81583683	81689547	-
ENSG00000189357.9	SPATA31D4	81928428	81934998	+
ENSG00000186788.14	SPATA31D3	81943500	81950093	+
ENSG00000214929.4	SPATA31D1	81988772	81995253	+
ENSG00000165105.10	RASEF	82979590	83063177	-
ENSG00000172159.16	FRMD3	83242990	83538546	-
ENSG00000148057.16	IDNK	83623049	83644130	+
ENSG00000135018.14	UBQLN1	83659968	83707958	-
ENSG00000165113.13	GKAP1	83739425	83829516	-
ENSG00000165115.15	KIF27	83834099	83921465	-
ENSG00000165118.15	QNG1	83938311	83956986	-
ENSG00000165119.22	HNRNPK	83968083	83980631	-
ENSG00000178966.17	RMI1	83980798	84004074	+
ENSG00000197506.8	SLC28A3	84275457	84340758	-
ENSG00000148053.18	NTRK2	84668375	85095751	+
ENSG00000135049.16	AGTPBP1	85546539	85742029	-
ENSG00000135040.16	NAA35	85941146	86025462	+
ENSG00000135052.16	GOLM1	86026146	86100173	-
ENSG00000187753.13	C9orf153	86220265	86259657	-
ENSG00000135070.15	ISCA1	86264546	86283102	-
ENSG00000083223.18	TUT7	86287733	86354454	-
ENSG00000180447.7	GAS1	86944362	86947506	-
ENSG00000196730.13	DAPK1	87497228	87708634	+
ENSG00000135047.16	CTSL	87724051	87731469	+
ENSG00000177992.10	SPATA31E1	87882877	87888903	+
ENSG00000230246.9	SPATA31C1	87914488	87923657	+
ENSG00000283205.1	ENSG00000283205	87956214	87956883	+
ENSG00000156345.18	CDK20	87966441	87974753	-
ENSG00000177910.9	SPATA31C2	88129305	88138475	-
ENSG00000106723.17	SPIN1	88388430	88478694	+
ENSG00000130045.17	NXNL2	88534033	88584274	+
ENSG00000213694.7	S1PR3	88990863	89005155	+
ENSG00000148082.10	SHC3	89005771	89178818	-
ENSG00000123975.5	CKS2	89311195	89316703	+
ENSG00000187742.15	SECISBP2	89318500	89359663	+
ENSG00000187764.12	SEMA4D	89360787	89498130	-
ENSG00000130222.11	GADD45G	89605012	89606555	+
ENSG00000165023.7	DIRAS2	90609832	90642862	-
ENSG00000165025.15	SYK	90801787	90898549	+
ENSG00000148090.12	AUH	91213815	91361918	-
ENSG00000165030.4	NFIL3	91409045	91423832	-
ENSG00000169071.15	ROR2	91563091	91950228	-
ENSG00000090054.16	SPTLC1	92000087	92115413	-
ENSG00000196305.19	IARS1	92210207	92293854	-
ENSG00000198000.12	NOL8	92297358	92325636	-
ENSG00000188312.15	CENPP	92325953	92620529	+
ENSG00000106809.11	OGN	92383268	92404696	-
ENSG00000127083.8	OMD	92412380	92424471	-
ENSG00000106819.13	ASPN	92456205	92482506	-
ENSG00000106823.13	ECM2	92493554	92536655	-
ENSG00000127080.10	IPPK	92613183	92670131	-
ENSG00000185963.14	BICD2	92711363	92764833	-
ENSG00000127081.14	ZNF484	92844182	92878038	-
ENSG00000127084.19	FGD3	92947523	93036236	+
ENSG00000157303.11	SUSD3	93058688	93085133	+
ENSG00000165233.18	CARD19	93096217	93113283	+
ENSG00000131669.10	NINJ1	93121496	93134251	-
ENSG00000165238.17	WNK2	93184122	93320572	+
ENSG00000188938.17	FAM120AOS	93431441	93453581	-
ENSG00000048828.18	FAM120A	93451685	93566112	+
ENSG00000197724.12	PHF2	93576584	93679587	+
ENSG00000131668.14	BARX1	93951627	93955355	-
ENSG00000158079.16	PTPDC1	94030794	94109856	+
ENSG00000175787.17	ZNF169	94259298	94301829	+
ENSG00000130950.15	NUTM2F	94318198	94328644	-
ENSG00000148110.17	MFSD14B	94374569	94461042	+
ENSG00000130957.5	FBP2	94558720	94593824	-
ENSG00000165140.12	FBP1	94603133	94640249	-
ENSG00000148120.19	AOPEP	94726604	95151793	+
ENSG00000158169.14	FANCC	95099054	95426796	-
ENSG00000185920.19	PTCH1	95442980	95517057	-
ENSG00000182150.20	ERCC6L2	95871264	96121154	+
ENSG00000130948.10	HSD17B3	96235306	96302176	-
ENSG00000285269.2	ENSG00000285269	96235331	96352058	-
ENSG00000130958.13	SLC35D2	96313444	96383711	-
ENSG00000165244.7	ZNF367	96385941	96418370	-
ENSG00000130956.14	HABP4	96450169	96491336	+
ENSG00000081377.17	CDC14B	96490241	96619843	-
ENSG00000158122.12	PRXL2C	96639577	96655317	-
ENSG00000081386.13	ZNF510	96754553	96778129	-
ENSG00000196597.13	ZNF782	96816269	96875623	-
ENSG00000188152.13	NUTM2G	96928310	96940253	+
ENSG00000136943.12	CTSV	97029677	97156556	-
ENSG00000197816.16	CCDC180	97307304	97378751	+
ENSG00000196116.8	TDRD7	97412096	97496125	+
ENSG00000136842.14	TMOD1	97501180	97601743	+
ENSG00000136925.15	TSTD2	97600080	97633368	-
ENSG00000136937.13	NCBP1	97633668	97673748	+
ENSG00000136936.11	XPA	97674909	97697340	-
ENSG00000178919.9	FOXE1	97853226	97856717	+
ENSG00000136932.15	TRMO	97904489	97922500	-
ENSG00000136929.13	HEMGN	97926791	97944856	-
ENSG00000136938.9	ANP32B	97983341	98015943	+
ENSG00000095380.11	NANS	98056732	98083077	+
ENSG00000106785.15	TRIM14	98069275	98119222	-
ENSG00000106789.13	CORO2A	98120975	98192637	-
ENSG00000095383.20	TBC1D2	98199011	98255649	-
ENSG00000136928.7	GABBR2	98288109	98708935	-
ENSG00000165138.18	ANKS6	98731329	98796965	-
ENSG00000119514.7	GALNT12	98807670	98850081	+
ENSG00000204291.12	COL15A1	98943179	99070787	+
ENSG00000106799.15	TGFBR1	99104038	99154192	+
ENSG00000119523.10	ALG2	99216425	99221942	-
ENSG00000106803.10	SEC61B	99222064	99230615	+
ENSG00000119508.18	NR4A3	99821855	99866891	+
ENSG00000136874.11	STX17	99906654	99974534	+
ENSG00000023318.9	ERP44	99979185	100099052	-
ENSG00000119509.13	INVS	100099243	100302175	+
ENSG00000136891.14	TEX10	100302077	100352942	-
ENSG00000066697.15	MSANTD3	100427143	100451734	+
ENSG00000251349.3	MSANTD3-TMEFF1	100442271	100577636	+
ENSG00000241697.5	TMEFF1	100473149	100577636	+
ENSG00000170681.7	CAVIN4	100578079	100588389	+
ENSG00000148123.15	PLPPR1	101028727	101325135	+
ENSG00000136881.12	BAAT	101354182	101385400	-
ENSG00000136897.8	MRPL50	101387633	101398618	-
ENSG00000136870.11	ZNF189	101398851	101410660	+
ENSG00000136872.21	ALDOB	101420560	101449664	-
ENSG00000165152.9	PGAP4	101473170	101533537	-
ENSG00000155827.12	RNF20	101533853	101563344	+
ENSG00000198785.7	GRIN3A	101569352	101738647	-
ENSG00000188386.8	PPP3R2	101591604	101595021	-
ENSG00000155833.15	CYLC2	102995311	103018488	+
ENSG00000136824.19	SMC2	104094260	104141419	+
ENSG00000186881.3	OR13F1	104504263	104505222	+
ENSG00000148136.5	OR13C4	104526253	104527209	-
ENSG00000204246.4	OR13C3	104535749	104536856	-
ENSG00000186943.1	OR13C8	104569168	104570130	+
ENSG00000277556.1	OR13C5	104598457	104599413	-
ENSG00000276119.1	OR13C2	104604671	104605627	-
ENSG00000136839.1	OR13C9	104617248	104618204	-
ENSG00000179055.8	OR13D1	104694518	104695462	+
ENSG00000136783.10	NIPSNAP3A	104747683	104760120	+
ENSG00000165028.12	NIPSNAP3B	104764129	104777764	+
ENSG00000165029.17	ABCA1	104781006	104928155	-
ENSG00000070214.17	SLC44A1	105244622	105439171	+
ENSG00000106701.13	FSD1L	105447796	105552433	+
ENSG00000106692.15	FKTN	105558122	105653820	+
ENSG00000186051.7	TAL2	105662457	105663124	+
ENSG00000095209.12	TMEM38B	105694541	105776629	+
ENSG00000148143.13	ZNF462	106863166	107013634	+
ENSG00000119318.13	RAD23B	107283137	107332192	+
ENSG00000136826.15	KLF4	107484852	107490482	-
ENSG00000148156.8	ACTL7B	108854588	108855986	-
ENSG00000187003.7	ACTL7A	108862266	108863756	+
ENSG00000070061.16	ELP1	108866898	108934328	-
ENSG00000119328.12	ABITRAM	108934400	108950744	+
ENSG00000119326.15	CTNNAL1	108942569	109013522	-
ENSG00000106771.13	TMEM245	109015135	109119947	-
ENSG00000260230.5	FRRS1L	109130293	109167249	-
ENSG00000095203.15	EPB41L4B	109171974	109321059	-
ENSG00000070159.14	PTPN3	109375466	109498313	-
ENSG00000157654.19	PALM2AKAP2	109498325	110172512	+
ENSG00000188959.10	C9orf152	110190048	110208159	-
ENSG00000136810.13	TXN	110243810	110256507	-
ENSG00000204193.12	TXNDC8	110303476	110337891	-
ENSG00000165124.19	SVEP1	110365248	110579880	-
ENSG00000030304.15	MUSK	110668779	110806558	+
ENSG00000198121.15	LPAR1	110873263	111038470	-
ENSG00000171133.4	OR2K2	111327229	111330224	-
ENSG00000136813.15	ECPAS	111360685	111484745	-
ENSG00000173258.13	ZNF483	111525159	111577844	+
ENSG00000106853.20	PTGR1	111549722	111599893	-
ENSG00000059769.20	DNAJC25	111631334	111654351	+
ENSG00000244115.1	DNAJC25-GNG10	111631386	111670229	+
ENSG00000242616.4	GNG10	111661605	111670226	+
ENSG00000165181.17	SHOC1	111686171	111795008	-
ENSG00000148154.10	UGCG	111896814	111935369	+
ENSG00000106868.17	SUSD1	112040783	112175297	-
ENSG00000119314.16	PTBP3	112217716	112333664	-
ENSG00000119471.15	HSDL2	112380080	112472405	+
ENSG00000165185.15	KIAA1958	112486827	112669397	+
ENSG00000148153.14	INIP	112683926	112718149	-
ENSG00000148158.17	SNX30	112750760	112881671	+
ENSG00000119457.8	SLC46A2	112878920	112890876	-
ENSG00000228623.9	ZNF883	112988129	113012192	-
ENSG00000136866.14	ZFP37	113038377	113056759	-
ENSG00000136867.11	SLC31A2	113150976	113164140	+
ENSG00000119321.10	FKBP15	113161006	113221458	-
ENSG00000136868.11	SLC31A1	113221544	113264492	+
ENSG00000176386.9	CDC26	113255835	113275572	-
ENSG00000136875.13	PRPF4	113275642	113294009	+
ENSG00000165188.14	RNF183	113297093	113303376	-
ENSG00000148225.17	WDR31	113313222	113340298	-
ENSG00000119411.11	BSPRY	113349541	113371233	+
ENSG00000119431.10	HDHD3	113373419	113376986	-
ENSG00000148218.16	ALAD	113386312	113401290	-
ENSG00000148229.13	POLE3	113407235	113410675	-
ENSG00000157653.12	C9orf43	113410054	113429690	+
ENSG00000138835.24	RGS3	113444731	113597743	+
ENSG00000157657.15	ZNF618	113876282	114056593	+
ENSG00000106927.12	AMBP	114060127	114078328	-
ENSG00000136883.16	KIF12	114086126	114099292	-
ENSG00000196739.15	COL27A1	114155537	114312511	+
ENSG00000229314.6	ORM1	114323098	114326479	+
ENSG00000228278.5	ORM2	114329869	114333251	+
ENSG00000106948.17	AKNA	114334156	114394405	-
ENSG00000095397.17	WHRN	114402080	114505473	-
ENSG00000136888.8	ATP6V1G1	114587706	114598915	+
ENSG00000157693.15	TMEM268	114611206	114646422	+
ENSG00000230054.3	TEX53	114656304	114662374	-
ENSG00000230601.7	TEX48	114666434	114682192	-
ENSG00000181634.8	TNFSF15	114784652	114806039	-
ENSG00000106952.8	TNFSF8	114893343	114930595	-
ENSG00000041982.17	TNC	115019575	115118207	-
ENSG00000182752.10	PAPPA	116153791	116402321	+
ENSG00000148219.18	ASTN2	116423112	117415070	-
ENSG00000119401.11	TRIM32	116687305	116701300	+
ENSG00000285082.3	ENSG00000285082	117704157	118083691	+
ENSG00000136869.16	TLR4	117704175	117724735	+
ENSG00000078725.13	BRINP1	119153458	119369435	-
ENSG00000136861.19	CDK5RAP2	120388875	120580170	-
ENSG00000106780.9	MEGF9	120600811	120714470	-
ENSG00000119402.18	FBXW2	120751978	120793416	-
ENSG00000214654.9	B3GALT9	120792403	120801787	+
ENSG00000095261.14	PSMD5	120815496	120842951	-
ENSG00000119403.15	PHF19	120855651	120894896	-
ENSG00000056558.11	TRAF1	120902393	120929173	-
ENSG00000106804.10	C5	120932987	121075195	-
ENSG00000119397.19	CNTRL	121074660	121177729	+
ENSG00000119396.12	RAB14	121178133	121223014	-
ENSG00000148180.22	GSN	121207794	121332843	+
ENSG00000148175.13	STOM	121338987	121370304	-
ENSG00000204136.12	GGTA1	121444991	121499844	-
ENSG00000136848.19	DAB2IP	121567057	121785530	+
ENSG00000175764.17	TTLL11	121815674	122093606	-
ENSG00000119421.7	NDUFA8	122144058	122159779	-
ENSG00000185681.13	MORN5	122159908	122200088	+
ENSG00000106852.16	LHX6	122202577	122229626	-
ENSG00000119446.14	RBM18	122237622	122264840	-
ENSG00000148187.18	MRRF	122264603	122331337	+
ENSG00000095303.17	PTGS1	122370530	122395703	+
ENSG00000136834.3	OR1J1	122476958	122477926	-
ENSG00000197233.7	OR1J2	122510802	122511743	+
ENSG00000239590.1	OR1J4	122519141	122520082	+
ENSG00000171505.6	OR1N1	122526358	122527293	-
ENSG00000171501.11	OR1N2	122553112	122554214	+
ENSG00000171496.5	OR1L8	122567117	122583384	-
ENSG00000165202.3	OR1Q1	122614738	122615682	+
ENSG00000280094.3	OR1B1	122628125	122657627	-
ENSG00000173679.2	OR1L1	122661566	122662648	+
ENSG00000171481.5	OR1L3	122675130	122676104	+
ENSG00000136939.1	OR1L4	122723990	122724925	+
ENSG00000171459.4	OR1L6	122742303	122750783	+
ENSG00000148215.4	OR5C1	122788933	122789895	+
ENSG00000136940.14	PDCL	122798389	122828588	-
ENSG00000165204.3	OR1K1	122800123	122801073	+
ENSG00000056586.16	RC3H2	122844556	122905359	-
ENSG00000186130.5	ZBTB6	122908056	122913323	-
ENSG00000171448.9	ZBTB26	122915566	122931512	-
