gene_id	gene_name	start	end	strand
ENSG00000132109.10	TRIM21	4384897	4393702	-
ENSG00000181963.5	OR52K2	4449295	4450361	+
ENSG00000196778.4	OR52K1	4482646	4493497	+
ENSG00000197790.1	OR52M1	4545191	4546144	+
ENSG00000226288.3	OR52I2	4581743	4593340	+
ENSG00000232268.8	OR52I1	4594039	4595013	+
ENSG00000167333.13	TRIM68	4598672	4608231	-
ENSG00000197428.3	OR51D1	4637477	4643060	+
ENSG00000180785.10	OR51E1	4643420	4655488	+
ENSG00000167332.9	OR51E2	4680171	4697854	-
ENSG00000197674.8	OR51C1P	4690423	4697853	-
ENSG00000167346.9	MMP26	4704784	4992431	+
ENSG00000280021.3	OR51F1	4768979	4769938	-
ENSG00000279270.2	OR52R1	4803433	4804380	-
ENSG00000176925.8	OR51F2	4821321	4822456	+
ENSG00000176922.5	OR51S1	4848237	4849208	-
ENSG00000176900.2	OR51T1	4881819	4882883	+
ENSG00000176895.9	OR51A7	4903783	4909462	+
ENSG00000176893.6	OR51G2	4912588	4919350	-
ENSG00000278870.2	OR51G1	4923374	4924339	-
ENSG00000205497.5	OR51A4	4942831	4947605	-
ENSG00000205496.1	OR51A2	4954772	4955713	-
ENSG00000176798.3	OR51L1	4994851	5005536	+
ENSG00000205495.1	OR52J3	5046526	5047461	+
ENSG00000176787.2	OR52E2	5058650	5059627	-
ENSG00000273085.3	OR52E1	5069572	5070497	+
ENSG00000171944.2	OR52A5	5128776	5138356	-
ENSG00000182070.7	OR52A1	5146824	5154757	-
ENSG00000176742.3	OR51V1	5199735	5200682	-
ENSG00000244734.4	HBB	5225464	5229395	-
ENSG00000223609.11	HBD	5232678	5243657	-
ENSG00000213934.9	HBG1	5248269	5249857	-
ENSG00000284931.1	ENSG00000284931	5248270	5254783	-
ENSG00000196565.15	HBG2	5253188	5505605	-
ENSG00000239920.2	ENSG00000239920	5254392	5678434	-
ENSG00000213931.7	HBE1	5268345	5505652	-
ENSG00000183251.4	OR51B4	5301014	5301946	-
ENSG00000167355.8	OR51B5	5303444	5505652	-
ENSG00000279012.2	OR51B2	5323359	5324297	-
ENSG00000176239.7	OR51B6	5351508	5352446	+
ENSG00000184698.5	OR51M1	5383812	5393263	+
ENSG00000167360.6	OR51Q1	5422111	5423206	+
ENSG00000167359.8	OR51I1	5440570	5441514	-
ENSG00000187918.6	OR51I2	5449323	5456518	+
ENSG00000181609.5	OR52D1	5488685	5489749	+
ENSG00000175520.9	UBQLN3	5507300	5509958	-
ENSG00000175518.8	UBQLNL	5514393	5518431	-
ENSG00000181616.10	OR52H1	5544489	5548540	-
ENSG00000187747.2	OR52B6	5580877	5581884	+
ENSG00000121236.21	TRIM6	5596109	5612958	+
ENSG00000258588.3	TRIM6-TRIM34	5596725	5644398	+
ENSG00000258659.7	TRIM34	5619764	5644398	+
ENSG00000132256.20	TRIM5	5663195	5938619	-
ENSG00000132274.17	TRIM22	5689610	5737089	+
ENSG00000181109.3	OR52P1	5726502	5727464	+
ENSG00000181023.8	OR56B1	5736448	5738523	+
ENSG00000181074.5	OR52N4	5754243	5755958	+
ENSG00000181017.7	OR56B2P	5761153	5769080	+
ENSG00000181009.5	OR52N5	5776165	5783355	-
ENSG00000181001.3	OR52N1	5786471	5791265	-
ENSG00000180988.3	OR52N2	5808924	5821483	+
ENSG00000205409.3	OR52E6	5840928	5841952	-
ENSG00000183269.6	OR52E8	5856749	5857690	-
ENSG00000180974.5	OR52E4	5880629	5887079	+
ENSG00000277932.2	OR52E5	5893208	5902730	+
ENSG00000184478.8	OR56A3	5938751	5951347	+
ENSG00000188691.6	OR56A5	5967553	5968494	-
ENSG00000183313.4	OR52L1	5985892	5986985	-
ENSG00000183389.5	OR56A4	5999445	6006946	-
ENSG00000180934.7	OR56A1	6019336	6034338	-
ENSG00000180919.3	OR56B4	6107684	6108835	+
ENSG00000255307.2	OR52B2	6169355	6170326	-
ENSG00000175485.3	OR52W1	6199224	6200186	+
ENSG00000180878.3	C11orf42	6205557	6211135	+
ENSG00000051009.11	FHIP1B	6211345	6234711	-
ENSG00000132259.13	CNGA4	6234765	6244479	+
ENSG00000110148.10	CCKBR	6259806	6272127	+
ENSG00000170955.10	CAVIN3	6318946	6320532	-
ENSG00000166311.10	SMPD1	6390440	6394998	+
ENSG00000166313.20	APBB1	6395125	6419414	-
ENSG00000110169.12	HPX	6431049	6442617	-
ENSG00000110171.21	TRIM3	6448613	6474459	-
ENSG00000132254.13	ARFIP2	6474683	6481479	-
ENSG00000283977.1	ENSG00000283977	6481485	6508978	+
ENSG00000132286.12	TIMM10B	6481501	6484681	+
ENSG00000179532.13	DNHD1	6497260	6593758	+
ENSG00000132275.11	RRP8	6595072	6603616	-
ENSG00000166333.14	ILK	6603708	6610874	+
ENSG00000166337.11	TAF10	6606294	6612539	-
ENSG00000166340.18	TPP1	6612768	6619448	-
ENSG00000166341.9	DCHS1	6621330	6655809	-
ENSG00000158042.9	MRPL17	6680385	6683340	-
ENSG00000188124.4	OR2AG2	6765626	6771976	-
ENSG00000279486.6	OR2AG1	6783020	6791558	+
ENSG00000184933.6	OR6A2	6791736	6799689	-
ENSG00000166363.6	OR10A5	6845683	6846636	+
ENSG00000170790.6	OR10A2	6863057	6874717	+
ENSG00000170782.3	OR10A4	6876625	6877619	+
ENSG00000166368.3	OR2D2	6891574	6892500	-
ENSG00000178358.5	OR2D3	6921002	6921994	+
ENSG00000149054.16	ZNF215	6926404	7001004	+
ENSG00000149050.10	ZNF214	6997085	7020346	-
ENSG00000158077.5	NLRP14	7020479	7071526	+
ENSG00000170748.7	RBMXL2	7088998	7091148	+
ENSG00000170743.17	SYT9	7238778	7469043	+
ENSG00000183801.8	OLFML1	7485388	7511377	+
ENSG00000166387.14	PPFIBP2	7513298	7657127	+
ENSG00000166394.15	CYB5R2	7665100	7677222	-
ENSG00000183378.13	OVCH2	7689437	7706477	-
ENSG00000183303.3	OR5P2	7795974	7796942	-
ENSG00000182334.3	OR5P3	7824818	7830840	-
ENSG00000279000.4	OR10A6	7924592	7931268	-
ENSG00000170683.7	OR10A3	7937171	7941708	-
ENSG00000182261.5	NLRP10	7957537	7965447	-
ENSG00000175390.15	EIF3F	7970251	8001862	+
ENSG00000166402.9	TUB	8019244	8106243	+
ENSG00000166405.16	RIC3	8106056	8169055	-
ENSG00000166407.14	LMO1	8224309	8268716	-
ENSG00000130413.16	STK33	8391868	8594289	-
ENSG00000166436.18	TRIM66	8612037	8682694	-
ENSG00000166441.13	RPL27A	8682788	8714759	+
ENSG00000166444.19	DENND2B	8693351	8910951	-
ENSG00000166452.12	AKIP1	8911139	8920084	+
ENSG00000176029.14	C11orf16	8920076	8933006	-
ENSG00000176009.4	ASCL3	8937578	8943016	-
ENSG00000175348.11	TMEM9B	8947202	8965011	-
ENSG00000175352.12	NRIP3	8965682	9005288	-
ENSG00000175356.14	SCUBE2	9019476	9138114	-
ENSG00000184014.9	DENND5A	9138825	9265959	-
ENSG00000166471.11	TMEM41B	9280654	9314636	-
ENSG00000205339.10	IPO7	9384652	9448127	+
ENSG00000166478.10	ZNF143	9460319	9528524	+
ENSG00000166483.12	WEE1	9573670	9593457	+
ENSG00000133789.15	SWAP70	9664077	9752993	+
ENSG00000133812.18	SBF2	9776776	10304877	-
ENSG00000148926.10	ADM	10305073	10307397	+
ENSG00000133805.16	AMPD3	10308313	10507579	+
ENSG00000110315.7	RNF141	10511673	10541230	-
ENSG00000133800.9	LYVE1	10556966	10611689	-
ENSG00000072952.21	IRAG1	10573091	10693988	-
ENSG00000198730.10	CTR9	10751018	10801625	+
ENSG00000110321.19	EIF4G2	10797050	10808940	-
ENSG00000236287.8	ZBED5	10812074	10858796	-
ENSG00000110328.6	GALNT18	11270877	11622005	-
ENSG00000254598.3	CSNK2A3	11351942	11353250	-
ENSG00000170242.19	USP47	11841423	11961887	+
ENSG00000050165.19	DKK3	11956207	12009769	-
ENSG00000133816.19	MICAL2	12094008	12359144	+
ENSG00000197702.14	PARVA	12377563	12535356	+
ENSG00000187079.20	TEAD1	12674421	12944737	+
ENSG00000189431.8	RASSF10	13009316	13012119	+
ENSG00000133794.20	BMAL1	13276652	13387266	+
ENSG00000148925.11	BTBD10	13388008	13463297	-
ENSG00000152266.7	PTH	13492054	13496181	-
ENSG00000197601.15	FAR1	13668659	13732346	+
ENSG00000262655.4	SPON1	13962723	14268133	+
ENSG00000133818.14	RRAS2	14277922	14364506	-
ENSG00000129083.13	COPB1	14443440	14500027	-
ENSG00000256206.2	ENSG00000256206	14493783	14520344	-
ENSG00000129084.18	PSMA1	14504874	14643635	-
ENSG00000152270.9	PDE3B	14643804	14872044	+
ENSG00000186104.11	CYP2R1	14877440	14892231	-
ENSG00000175868.14	CALCB	14904997	15082342	+
ENSG00000110680.14	CALCA	14966622	14972354	-
ENSG00000188487.12	INSC	15112424	15247208	+
ENSG00000110693.19	SOX6	15966449	16739591	-
ENSG00000110696.10	C11orf58	16613132	16758340	+
ENSG00000166689.18	PLEKHA7	16777297	17014415	-
ENSG00000110700.7	RPS13	17074388	17077715	-
ENSG00000011405.14	PIK3C2A	17077730	17207986	-
ENSG00000070081.18	NUCB2	17208153	17349980	+
ENSG00000188211.9	NCR3LG1	17351800	17377341	+
ENSG00000187486.7	KCNJ11	17365172	17389331	-
ENSG00000006071.16	ABCC8	17392498	17476894	-
ENSG00000006611.17	USH1C	17493895	17544416	-
ENSG00000188162.12	OTOG	17547259	17647150	+
ENSG00000129152.4	MYOD1	17719571	17722136	+
ENSG00000129159.9	KCNC1	17734774	17856804	+
ENSG00000129158.11	SERGEF	17788048	18013047	-
ENSG00000129167.11	TPH1	18017555	18046269	-
ENSG00000166788.10	SAAL1	18069935	18106087	-
ENSG00000179826.8	MRGPRX3	18120955	18138488	+
ENSG00000179817.5	MRGPRX4	18172837	18174280	+
ENSG00000148965.10	SAA4	18231355	18236802	-
ENSG00000255071.3	SAA2-SAA4	18231423	18248635	-
ENSG00000134339.9	SAA2	18239223	18248668	-
ENSG00000173432.13	SAA1	18266260	18269977	+
ENSG00000110756.18	HPS5	18278668	18322198	-
ENSG00000110768.12	GTF2H1	18322295	18367045	+
ENSG00000134333.15	LDHA	18394560	18408425	+
ENSG00000166796.12	LDHC	18412318	18452063	+
ENSG00000166800.11	LDHAL6A	18455824	18479601	+
ENSG00000074319.13	TSG101	18468336	18526951	-
ENSG00000151116.17	UEVLD	18529609	18588747	-
ENSG00000247595.5	MISFA	18588781	18610255	+
ENSG00000179119.15	SPTY2D1	18606403	18634791	-
ENSG00000151117.9	TMEM86A	18693122	18704785	+
ENSG00000179057.14	IGSF22	18704312	18726230	-
ENSG00000110786.18	PTPN5	18727928	18792721	-
ENSG00000170255.8	MRGPRX1	18933499	18939414	-
ENSG00000183695.3	MRGPRX2	19054455	19060717	-
ENSG00000177054.14	ZDHHC13	19117099	19176422	+
ENSG00000129170.10	CSRP3	19182030	19210571	-
ENSG00000129173.13	E2F8	19224063	19241620	-
ENSG00000166833.23	NAV2	19350724	20121601	+
ENSG00000109851.7	DBX1	20156155	20160475	-
ENSG00000109854.14	HTATIP2	20363685	20383782	+
ENSG00000185238.13	PRMT3	20387558	20509338	+
ENSG00000165970.12	SLC6A5	20599594	20659285	+
ENSG00000165973.19	NELL1	20669551	21575686	+
ENSG00000171714.13	ANO5	21782659	22283567	+
ENSG00000091664.9	SLC17A6	22338381	22379503	+
ENSG00000183161.6	FANCF	22622533	22625823	-
ENSG00000148935.12	GAS2	22625509	22813001	+
ENSG00000198168.9	SVIP	22813799	22830299	-
ENSG00000255359.3	CCDC179	22846922	22860474	-
ENSG00000187398.12	LUZP2	24496970	25082638	+
ENSG00000134343.14	ANO3	26188842	26663289	+
ENSG00000169550.14	MUC15	26559032	26572263	-
ENSG00000148942.15	SLC5A12	26667020	26723427	-
ENSG00000176971.4	FIBIN	26994112	26997087	+
ENSG00000129151.9	BBOX1	27040725	27127809	+
ENSG00000109881.17	CCDC34	27330827	27363234	-
ENSG00000205213.14	LGR4	27365961	27472790	-
ENSG00000148943.12	LIN7C	27494418	27506769	-
ENSG00000176697.20	BDNF	27654893	27722058	-
ENSG00000121621.7	KIF18A	28020619	28108156	-
ENSG00000169519.21	METTL15	28108248	28527041	+
ENSG00000182255.7	KCNA4	30009730	30017030	-
ENSG00000131808.11	FSHB	30231014	30235261	+
ENSG00000152219.5	ARL14EP	30323104	30338223	+
ENSG00000066382.17	MPPED2	30384493	30586872	-
ENSG00000170959.15	DCDC1	30830369	31369810	-
ENSG00000170946.15	DNAJC24	31369840	31432835	+
ENSG00000148950.11	IMMP1L	31432401	31509645	-
ENSG00000109911.19	ELP4	31509755	31790324	+
ENSG00000007372.25	PAX6	31784779	31817961	-
ENSG00000285283.1	ENSG00000285283	31812391	32104665	+
ENSG00000049449.10	RCN1	32091074	32105722	+
ENSG00000184937.16	WT1	32387775	32435564	-
ENSG00000149100.13	EIF3M	32583798	32606264	+
ENSG00000186714.13	CCDC73	32602721	32794662	-
ENSG00000135378.4	PRRG4	32829927	32858120	+
ENSG00000060749.17	QSER1	32892811	32993316	+
ENSG00000121690.11	DEPDC7	33015876	33033582	+
ENSG00000176148.16	TCP11L1	33039417	33105943	+
ENSG00000176102.13	CSTF3	33077188	33162371	-
ENSG00000110422.12	HIPK3	33256672	33357023	+
ENSG00000110427.17	KIAA1549L	33376108	33674102	+
ENSG00000205177.7	C11orf91	33698261	33700826	-
ENSG00000284969.1	ENSG00000284969	33698261	33722467	-
ENSG00000085063.18	CD59	33703010	33736479	-
ENSG00000110429.14	FBXO3	33740939	33774543	-
ENSG00000135363.12	LMO2	33858576	33892076	-
ENSG00000135387.21	CAPRIN1	34051731	34102610	+
ENSG00000135372.10	NAT10	34105617	34147670	+
ENSG00000166016.6	ABTB2	34150987	34358010	-
ENSG00000121691.7	CAT	34438934	34472060	+
ENSG00000135374.11	ELF5	34478791	34525193	-
ENSG00000135373.13	EHF	34621093	34663288	+
ENSG00000149089.13	APIP	34853094	34916379	-
ENSG00000110435.13	PDHX	34915829	35020591	+
ENSG00000026508.21	CD44	35138882	35232402	+
ENSG00000110436.13	SLC1A2	35251205	35420063	-
ENSG00000149090.13	PAMR1	35431823	35530300	-
ENSG00000179431.7	FJX1	35618460	35620865	+
ENSG00000166326.7	TRIM44	35662775	35818007	+
ENSG00000179241.13	LDLRAD3	35943981	36232136	+
ENSG00000110442.12	COMMD9	36269284	36289449	-
ENSG00000135362.14	PRR5L	36296288	36465204	+
ENSG00000175104.15	TRAF6	36483769	36510272	-
ENSG00000166349.11	RAG1	36510372	36593156	+
ENSG00000175097.9	RAG2	36575574	36598279	-
ENSG00000166352.18	IFTAP	36594369	36675695	+
ENSG00000148948.8	LRRC4C	40114203	41459773	-
ENSG00000166181.13	API5	43311963	43344529	+
ENSG00000052841.16	TTC17	43358920	43494933	+
ENSG00000149084.13	HSD17B12	43680680	43856617	+
ENSG00000166199.13	ALKBH3	43880811	43920274	+
ENSG00000187479.9	C11orf96	43942637	43943878	+
ENSG00000205126.2	ACCSL	44047981	44059977	+
ENSG00000110455.14	ACCS	44065925	44084237	+
ENSG00000151348.16	EXT2	44095648	44251962	+
ENSG00000052850.8	ALX4	44260440	44310139	-
ENSG00000085117.12	CD82	44564427	44620358	+
ENSG00000157570.12	TSPAN18	44726465	44932423	+
ENSG00000175274.19	TP53I11	44885903	44951306	-
ENSG00000019485.14	PRDM11	45095806	45235110	+
ENSG00000019505.8	SYT13	45240302	45286341	-
ENSG00000175264.8	CHST1	45647689	45665622	-
ENSG00000181830.9	SLC35C1	45804072	45813016	+
ENSG00000121671.12	CRY2	45847118	45883248	+
ENSG00000121653.11	MAPK8IP1	45885651	45906465	+
ENSG00000234776.5	FREY1	45906513	45907272	-
ENSG00000121680.16	PEX16	45909663	45918812	-
ENSG00000165905.18	LARGE2	45921621	45929096	+
ENSG00000135365.17	PHF21A	45929319	46121454	-
ENSG00000157613.11	CREB3L1	46277662	46321409	+
ENSG00000149091.15	DGKZ	46332905	46380554	+
ENSG00000110492.17	MDK	46380756	46383837	+
ENSG00000180720.8	CHRM4	46383789	46391776	-
ENSG00000110497.15	AMBRA1	46396414	46594125	-
ENSG00000180423.4	HARBI1	46602861	46617909	-
ENSG00000175224.17	ATG13	46617527	46674818	+
ENSG00000175220.12	ARHGAP1	46677080	46700619	-
ENSG00000175213.3	ZNF408	46701030	46705912	+
ENSG00000180210.15	F2	46719196	46739506	+
ENSG00000175216.15	CKAP5	46743048	46846308	-
ENSG00000134569.10	LRP4	46856717	46918642	-
ENSG00000149179.14	CSTPP1	46936689	47164385	+
ENSG00000149182.15	ARFGAP2	47164299	47177125	-
ENSG00000165912.16	PACSIN3	47177522	47186443	-
ENSG00000134574.12	DDB2	47214465	47239217	+
ENSG00000134575.13	ACP2	47239302	47248906	-
ENSG00000025434.19	NR1H3	47248300	47269033	+
ENSG00000110514.20	MADD	47269161	47330031	+
ENSG00000134571.12	MYBPC3	47331406	47352702	-
ENSG00000066336.13	SPI1	47354860	47409369	-
ENSG00000165915.14	SLC39A13	47407132	47416496	+
ENSG00000165916.9	PSMC3	47418769	47426473	-
ENSG00000165917.10	RAPSN	47437764	47449143	-
ENSG00000149187.19	CELF1	47465933	47565569	-
ENSG00000213619.11	NDUFS3	47565336	47584562	+
ENSG00000110536.14	PTPMT1	47565430	47573461	+
ENSG00000123444.14	KBTBD4	47572197	47578976	-
ENSG00000196666.6	FAM180B	47586678	47589194	+
ENSG00000172247.4	C1QTNF4	47589667	47594411	-
ENSG00000109919.10	MTCH2	47617315	47642607	-
ENSG00000165923.17	AGBL2	47659591	47715389	-
ENSG00000109920.13	FNBP4	47716494	47767443	-
ENSG00000030066.14	NUP160	47778087	47848555	-
ENSG00000149177.15	PTPRJ	47980425	48170839	+
ENSG00000175619.3	OR4B1	48216810	48217739	+
ENSG00000172208.7	OR4X2	48245104	48246015	+
ENSG00000176567.1	OR4X1	48263861	48264778	+
ENSG00000176555.1	OR4S1	48306223	48307152	+
ENSG00000176547.11	OR4C3	48324920	48325955	+
ENSG00000176540.3	OR4C5	48365485	48366465	-
ENSG00000237388.3	OR4A47	48488793	48489722	+
ENSG00000220948.6	TRIM51G	48975498	48983885	-
ENSG00000182053.13	TRIM49B	49027501	49038451	+
ENSG00000214891.9	TRIM64C	49053714	49059112	-
ENSG00000086205.18	FOLH1	49145092	49208638	-
ENSG00000258817.1	OR4C13	49952391	49953419	+
ENSG00000221954.2	OR4C12	49981473	49982535	-
ENSG00000260811.3	OR4C45	50032874	50033794	+
ENSG00000185926.1	OR4C46	54603069	54603998	-
ENSG00000225997.1	OR4A8	54682877	54683821	+
ENSG00000221840.4	OR4A5	54706832	54707902	+
ENSG00000150244.12	TRIM48	55262155	55271114	+
ENSG00000181961.5	OR4A16	55343201	55344187	+
ENSG00000181958.5	OR4A15	55367974	55368918	+
ENSG00000181939.3	OR4C15	55554307	55555419	+
ENSG00000279514.2	OR4C16	55572128	55573060	+
ENSG00000172188.6	OR4C11	55602360	55607645	-
ENSG00000181927.4	OR4P4	55635113	55640309	+
ENSG00000174982.4	OR4S2	55648327	55652854	+
ENSG00000181903.7	OR4C6	55662201	55666195	+
ENSG00000186886.8	OR5D3P	55723776	55729621	+
ENSG00000279761.2	OR5D13	55773438	55774382	+
ENSG00000186113.1	OR5D14	55795556	55796500	+
ENSG00000279395.3	OR5L1	55811367	55812476	+
ENSG00000186119.9	OR5D18	55819630	55820571	+
ENSG00000205030.1	OR5L2	55827219	55828154	+
ENSG00000205029.1	OR5D16	55838752	55839738	+
ENSG00000124900.12	TRIM51	55883297	55891810	+
ENSG00000187612.1	OR5W2	55913650	55914582	-
ENSG00000167825.3	OR5I1	55935456	55936400	-
ENSG00000174970.5	OR10AG1	55965755	55969945	-
ENSG00000149133.1	OR5F1	55993681	55994625	-
ENSG00000181785.3	OR5AS1	56027654	56038191	+
ENSG00000172154.11	OR8I2	56093308	56094240	+
ENSG00000181767.3	OR8H2	56103687	56107658	+
ENSG00000181761.5	OR8H3	56122373	56123311	+
ENSG00000167822.3	OR8J3	56134721	56140201	-
ENSG00000181752.3	OR8K5	56159394	56160317	-
ENSG00000174957.1	OR5J2	56176618	56177556	+
ENSG00000254658.3	OR8J2	56208985	56215222	-
ENSG00000181718.7	OR5T2	56231282	56234255	-
ENSG00000172489.7	OR5T3	56252254	56253222	+
ENSG00000181698.5	OR5T1	56274154	56276819	+
ENSG00000181693.9	OR8H1	56288462	56292254	-
ENSG00000280314.4	OR8K3	56315144	56320639	+
ENSG00000150261.5	OR8K1	56346039	56346998	+
ENSG00000172487.4	OR8J1	56354291	56361511	+
ENSG00000172199.1	OR8U1	56375624	56376553	+
ENSG00000272987.1	OR5AL1	56412696	56413680	+
ENSG00000279961.2	OR8U3	56417258	56418232	-
ENSG00000284732.1	ENSG00000284732	56459221	56473352	-
ENSG00000150269.1	OR5M9	56462469	56463401	-
ENSG00000174937.5	OR5M3	56469274	56473352	-
ENSG00000181371.5	OR5M8	56490435	56491370	-
ENSG00000255223.5	OR5M11	56542340	56543257	-
ENSG00000254834.5	OR5M10	56576774	56577721	-
ENSG00000255012.3	OR5M1	56609236	56614874	-
ENSG00000172464.4	OR5AP2	56641489	56642439	-
ENSG00000172459.5	OR5AR1	56663686	56664618	+
ENSG00000174914.3	OR9G1	56699095	56703884	+
ENSG00000172457.7	OR9G4	56741223	56748697	-
ENSG00000241356.2	OR5G3	56819573	56820516	-
ENSG00000181282.5	OR5AK3P	56971050	56971979	+
ENSG00000181273.3	OR5AK2	56988914	56989843	+
ENSG00000183908.7	LRRC55	57181747	57191717	+
ENSG00000134817.12	APLNR	57233577	57237250	-
ENSG00000149115.14	TNKS1BP1	57299638	57324952	-
ENSG00000149136.9	SSRP1	57325986	57335892	-
ENSG00000109991.10	P2RX3	57338352	57372396	+
ENSG00000156575.2	PRG3	57376769	57381150	-
ENSG00000186652.10	PRG2	57386780	57390650	-
ENSG00000254979.5	ENSG00000254979	57387365	57424059	-
ENSG00000134802.18	SLC43A3	57406954	57427580	-
ENSG00000186907.8	RTN4RL2	57460528	57477534	+
ENSG00000149150.9	SLC43A1	57484534	57515780	-
ENSG00000134809.9	TIMM10	57528464	57530803	-
ENSG00000214872.9	SMTNL1	57537595	57550272	+
ENSG00000156587.16	UBE2L6	57551656	57568284	-
