gene_id	gene_name	start	end	strand
ENSG00000104643.10	MTMR9	11284816	11328146	+
ENSG00000177710.6	SLC35G5	11331012	11332360	+
ENSG00000154319.16	FAM167A	11421476	11475908	-
ENSG00000136573.16	BLK	11486894	11564599	+
ENSG00000136574.19	GATA4	11676959	11760002	+
ENSG00000154328.16	NEIL2	11769639	11787345	+
ENSG00000079459.14	FDFT1	11795573	11839395	+
ENSG00000164733.23	CTSB	11842524	11869533	-
ENSG00000205884.2	DEFB136	11973937	11974599	-
ENSG00000205883.3	DEFB135	11982256	11984590	+
ENSG00000205882.9	DEFB134	11993174	12000752	-
ENSG00000233050.1	DEFB130B	12064389	12071747	-
ENSG00000215343.8	ZNF705D	12089338	12115516	+
ENSG00000226430.7	USP17L7	12132417	12134099	-
ENSG00000223443.3	USP17L2	12136435	12138849	-
ENSG00000254866.3	DEFB109D	12150888	12158033	-
ENSG00000186523.15	FAM86B1	12182096	12194133	-
ENSG00000232948.1	DEFB130A	12310962	12318316	-
ENSG00000145002.13	FAM86B2	12424411	12436406	-
ENSG00000154359.13	LONRF1	12721906	12756073	-
ENSG00000250305.9	TRMT9B	12945642	13031503	+
ENSG00000164741.15	DLC1	13083361	13604610	-
ENSG00000164743.5	C8orf48	13566869	13568288	+
ENSG00000185053.14	SGCZ	14084845	15238431	-
ENSG00000104723.21	TUSC3	15417215	15766649	+
ENSG00000038945.15	MSR1	16107878	16567490	-
ENSG00000078579.9	FGF20	16992181	17002345	-
ENSG00000155970.12	MICU3	17027238	17122642	+
ENSG00000104219.13	ZDHHC2	17156482	17224799	+
ENSG00000198791.12	CNOT7	17224966	17246878	-
ENSG00000155975.10	VPS37A	17246931	17302427	+
ENSG00000003987.14	MTMR7	17296794	17413528	-
ENSG00000003989.18	SLC7A2	17497088	17570573	+
ENSG00000104213.13	PDGFRL	17576433	17644071	+
ENSG00000129422.15	MTUS1	17643795	17801094	-
ENSG00000104760.17	FGL1	17864380	17910365	-
ENSG00000078674.20	PCM1	17922842	18029948	+
ENSG00000104763.20	ASAH1	18055992	18084998	-
ENSG00000171428.15	NAT1	18170477	18223689	+
ENSG00000156006.5	NAT2	18391282	18401218	+
ENSG00000156011.19	PSD3	18527303	19084730	-
ENSG00000104611.12	SH2D4A	19313693	19396218	+
ENSG00000147408.16	CSGALNACT1	19404161	19758029	-
ENSG00000104613.12	INTS10	19817391	19852083	+
ENSG00000175445.17	LPL	19901717	19967259	+
ENSG00000036565.15	SLC18A1	20144855	20183206	-
ENSG00000147416.11	ATP6V1B2	20197381	20226819	+
ENSG00000061337.16	LZTS1	20246165	20303963	-
ENSG00000168546.11	GFRA2	21690398	21812357	-
ENSG00000147443.13	DOK2	21908873	21913690	-
ENSG00000130227.17	XPO7	21919662	22006585	+
ENSG00000158806.14	NPM2	22024125	22036897	+
ENSG00000158815.11	FGF17	22042398	22048809	+
ENSG00000158856.19	DMTN	22048995	22082527	+
ENSG00000158863.22	FHIP2B	22089150	22104911	+
ENSG00000275074.2	NUDT18	22106874	22109419	-
ENSG00000168453.16	HR	22114419	22133384	-
ENSG00000288677.2	HRURF	22130458	22131010	-
ENSG00000168476.12	REEP4	22138020	22141951	-
ENSG00000168481.9	LGI3	22146830	22157084	-
ENSG00000168484.13	SFTPC	22156913	22164479	+
ENSG00000168487.20	BMP1	22165140	22212326	+
ENSG00000168490.14	PHYHIP	22219703	22232101	-
ENSG00000168495.13	POLR3D	22245133	22254601	+
ENSG00000197181.12	PIWIL2	22275316	22357568	+
ENSG00000104635.15	SLC39A14	22367278	22434129	+
ENSG00000120910.15	PPP3CC	22440819	22541142	+
ENSG00000120896.14	SORBS3	22544986	22575788	+
ENSG00000120913.24	PDLIM2	22578279	22598025	+
ENSG00000248235.6	ENSG00000248235	22589274	22602084	+
ENSG00000241852.11	C8orf58	22599599	22604150	+
ENSG00000158941.17	CCAR2	22604757	22620964	+
ENSG00000147439.14	BIN3	22620418	22669148	-
ENSG00000179388.9	EGR3	22687659	22693480	-
ENSG00000134020.8	PEBP4	22713251	23000000	-
ENSG00000008853.18	RHOBTB2	22987417	23020509	+
ENSG00000120889.13	TNFRSF10B	23020133	23069031	-
ENSG00000284956.1	ENSG00000284956	23084403	23115536	+
ENSG00000173535.15	TNFRSF10C	23102921	23117445	+
ENSG00000173530.6	TNFRSF10D	23135588	23164027	-
ENSG00000104689.10	TNFRSF10A	23190452	23225102	-
ENSG00000147457.14	CHMP7	23243637	23262000	+
ENSG00000104679.12	R3HCC1	23270120	23296279	+
ENSG00000134013.16	LOXL2	23296897	23425328	-
ENSG00000197217.13	ENTPD4	23385783	23457695	-
ENSG00000147454.14	SLC25A37	23528956	23575463	+
ENSG00000167034.10	NKX3-1	23678697	23682938	-
ENSG00000180053.8	NKX2-6	23701740	23706756	-
ENSG00000159167.12	STC1	23841929	23854806	-
ENSG00000042980.14	ADAM28	24294069	24359014	+
ENSG00000134028.14	ADAMDEC1	24384285	24406013	+
ENSG00000069206.15	ADAM7	24440930	24526970	+
ENSG00000104722.14	NEFM	24913758	24919098	+
ENSG00000277586.4	NEFL	24950955	24956721	-
ENSG00000147459.18	DOCK5	25184689	25418082	+
ENSG00000147437.10	GNRH1	25419258	25424654	-
ENSG00000104756.17	KCTD9	25427847	25458476	-
ENSG00000184661.14	CDCA2	25459199	25507911	+
ENSG00000221818.9	EBF2	25841725	26045413	-
ENSG00000221914.11	PPP2R2A	26291508	26372680	+
ENSG00000104765.16	BNIP3L	26383054	26505636	+
ENSG00000240694.9	PNMA2	26504701	26514092	-
ENSG00000092964.18	DPYSL2	26514031	26658178	+
ENSG00000120907.18	ADRA1A	26748150	26867278	-
ENSG00000015592.17	STMN4	27235308	27258420	-
ENSG00000104228.13	TRIM35	27284886	27311272	-
ENSG00000120899.18	PTK2B	27311482	27459391	+
ENSG00000120903.13	CHRNA2	27459756	27479883	-
ENSG00000120915.14	EPHX2	27490781	27545564	+
ENSG00000120885.22	CLU	27596917	27614700	-
ENSG00000168077.14	SCARA3	27633868	27676776	+
ENSG00000147419.19	CCDC25	27733316	27772653	-
ENSG00000171320.15	ESCO2	27771949	27812640	+
ENSG00000168078.10	PBK	27809624	27838082	-
ENSG00000168079.17	SCARA5	27869883	27992673	-
ENSG00000189233.12	NUGGC	28021964	28083936	-
ENSG00000134014.18	ELP3	28089673	28191156	+
ENSG00000168081.9	PNOC	28316986	28343355	+
ENSG00000186918.14	ZNF395	28345590	28402701	-
ENSG00000214050.8	FBXO16	28348287	28490278	-
ENSG00000104290.11	FZD3	28494205	28574267	+
ENSG00000012232.10	EXTL3	28600469	28756561	+
ENSG00000104299.15	INTS9	28767661	28890242	-
ENSG00000147421.18	HMBOX1	28890395	29064764	+
ENSG00000197892.13	KIF13B	29067278	29263124	-
ENSG00000120875.9	DUSP4	29333064	29350684	-
ENSG00000133872.14	SARAF	30063003	30083208	-
ENSG00000104660.19	LEPROTL1	30095408	30177208	+
ENSG00000177669.4	MBOAT4	30131671	30144665	-
ENSG00000104671.8	DCTN6	30156319	30183639	+
ENSG00000157110.16	RBPMS	30384511	30572256	+
ENSG00000197265.9	GTF2E2	30578318	30658236	-
ENSG00000253457.4	SMIM18	30638580	30646064	+
ENSG00000104687.14	GSR	30678066	30727846	-
ENSG00000104691.16	UBXN8	30729131	30767006	+
ENSG00000104695.13	PPP2CB	30774457	30814314	-
ENSG00000133863.9	TEX15	30831544	30913008	-
ENSG00000172733.12	PURG	30995802	31033715	-
ENSG00000165392.11	WRN	31033788	31176138	+
ENSG00000157168.22	NRG1	31639222	32855666	+
ENSG00000286131.1	ENSG00000286131	32647202	32647390	+
ENSG00000172728.16	FUT10	33370824	33473146	-
ENSG00000129696.13	TTI2	33473386	33513185	-
ENSG00000198042.11	MAK16	33485182	33501262	+
ENSG00000133874.2	RNF122	33547754	33567128	-
ENSG00000133878.9	DUSP26	33591330	33600023	-
ENSG00000156687.11	UNC5D	35235475	35796550	+
ENSG00000215262.8	KCNU1	36784324	36936125	+
ENSG00000183779.7	ZNF703	37695782	37700019	+
ENSG00000147475.17	ERLIN2	37736601	37758422	+
ENSG00000147471.12	PLPBP	37762595	37779768	+
ENSG00000020181.18	ADGRA2	37784191	37844896	+
ENSG00000104221.14	BRF2	37843268	37849861	-
ENSG00000156675.16	RAB11FIP1	37858618	37899497	-
ENSG00000169154.7	GOT1L1	37934281	37940124	-
ENSG00000285880.1	ENSG00000285880	37934340	37965953	-
ENSG00000188778.6	ADRB3	37962990	37966599	-
ENSG00000187840.5	EIF4EBP1	38030534	38060365	+
ENSG00000129691.16	ASH2L	38105493	38144076	+
ENSG00000147465.12	STAR	38142700	38150992	-
ENSG00000175324.10	LSM1	38163335	38176730	-
ENSG00000156735.11	BAG4	38176533	38213301	+
ENSG00000085788.14	DDHD2	38225218	38275558	+
ENSG00000147535.17	PLPP5	38263130	38269243	-
ENSG00000147548.17	NSD3	38269704	38382272	-
ENSG00000165046.13	LETM2	38386207	38409527	+
ENSG00000077782.23	FGFR1	38400215	38468834	-
ENSG00000147526.20	TACC1	38728186	38853028	+
ENSG00000169499.15	PLEKHA2	38901235	38973912	+
ENSG00000169495.5	HTRA4	38974228	38988663	+
ENSG00000169490.17	TM2D2	38988808	38996824	-
ENSG00000168615.13	ADAM9	38996754	39105445	+
ENSG00000197140.15	ADAM32	39106990	39284917	+
ENSG00000168619.16	ADAM18	39584489	39730065	+
ENSG00000104755.16	ADAM2	39743735	39838227	-
ENSG00000131203.13	IDO1	39902275	39928790	+
ENSG00000188676.15	IDO2	39934614	40016392	+
ENSG00000176907.5	TCIM	40153482	40155310	+
ENSG00000165061.15	ZMAT4	40530590	40897833	-
ENSG00000104332.12	SFRP1	41261962	41309473	-
ENSG00000147533.19	GOLGA7	41488200	41511095	+
ENSG00000147536.12	GINS4	41529218	41545030	+
ENSG00000158669.11	GPAT4	41577187	41625001	+
ENSG00000165066.13	NKX6-3	41645177	41650817	-
ENSG00000029534.22	ANK1	41653220	41896741	-
ENSG00000083168.11	KAT6A	41929479	42051994	-
ENSG00000070718.13	AP3M2	42152946	42171673	+
ENSG00000104368.19	PLAT	42174718	42207709	-
ENSG00000104365.16	IKBKB	42271302	42332460	+
ENSG00000070501.12	POLB	42338454	42371808	+
ENSG00000104371.5	DKK4	42374063	42377229	-
ENSG00000078668.14	VDAC3	42391624	42405937	+
ENSG00000168575.11	SLC20A2	42416475	42541926	-
ENSG00000176209.12	SMIM19	42541155	42555195	+
ENSG00000147432.7	CHRNB3	42697366	42737407	+
ENSG00000147434.9	CHRNA6	42752620	42796392	-
ENSG00000131931.8	THAP1	42836674	42843325	-
ENSG00000120925.16	RNF170	42849637	42897290	-
ENSG00000168172.9	HOOK3	42896946	43030535	+
ENSG00000254673.1	ENSG00000254673	43018424	43077334	+
ENSG00000168522.13	FNTA	43034194	43085788	+
ENSG00000185900.11	POMK	43093498	43131180	+
ENSG00000165102.15	HGSNAT	43140464	43202855	+
ENSG00000188877.12	POTEA	43292483	43363518	+
ENSG00000164808.17	SPIDR	47260878	47736306	+
ENSG00000221869.5	CEBPD	47736913	47738164	-
ENSG00000253729.9	PRKDC	47773111	47960178	-
ENSG00000104738.19	MCM4	47960185	47978160	+
ENSG00000169139.12	UBE2V2	48008415	48064708	+
ENSG00000034239.11	CLXN	48710789	48735311	-
ENSG00000019549.13	SNAI2	48917598	48921740	-
ENSG00000168333.14	PPDPFL	49054311	49076093	+
ENSG00000147481.17	SNTG1	49909789	50796692	+
ENSG00000147485.13	PXDNL	51319577	51809445	-
ENSG00000168300.14	PCMTD1	51817575	51899186	-
ENSG00000147488.13	ST18	52110838	52460959	-
ENSG00000196711.9	ALKAL1	52534037	52565430	-
ENSG00000023287.13	RB1CC1	52622458	52745843	-
ENSG00000288611.1	NPBWR1	52939182	52943734	+
ENSG00000082556.14	OPRK1	53225724	53251637	-
ENSG00000047249.18	ATP6V1H	53715543	53843558	-
ENSG00000147509.14	RGS20	53851795	53959303	+
ENSG00000187735.16	TCEA1	53966552	54022448	-
ENSG00000120992.18	LYPLA1	54046367	54102017	-
ENSG00000137547.9	MRPL15	54135241	54148514	+
ENSG00000164736.6	SOX17	54457935	54460892	+
ENSG00000104237.11	RP1	54509422	54871720	+
ENSG00000206579.10	XKR4	55102028	55542054	+
ENSG00000167904.16	TMEM68	55696424	55773407	-
ENSG00000137574.11	TGS1	55773446	55826445	+
ENSG00000254087.8	LYN	55879835	56014169	+
ENSG00000008988.11	RPS20	56067254	56074510	-
ENSG00000172680.1	MOS	56112942	56113982	-
ENSG00000181690.8	PLAG1	56160909	56211324	-
ENSG00000170791.18	CHCHD7	56211686	56218809	+
ENSG00000170786.13	SDR16C5	56300005	56320776	-
ENSG00000181195.11	PENK	56436674	56446671	-
ENSG00000104331.9	BPNT2	56957931	56993867	-
ENSG00000169122.12	FAM110B	57994523	58204279	+
ENSG00000215114.10	UBXN2B	58411359	58451501	+
ENSG00000167910.4	CYP7A1	58490178	58500163	-
ENSG00000137575.12	SDCBP	58552924	58582859	+
ENSG00000035681.9	NSMAF	58583508	58659853	-
ENSG00000198846.6	TOX	58805412	59119147	-
ENSG00000178538.10	CA8	60185412	60281400	-
ENSG00000104388.15	RAB2A	60516936	60623644	+
ENSG00000171316.14	CHD7	60678740	60868028	+
ENSG00000177182.11	CLVS1	61057158	61501645	+
ENSG00000198363.18	ASPH	61500556	61714640	-
ENSG00000185942.13	NKAIN3	62248591	63014000	+
ENSG00000137563.13	GGH	63014881	63039407	-
ENSG00000137561.5	TTPA	63048553	63086053	-
ENSG00000185728.17	YTHDF3	63168553	63212786	+
ENSG00000180828.3	BHLHE22	64580365	64583627	+
ENSG00000172817.4	CYP7B1	64587763	64798737	-
ENSG00000104442.10	ARMC1	65602458	65634217	-
ENSG00000066855.16	MTFR1	65644734	65771261	+
ENSG00000205268.11	PDE7A	65714334	65842322	-
ENSG00000147570.10	DNAJC5B	66021553	66101245	+
ENSG00000147573.17	TRIM55	66126896	66175485	+
ENSG00000147571.5	CRH	66176376	66178464	-
ENSG00000179041.4	RRS1	66429014	66430733	+
ENSG00000285655.1	ENSG00000285655	66430185	66445324	+
ENSG00000285791.1	ENSG00000285791	66432486	66518524	+
ENSG00000147576.17	ADHFE1	66432492	66468907	+
ENSG00000169085.14	VXN	66492326	66518524	+
ENSG00000185697.17	MYBL1	66562175	66614247	-
ENSG00000175073.8	VCPIP1	66628487	66667231	-
ENSG00000288602.1	C8orf44-SGK3	66667596	66860472	+
ENSG00000104205.16	SGK3	66712734	66862022	+
ENSG00000178460.18	MCMDC2	66870749	66922048	+
ENSG00000261787.2	TCF24	66946501	66962591	-
ENSG00000178125.15	PPP1R42	66964099	67056604	-
ENSG00000121022.14	COPS5	67043079	67083783	-
ENSG00000104218.16	CSPP1	67062417	67196778	+
ENSG00000066777.9	ARFGEF1	67173511	67343781	-
ENSG00000165078.13	CPA6	67422038	67746378	-
ENSG00000046889.19	PREX2	67952046	68237032	+
ENSG00000165084.16	C8orf34	68330955	68819023	+
ENSG00000137573.14	SULF1	69466624	69660915	+
ENSG00000137571.11	SLCO5A1	69667046	69834978	-
ENSG00000147596.4	PRDM14	70051651	70071693	-
ENSG00000140396.13	NCOA2	70109782	70403808	-
ENSG00000067167.8	TRAM1	70573218	70608416	-
ENSG00000147592.9	LACTB2	70635318	70669185	-
ENSG00000221947.8	XKR9	70669339	70790371	+
ENSG00000104313.20	EYA1	71197433	71592025	-
ENSG00000178860.9	MSC	71841560	71844412	-
ENSG00000104321.11	TRPA1	72019917	72075584	-
ENSG00000182674.6	KCNB2	72537225	72938349	+
ENSG00000147601.15	TERF1	73008856	73048123	+
ENSG00000164764.11	SBSPON	73064543	73124088	-
ENSG00000274443.5	C8orf89	73241331	73259530	-
ENSG00000147604.14	RPL7	73290242	73295789	-
ENSG00000121039.10	RDH10	73294602	73325281	+
ENSG00000040341.18	STAU2	73420369	73747708	-
ENSG00000258677.2	ENSG00000258677	73688691	73878854	-
ENSG00000104343.21	UBE2W	73780097	73878910	-
ENSG00000154582.18	ELOC	73939169	73972307	-
ENSG00000175606.11	TMEM70	73972437	73982783	+
ENSG00000154589.7	LY96	73991392	74029079	+
ENSG00000104369.5	JPH1	74234700	74321540	-
ENSG00000104381.14	GDAP1	74320613	74518007	+
ENSG00000137558.9	PI15	74824534	74855029	+
ENSG00000121005.9	CRISPLD1	74984505	75034558	+
ENSG00000164749.13	HNF4G	75407914	75566834	+
ENSG00000091656.19	ZFHX4	76681239	76867281	+
ENSG00000164751.15	PEX2	76980258	77001044	-
ENSG00000171033.13	PKIA	78516340	78605267	+
ENSG00000104427.13	ZC2HC1A	78666050	78719765	+
ENSG00000104432.15	IL7	78675743	78805523	-
ENSG00000104435.14	STMN2	79611117	79666158	+
ENSG00000164683.19	HEY1	79762371	79767857	-
ENSG00000147586.10	MRPS28	79918717	80030289	-
ENSG00000276418.5	ENSG00000276418	79918860	80080775	-
ENSG00000076554.16	TPD52	80034745	80231232	-
ENSG00000205189.13	ZBTB10	80485619	80526265	+
ENSG00000164684.13	ZNF704	80628451	80874781	-
ENSG00000076641.4	PAG1	80967810	81112068	-
ENSG00000164687.11	FABP5	81280536	81284777	+
ENSG00000147588.7	PMP2	81440326	81447439	-
ENSG00000205186.4	FABP9	81458253	81461579	-
ENSG00000170323.9	FABP4	81478419	81483236	-
ENSG00000197416.5	FABP12	81524981	81590139	-
ENSG00000133731.10	IMPA1	81656914	81686331	-
ENSG00000253598.3	SLC10A5	81693631	81695058	-
ENSG00000104231.11	ZFAND1	81701334	81732903	-
ENSG00000164695.5	CHMP4C	81732448	81759515	+
ENSG00000104497.15	SNX16	81799581	81842866	-
ENSG00000184672.12	RALYL	84182787	84921844	+
ENSG00000133739.16	LRRCC1	85107215	85146080	+
ENSG00000133740.11	E2F5	85177154	85217158	+
ENSG00000176731.12	RBIS	85214048	85220421	-
ENSG00000185015.8	CA13	85220587	85284073	+
ENSG00000133742.14	CA1	85327608	85379014	-
ENSG00000164879.7	CA3	85373436	85449040	+
ENSG00000104267.10	CA2	85463968	85481493	+
ENSG00000147614.4	ATP6V0D2	85987323	86154225	+
ENSG00000147613.8	PSKH2	86047109	86088621	-
ENSG00000164893.9	SLC7A13	86214063	86321146	-
ENSG00000123124.14	WWP1	86342547	86478420	+
ENSG00000176623.12	RMDN1	86468257	86514357	-
ENSG00000085719.13	CPNE3	86514435	86561498	+
ENSG00000170289.13	CNGB3	86553977	86743675	-
ENSG00000176571.13	CNBD1	86866415	87615219	+
ENSG00000176566.5	DCAF4L2	87870747	87874015	-
ENSG00000156103.16	MMP16	88032011	88328025	-
ENSG00000104312.8	RIPK2	89757806	89791064	+
ENSG00000164823.11	OSGIN2	89901849	89927888	+
ENSG00000104320.15	NBN	89924515	90003228	-
ENSG00000104325.7	DECR1	90001405	90053633	+
ENSG00000104327.7	CALB1	90058608	90095475	-
ENSG00000180694.14	TMEM64	90621995	90791632	-
ENSG00000123119.12	NECAB1	90791741	90959393	+
ENSG00000253250.3	C8orf88	90958471	90985238	-
ENSG00000155099.8	PIP4P2	90993802	91040872	-
ENSG00000155100.11	OTUD6B	91070196	91087095	+
ENSG00000214954.9	LRRC69	91101832	91219257	+
ENSG00000147606.9	SLC26A7	91209494	91398155	+
ENSG00000079102.18	RUNX1T1	91954972	92103385	-
ENSG00000205133.12	TRIQK	92883532	93017673	-
ENSG00000188343.14	CIBAR1	93698561	93731527	+
ENSG00000183808.12	RBM12B	93728155	93741017	-
ENSG00000164953.17	TMEM67	93754844	93819234	+
ENSG00000164951.16	PDP1	93857807	93926068	+
ENSG00000079112.10	CDH17	94127162	94217303	-
ENSG00000164949.8	GEM	94249253	94262350	-
ENSG00000197275.14	RAD54B	94371960	94475115	-
ENSG00000265817.4	FSBP	94378377	94436952	-
ENSG00000164944.12	VIRMA	94487689	94553529	-
ENSG00000104413.18	ESRP1	94641074	94707466	+
ENSG00000156162.16	DPY19L4	94719703	94793836	+
ENSG00000164941.14	INTS8	94813311	94881746	+
ENSG00000175305.18	CCNE2	94879770	94896678	-
ENSG00000156170.14	NDUFAF6	94895533	95116455	+
ENSG00000164938.14	TP53INP1	94925972	94949378	-
ENSG00000175895.5	PLEKHF2	95115642	95156698	+
ENSG00000156172.6	CFAP418	95244913	95269201	-
ENSG00000156466.11	GDF6	96142333	96160806	-
ENSG00000156467.10	UQCRB	96222947	96235546	-
ENSG00000156469.9	MTERF3	96239398	96261610	-
ENSG00000156471.13	PTDSS1	96261902	96336995	+
ENSG00000169439.12	SDC2	96493813	96611790	+
ENSG00000104324.16	CPQ	96645242	97149654	+
ENSG00000180543.5	TSPYL5	97273488	97277928	-
ENSG00000147649.10	MTDH	97644184	97730260	+
ENSG00000104341.17	LAPTM4B	97775057	97853013	+
ENSG00000132561.14	MATN2	97868840	98036724	+
ENSG00000156482.11	RPL30	98024851	98046469	-
ENSG00000177459.11	ERICH5	98064522	98093610	+
ENSG00000132541.11	RIDA	98102344	98117171	-
ENSG00000104356.11	POP1	98117293	98159835	+
ENSG00000104361.10	NIPAL2	98189826	98294393	-
ENSG00000104375.17	STK3	98371228	98942827	-
ENSG00000156486.8	KCNS2	98426958	98432853	+
ENSG00000164920.10	OSR2	98944403	98952104	+
ENSG00000132549.20	VPS13B	99013266	99877580	+
ENSG00000164919.11	COX6C	99873200	99893707	-
ENSG00000132554.21	RGS22	99960936	100131268	-
ENSG00000156509.14	FBXO43	100133351	100145817	-
ENSG00000147669.11	POLR2K	100150623	100154003	+
ENSG00000104450.13	SPAG1	100157906	100259278	+
ENSG00000034677.13	RNF19A	100257060	100336218	-
ENSG00000186106.11	ANKRD46	100509752	100559784	-
ENSG00000174226.9	SNX31	100572889	100663415	-
ENSG00000070756.17	PABPC1	100685816	100722809	-
ENSG00000164924.18	YWHAZ	100916523	100953388	-
ENSG00000120963.12	ZNF706	101177878	101206193	-
ENSG00000083307.12	GRHL2	101492439	101669726	+
ENSG00000104490.18	NCALD	101686542	102124907	-
ENSG00000048392.13	RRM2B	102204502	102238961	-
ENSG00000104517.13	UBR5	102252273	102412759	-
ENSG00000155087.4	ODF1	102551589	102561018	+
ENSG00000155090.15	KLF10	102648784	102655725	-
ENSG00000155096.15	AZIN1	102826111	102893864	-
ENSG00000289653.1	ENSG00000289653	102858046	102863860	-
ENSG00000155097.12	ATP6V1C1	103021063	103073051	+
ENSG00000164929.17	BAALC	103140713	103230305	+
ENSG00000164930.12	FZD6	103298433	103332866	+
ENSG00000164932.13	CTHRC1	103371538	103382989	+
ENSG00000164933.13	SLC25A32	103398635	103415189	-
ENSG00000285982.1	ENSG00000285982	103398658	103501895	-
ENSG00000164934.15	DCAF13	103414714	103443453	+
ENSG00000176406.25	RIMS2	103500610	104254430	+
ENSG00000147647.13	DPYS	104330324	104467055	-
ENSG00000164935.6	DCSTAMP	104339087	104356689	+
ENSG00000147650.12	LRP12	104489231	104589258	-
ENSG00000169946.14	ZFPM2	104590733	105804539	+
ENSG00000164830.19	OXR1	106270144	106752694	+
ENSG00000174429.4	ABRA	106759483	106770244	-
ENSG00000154188.10	ANGPT1	107249482	107498055	-
ENSG00000147655.12	RSPO2	107899316	108083642	-
ENSG00000104408.11	EIF3E	108162787	108443496	-
ENSG00000104412.8	EMC2	108443601	108489196	+
ENSG00000164841.5	TMEM74	108606850	108787594	-
