gene_id	gene_name	start	end	strand
ENSG00000167210.17	LOXHD1	46476972	46657220	-
ENSG00000101638.14	ST8SIA5	46667821	46759257	-
ENSG00000078043.16	PIAS2	46803218	46920160	-
ENSG00000167216.19	KATNAL2	46917492	47103478	+
ENSG00000206181.7	ELOA2	47032527	47035621	-
ENSG00000167220.12	HDHD2	47107408	47150500	-
ENSG00000267228.7	ENSG00000267228	47108188	47176345	-
ENSG00000134049.6	IER3IP1	47152834	47176364	-
ENSG00000215474.8	SKOR2	47206169	47251660	-
ENSG00000175387.16	SMAD2	47808957	47931146	-
ENSG00000184828.10	ZBTB7C	48026672	48410752	-
ENSG00000134030.14	CTIF	48539031	48863217	+
ENSG00000101665.10	SMAD7	48919853	48950965	-
ENSG00000141627.14	DYM	49036387	49461347	-
ENSG00000177576.12	C18orf32	49477243	49487252	-
ENSG00000215472.10	RPL17-C18orf32	49481681	49492479	-
ENSG00000265681.8	RPL17	49488453	49492508	-
ENSG00000101670.12	LIPG	49560699	49599185	+
ENSG00000167315.18	ACAA2	49782164	49813953	-
ENSG00000266997.2	ENSG00000266997	49795793	49837623	-
ENSG00000167306.21	MYO5B	49822789	50195164	-
ENSG00000172361.6	CFAP53	50227193	50266495	-
ENSG00000141644.19	MBD1	50266882	50281774	-
ENSG00000154832.16	CXXC1	50282343	50287839	-
ENSG00000154839.10	SKA1	50375040	50394168	+
ENSG00000141639.12	MAPK4	50560087	50731826	+
ENSG00000134042.14	MRO	50795120	50825402	-
ENSG00000082212.13	ME2	50879080	50954257	+
ENSG00000141642.9	ELAC1	50967991	50988121	+
ENSG00000267699.2	ENSG00000267699	50968019	51058144	+
ENSG00000141646.17	SMAD4	51028528	51085045	+
ENSG00000176624.12	MEX3C	51174550	51218333	-
ENSG00000187323.13	DCC	52340197	53535899	+
ENSG00000134046.12	MBD2	54151606	54224669	-
ENSG00000101751.11	POLI	54269517	54321266	+
ENSG00000174448.9	STARD6	54324358	54357964	-
ENSG00000166845.15	C18orf54	54357906	54385218	+
ENSG00000178690.4	DYNAP	54587757	54599493	+
ENSG00000041353.10	RAB27B	54717860	54895516	+
ENSG00000166510.14	CCDC68	54901509	54959461	-
ENSG00000196628.20	TCF4	55222185	55664787	-
ENSG00000091164.13	TXNL1	56597209	56651600	-
ENSG00000091157.15	WDR7	56651343	57029811	+
ENSG00000228075.5	BOD1L2	57147087	57150410	+
ENSG00000177511.6	ST8SIA3	57352557	57371731	+
ENSG00000119547.6	ONECUT2	57435374	57491298	+
ENSG00000066926.13	FECH	57544377	57586732	-
ENSG00000134440.12	NARS1	57600656	57622213	-
ENSG00000081923.15	ATP8B1	57646426	57803315	-
ENSG00000049759.20	NEDD4L	58044226	58401540	+
ENSG00000198796.7	ALPK2	58481247	58629091	-
ENSG00000172175.16	MALT1	58671465	58754477	+
ENSG00000074657.14	ZNF532	58862600	58986480	+
ENSG00000166562.9	SEC11C	59139866	59158832	+
ENSG00000134443.10	GRP	59220158	59230774	+
ENSG00000134438.10	RAX	59267035	59274086	-
ENSG00000166569.8	CPLX4	59275156	59318649	-
ENSG00000074695.6	LMAN1	59327823	59359265	-
ENSG00000183287.15	CCBE1	59430939	59697662	-
ENSG00000141682.12	PMAIP1	59899996	59904305	+
ENSG00000166603.5	MC4R	60371062	60372775	-
ENSG00000101542.10	CDH20	61333430	61555779	+
ENSG00000176641.11	RNF152	61808067	61894247	-
ENSG00000197563.11	PIGN	61905255	62187118	-
ENSG00000134444.15	RELCH	62187255	62310249	+
ENSG00000141655.18	TNFRSF11A	62325287	62391288	+
ENSG00000141664.10	ZCCHC2	62523025	62587709	+
ENSG00000081913.14	PHLPP1	62715541	62980433	+
ENSG00000171791.14	BCL2	63123346	63320128	-
ENSG00000119537.18	KDSR	63327726	63367228	-
ENSG00000119541.10	VPS4B	63389190	63422483	-
ENSG00000206075.14	SERPINB5	63476958	63505085	+
ENSG00000166634.7	SERPINB12	63542369	63569329	+
ENSG00000197641.12	SERPINB13	63586989	63604639	+
ENSG00000206073.11	SERPINB4	63637259	63644256	-
ENSG00000206072.13	SERPINB11	63647579	63726432	+
ENSG00000057149.16	SERPINB3	63655197	63661893	-
ENSG00000166396.13	SERPINB7	63752935	63805376	+
ENSG00000197632.9	SERPINB2	63871692	63903888	+
ENSG00000289724.1	ENSG00000289724	63897174	63917490	+
ENSG00000242550.7	SERPINB10	63907958	63936111	+
ENSG00000221887.6	HMSD	63949301	63981774	+
ENSG00000166401.15	SERPINB8	63970029	64019779	+
ENSG00000081138.14	CDH7	65750252	65890337	+
ENSG00000071991.9	CDH19	66501083	66604138	-
ENSG00000171451.15	DSEL	67506587	67516720	-
ENSG00000166479.10	TMX3	68673688	68715108	-
ENSG00000150636.17	CCDC102B	68715209	69055189	+
ENSG00000206052.11	DOK6	69400888	69849087	+
ENSG00000150637.9	CD226	69831158	69961803	-
ENSG00000176225.15	RTTN	70003031	70205726	-
ENSG00000170677.6	SOCS6	70289045	70330199	+
ENSG00000141668.10	CBLN2	72536680	72638521	-
ENSG00000166342.19	NETO1	72742314	72868146	-
ENSG00000141665.13	FBXO15	74073353	74147843	-
ENSG00000075336.12	TIMM21	74148523	74160531	+
ENSG00000166347.19	CYB5A	74250846	74291973	-
ENSG00000206043.7	C18orf63	74315839	74359189	+
ENSG00000187773.9	DIPK1C	74434775	74457944	-
ENSG00000133313.15	CNDP2	74495816	74523454	+
ENSG00000150656.15	CNDP1	74534500	74587212	+
ENSG00000215421.10	ZNF407	74597870	75065671	+
ENSG00000180011.7	PTGR3	75195113	75209139	-
ENSG00000179981.11	TSHZ1	75210755	75289950	+
ENSG00000206026.7	SMIM21	75409476	75427703	-
ENSG00000101493.11	ZNF516	76357682	76495242	-
ENSG00000130856.18	ZNF236	76822557	76972901	+
ENSG00000197971.16	MBP	76978827	77133683	-
ENSG00000166573.6	GALR1	77249848	77277900	+
ENSG00000256463.10	SALL3	78979818	79002677	+
ENSG00000166377.21	ATP9B	79069285	79378287	+
ENSG00000131196.18	NFATC1	79395856	79529325	+
ENSG00000060069.18	CTDP1	79679803	79754503	+
ENSG00000178342.5	KCNG2	79797938	79900184	+
ENSG00000122490.19	SLC66A2	79902420	79951657	-
ENSG00000226742.4	HSBP1L1	79964582	79970822	+
ENSG00000141759.15	TXNL4A	79970813	80033949	-
ENSG00000267127.7	ENSG00000267127	80034346	80097088	+
ENSG00000101546.13	RBFA	80034389	80050651	+
ENSG00000101544.9	ADNP2	80109262	80147523	+
ENSG00000178184.16	PARD6G	80157232	80247514	-
