gene_id	gene_name	start	end	strand
ENSG00000122034.17	GTF3A	27424619	27435823	+
ENSG00000122033.15	MTIF3	27435643	27450591	-
ENSG00000139517.9	LNX2	27545913	27620529	-
ENSG00000186184.20	POLR1D	27620742	27744237	+
ENSG00000169840.5	GSX1	27792483	27794768	+
ENSG00000139515.6	PDX1	27920000	27926313	+
ENSG00000165556.10	CDX2	27960918	27969315	-
ENSG00000183463.7	URAD	27977717	27988693	-
ENSG00000122025.15	FLT3	28003274	28100592	-
ENSG00000152520.14	PAN3	28138506	28295335	+
ENSG00000102755.13	FLT1	28300346	28495145	-
ENSG00000132963.9	POMP	28659065	28678959	+
ENSG00000139508.15	SLC46A3	28700064	28718970	-
ENSG00000132938.22	MTUS2	28820339	29505947	+
ENSG00000139514.13	SLC7A1	29509414	29595688	-
ENSG00000122042.10	UBL3	29764371	29850617	-
ENSG00000102781.14	KATNAL1	30202630	30307551	-
ENSG00000236444.5	UBE2L5	30422488	30429758	+
ENSG00000189403.15	HMGB1	30456704	30617597	-
ENSG00000132952.12	USPL1	30617693	30660770	+
ENSG00000132965.10	ALOX5AP	30713478	30764426	+
ENSG00000102802.10	MEDAG	30906271	30925572	+
ENSG00000175664.10	TEX26	30932656	30975500	+
ENSG00000120694.20	HSPH1	31134973	31162388	-
ENSG00000187676.8	B3GLCT	31199975	31332276	+
ENSG00000133105.8	RXFP2	31739526	31803389	+
ENSG00000073910.23	FRY	31846713	32299125	+
ENSG00000189167.12	ZAR1L	32303699	32315363	-
ENSG00000139618.19	BRCA2	32315086	32400268	+
ENSG00000139597.18	N4BP2L1	32400723	32428311	-
ENSG00000244754.9	N4BP2L2	32432417	32538885	-
ENSG00000083642.19	PDS5B	32586452	32778019	+
ENSG00000133116.8	KL	33016423	33066143	+
ENSG00000133121.21	STARD13	33103137	33350630	-
ENSG00000133119.13	RFC3	33818069	33966558	+
ENSG00000172915.20	NBEA	34942270	35673022	+
ENSG00000180660.9	MAB21L1	35473419	35478764	-
ENSG00000133083.15	DCLK1	35768652	36131382	-
ENSG00000120669.16	SOHLH2	36168217	36214588	-
ENSG00000250709.1	CCDC169-SOHLH2	36168794	36297842	-
ENSG00000242715.8	CCDC169	36222008	36297840	-
ENSG00000133104.14	SPART	36301638	36370180	-
ENSG00000133101.10	CCNA1	36431520	36442870	+
ENSG00000180440.4	SERTM1	36674020	36697839	+
ENSG00000133111.4	RFXAP	36819222	36829104	+
ENSG00000120693.16	SMAD9	36844831	36920887	-
ENSG00000120697.10	ALG5	36949738	37000763	-
ENSG00000120699.14	EXOSC8	36998816	37025881	+
ENSG00000102710.21	SUPT20H	37009312	37059713	-
ENSG00000180138.7	CSNK1A1L	37103259	37105664	-
ENSG00000133110.15	POSTN	37562583	37598844	-
ENSG00000133107.15	TRPC4	37632063	37869802	-
ENSG00000120686.12	UFM1	38349849	38363619	+
ENSG00000150893.11	FREM2	38687077	38887131	+
ENSG00000133115.12	STOML3	38965925	38990859	-
ENSG00000120685.20	PROSER1	39009865	39038089	-
ENSG00000188811.14	NHLRC3	39038306	39050109	+
ENSG00000183722.9	LHFPL6	39209116	39603528	-
ENSG00000133103.17	COG6	39655627	39791665	+
ENSG00000150907.10	FOXO1	40555667	40666641	-
ENSG00000102738.8	MRPS31	40729128	40771190	-
ENSG00000102743.16	SLC25A15	40789412	40812460	+
ENSG00000120690.16	ELF1	40931924	41061440	-
ENSG00000120688.9	WBP4	41061509	41084006	+
ENSG00000165572.8	KBTBD6	41127569	41132802	-
ENSG00000120696.9	KBTBD7	41189834	41194569	-
ENSG00000120662.16	MTRF1	41216369	41263577	-
ENSG00000172766.19	NAA16	41311267	41377030	+
ENSG00000102760.13	RGCC	41457550	41470871	+
ENSG00000102763.18	VWA8	41566835	41961120	-
ENSG00000102780.17	DGKH	42040036	42256578	+
ENSG00000023516.9	AKAP11	42272152	42323261	+
ENSG00000120659.16	TNFSF11	42562736	42608013	+
ENSG00000179813.7	FAM216B	42781550	42791549	+
ENSG00000133106.15	EPSTI1	42886388	42992271	-
ENSG00000120675.6	DNAJC15	43023203	43114213	+
ENSG00000120658.14	ENOX1	43213130	43786972	-
ENSG00000151773.13	CCDC122	43823909	43879740	-
ENSG00000179630.11	LACC1	43879284	43893932	+
ENSG00000281883.1	ENSG00000281883	43883800	44028526	+
ENSG00000139656.8	SMIM2	44143150	44161257	-
ENSG00000151778.11	SERP2	44373665	44397714	+
ENSG00000102804.16	TSC22D1	44432143	44577147	-
ENSG00000083635.8	NUFIP1	44939249	44989471	-
ENSG00000133114.18	GPALPP1	44989529	45037669	+
ENSG00000188342.13	GTF2F2	45120510	45284893	+
ENSG00000180332.7	KCTD4	45192853	45201045	-
ENSG00000133112.17	TPT1	45333471	45341284	-
ENSG00000174032.17	SLC25A30	45393316	45418455	-
ENSG00000136152.15	COG3	45464898	45536701	+
ENSG00000165837.12	ERICH6B	45534522	45615739	-
ENSG00000174015.10	CBY2	45702320	45714559	+
ENSG00000215475.5	SIAH3	45777242	45851753	-
ENSG00000123200.17	ZC3H13	45954465	46052759	-
ENSG00000080618.17	CPB2	46053186	46105033	-
ENSG00000136167.15	LCP1	46125920	46211871	-
ENSG00000173988.14	LRRC63	46211928	46277115	+
ENSG00000102445.20	RUBCNL	46334681	46438190	-
ENSG00000136141.15	LRCH1	46553168	46753040	+
ENSG00000139684.15	ESD	46771256	46797420	-
ENSG00000102468.11	HTR2A	46831546	46897076	-
ENSG00000136143.16	SUCLA2	47745736	48037968	-
ENSG00000136159.4	NUDT15	48037726	48047221	+
ENSG00000136146.15	MED4	48053323	48095131	-
ENSG00000136156.15	ITM2B	48232612	48270357	+
ENSG00000139687.17	RB1	48303744	48599436	+
ENSG00000139679.16	LPAR6	48389567	48444704	-
ENSG00000136161.13	RCBTB2	48488963	48533256	-
ENSG00000152207.8	CYSLTR2	48653711	48711226	+
ENSG00000102531.16	FNDC3A	48975912	49209779	+
ENSG00000102539.5	MLNR	49220338	49222377	+
ENSG00000102543.14	CDADC1	49247925	49293485	+
ENSG00000102547.19	CAB39L	49308650	49444064	-
ENSG00000136169.17	SETDB2	49444274	49495003	+
ENSG00000136147.18	PHF11	49495610	49528981	+
ENSG00000136144.12	RCBTB1	49531946	49585558	-
ENSG00000152213.4	ARL11	49628507	49633872	+
ENSG00000123179.14	EBPL	49660674	49691486	-
ENSG00000102753.10	KPNA3	49699320	49792682	-
ENSG00000123178.16	SPRYD7	49912702	49936490	-
ENSG00000204977.10	TRIM13	49995888	50020481	+
ENSG00000198553.9	KCNRG	50015254	50020922	+
ENSG00000186047.11	DLEU7	50519364	50843939	-
ENSG00000136104.22	RNASEH2B	50909747	51024120	+
ENSG00000226792.8	C13orf42	51082119	51200252	-
ENSG00000150510.17	FAM124A	51222334	51284239	+
ENSG00000253309.7	SERPINE3	51335773	51364735	+
ENSG00000102786.15	INTS6	51354077	51454264	-
ENSG00000139668.9	WDFY2	51584455	51767709	+
ENSG00000285444.1	ENSG00000285444	51763951	51845159	-
ENSG00000102796.12	DHRS12	51767993	51804163	-
ENSG00000281106.4	TMEM272	51813347	51845177	-
ENSG00000123171.8	CCDC70	51861969	51866232	+
ENSG00000123191.18	ATP7B	51930436	52012125	-
ENSG00000253710.5	ALG11	52012391	52079232	+
ENSG00000253797.2	UTP14C	52024691	52033600	+
ENSG00000197168.14	NEK5	52033611	52129092	-
ENSG00000136098.18	NEK3	52132639	52159597	-
ENSG00000136114.17	THSD1	52377167	52416373	-
ENSG00000136100.14	VPS36	52412602	52450634	-
ENSG00000136108.15	CKAP2	52455429	52476628	+
ENSG00000139675.13	HNRNPA1L2	52642431	52643773	+
ENSG00000165416.15	SUGT1	52652709	52700909	+
ENSG00000136110.13	CNMD	52703264	52739820	-
ENSG00000136099.13	PCDH8	52842889	52848641	-
ENSG00000102837.7	OLFM4	53028813	53052057	+
ENSG00000204919.1	PRR20A	57140918	57143939	+
ENSG00000229665.8	PRR20C	57140918	57157082	+
ENSG00000204918.3	PRR20B	57147488	57150509	+
ENSG00000227151.4	PRR20D	57160632	57163653	+
ENSG00000234278.3	PRR20E	57167197	57170218	+
ENSG00000118946.12	PCDH17	57631744	57729311	+
ENSG00000139734.19	DIAPH3	59665583	60163928	-
ENSG00000083544.16	TDRD3	60396457	60573878	+
ENSG00000280165.2	PCDH20	61409685	61415849	-
ENSG00000197991.11	ENSG00000197991	61409858	61427849	-
ENSG00000237378.3	ENSG00000237378	63746741	63751080	+
ENSG00000285566.2	ENSG00000285566	63832361	63833053	-
ENSG00000184226.15	PCDH9	66302834	67230445	-
ENSG00000150361.12	KLHL1	69700594	70108493	-
ENSG00000276644.5	DACH1	71437966	71867204	-
ENSG00000204899.6	MZT1	72708367	72727629	-
ENSG00000136122.18	BORA	72727749	72756198	+
ENSG00000083520.15	DIS3	72752169	72782096	-
ENSG00000083535.16	PIBF1	72782133	73016461	+
ENSG00000102554.14	KLF5	73054976	73077541	+
ENSG00000118922.19	KLF12	73686089	74134404	-
ENSG00000136111.14	TBC1D4	75283503	75482169	-
ENSG00000188243.14	COMMD6	75525214	75549439	-
ENSG00000118939.19	UCHL3	75549483	75606020	+
ENSG00000136153.21	LMO7	75620434	75859870	+
ENSG00000178695.6	KCTD12	76880175	76886405	-
ENSG00000102794.11	ACOD1	76948511	76958638	+
ENSG00000102805.16	CLN5	76990660	77019143	+
ENSG00000283208.2	ENSG00000283208	76992078	77129589	+
ENSG00000005812.11	FBXL3	76992598	77027195	-
ENSG00000005810.20	MYCBP2	77042474	77327094	-
ENSG00000288716.1	ENSG00000288716	77326905	77326988	-
ENSG00000136155.17	SCEL	77535674	77645263	+
ENSG00000139737.23	SLAIN1	77697687	77764242	+
ENSG00000136160.17	EDNRB	77895481	77975529	-
ENSG00000152192.8	POU4F1	78598362	78603552	-
ENSG00000152193.8	OBI1	78614289	78659155	-
ENSG00000139746.16	RBM26	79311824	79406477	-
ENSG00000102471.16	NDFIP2	79481155	79556077	+
ENSG00000136158.12	SPRY2	80335976	80341126	-
ENSG00000178235.8	SLITRK1	83877205	83882474	-
ENSG00000184564.11	SLITRK6	85792790	85806683	-
ENSG00000165300.8	SLITRK5	87671371	87696272	+
ENSG00000179399.16	GPC5	91398621	92873682	+
ENSG00000183098.12	GPC6	93226807	94408020	+
ENSG00000080166.16	DCT	94436811	94479682	-
ENSG00000088451.11	TGDS	94574054	94596242	-
ENSG00000152749.8	GPR180	94601857	94634661	+
ENSG00000125285.6	SOX21	94709622	94712545	-
ENSG00000125257.16	ABCC4	95019835	95301475	-
ENSG00000134873.10	CLDN10	95433604	95579759	+
ENSG00000134874.18	DZIP1	95578202	95644706	-
ENSG00000102580.15	DNAJC3	95677139	95794988	+
ENSG00000102595.22	UGGT2	95801580	96053482	-
ENSG00000185352.10	HS6ST3	96090107	96839562	+
ENSG00000165621.9	OXGR1	96985713	96994730	-
ENSG00000139793.21	MBNL2	97221434	97394120	+
ENSG00000125249.7	RAP2A	97434169	97469128	+
ENSG00000065150.21	IPO5	97953658	98024296	+
ENSG00000152767.17	FARP1	98142562	98455176	+
ENSG00000139797.8	RNF113B	98175785	98177269	-
ENSG00000102572.15	STK24	98445185	98577940	-
ENSG00000088386.17	SLC15A1	98683801	98752672	-
ENSG00000088387.22	DOCK9	98793429	99086625	-
ENSG00000134882.16	UBAC2	99200774	99386504	+
ENSG00000125245.14	GPR18	99254732	99261744	-
ENSG00000169508.7	GPR183	99294539	99307399	-
ENSG00000125304.10	TM9SF2	99446311	99564048	+
ENSG00000125246.16	CLYBL	99606669	99909459	+
ENSG00000139800.9	ZIC5	99962964	99971767	-
ENSG00000043355.12	ZIC2	99981784	99986765	+
ENSG00000175198.17	PCCA	100089015	100530437	+
ENSG00000134864.11	GGACT	100530164	100589528	-
ENSG00000125247.16	TMTC4	100603625	100675093	-
ENSG00000102452.18	NALCN	101053776	101416508	-
ENSG00000198542.15	ITGBL1	101452593	101720856	+
ENSG00000102466.17	FGF14	101710804	102402457	-
ENSG00000134900.13	TPP2	102596958	102679958	+
ENSG00000139780.8	METTL21C	102685747	102695044	-
ENSG00000175820.4	CCDC168	102729367	102759072	-
ENSG00000151287.17	TEX30	102765888	102773811	-
ENSG00000134901.14	POGLUT2	102784281	102799040	-
ENSG00000270181.3	BIVM-ERCC5	102799110	102875994	+
ENSG00000134897.14	BIVM	102799119	102841533	+
ENSG00000134899.24	ERCC5	102845831	102875995	+
ENSG00000250878.6	METTL21EP	102880040	102896033	+
ENSG00000125255.7	SLC10A2	103043998	103066417	-
ENSG00000182346.22	DAOA	105465867	105491034	+
ENSG00000125266.8	EFNB2	106489745	106535662	-
ENSG00000134884.15	ARGLU1	106541673	106568137	-
ENSG00000204442.4	NALF1	107163510	107867496	-
ENSG00000174405.15	LIG4	108207439	108218368	-
ENSG00000139826.6	ABHD13	108218392	108234243	+
ENSG00000102524.12	TNFSF13B	108251240	108308484	+
ENSG00000041515.16	MYO16	108596152	109208005	+
ENSG00000185950.9	IRS2	109752695	109786583	-
ENSG00000187498.17	COL4A1	110148963	110307202	-
ENSG00000134871.20	COL4A2	110305812	110513209	+
ENSG00000139832.5	RAB20	110523066	110561722	-
ENSG00000213995.12	NAXD	110615545	110639996	+
ENSG00000134905.17	CARS2	110641412	110713603	-
ENSG00000153487.14	ING1	110712736	110723339	+
ENSG00000088448.14	ANKRD10	110878540	110915069	-
ENSG00000102606.20	ARHGEF7	111114559	111305737	+
ENSG00000153495.11	TEX29	111316184	111344249	+
ENSG00000182968.5	SOX1	112067149	112071706	+
ENSG00000153498.12	SPACA7	112376355	112434689	+
ENSG00000126216.15	TUBGCP3	112485011	112588205	-
ENSG00000068650.19	ATP11A	112690038	112887168	+
ENSG00000126217.22	MCF2L	112894378	113099742	+
ENSG00000057593.14	F7	113105788	113120685	+
ENSG00000126218.12	F10	113122799	113149529	+
ENSG00000126231.15	PROZ	113158648	113172386	+
ENSG00000126226.22	PCID2	113177536	113208715	-
ENSG00000139842.15	CUL4A	113208193	113267108	+
ENSG00000185896.11	LAMP1	113297239	113323672	+
ENSG00000139835.14	GRTP1	113324163	113364148	-
ENSG00000153531.15	ADPRHL1	113399611	113453488	-
ENSG00000150401.15	DCUN1D2	113455819	113490951	-
ENSG00000150403.18	TMCO3	113491021	113554590	+
ENSG00000198176.13	TFDP1	113584721	113641473	+
ENSG00000186009.5	ATP4B	113648804	113658198	-
ENSG00000185974.7	GRK1	113667219	113737736	+
ENSG00000184497.13	TMEM255B	113759226	113816995	+
ENSG00000183087.15	GAS6	113820549	113864076	-
ENSG00000283199.3	C13orf46	113953705	113974076	-
ENSG00000185989.11	RASA3	113977783	114132623	-
ENSG00000283361.3	CFAP97D2	114154691	114223085	+
ENSG00000130177.16	CDC16	114234887	114272723	+
ENSG00000169062.15	UPF3A	114281601	114305817	+
ENSG00000198824.8	CHAMP1	114314482	114337626	+
