gene_id	gene_name	start	end	strand
ENSG00000122691.13	TWIST1	19020991	19117636	-
ENSG00000146618.3	FERD3L	19144782	19145421	-
ENSG00000105849.6	POLR1F	19695461	19709037	-
ENSG00000173452.15	TMEM196	19719315	19773617	-
ENSG00000183742.13	MACC1	20134655	20217404	-
ENSG00000105855.10	ITGB8	20330702	20415754	+
ENSG00000004846.17	ABCB5	20615667	20777038	+
ENSG00000164651.18	SP8	20782279	20786886	-
ENSG00000105866.15	SP4	21428043	21514822	+
ENSG00000105877.19	DNAH11	21543039	21901839	+
ENSG00000164649.20	CDCA7L	21900899	21945903	-
ENSG00000136237.20	RAPGEF5	22118236	22357154	-
ENSG00000105889.16	STEAP1B	22419444	22727613	-
ENSG00000136244.12	IL6	22725884	22732002	+
ENSG00000196683.12	TOMM7	22812628	22822849	-
ENSG00000122591.13	HYCC1	22889371	23014130	-
ENSG00000122550.18	KLHL7	23105758	23177914	+
ENSG00000136243.18	NUP42	23181841	23201011	+
ENSG00000136235.17	GPNMB	23235967	23275108	+
ENSG00000156928.5	MALSU1	23298739	23311729	+
ENSG00000136231.14	IGF2BP3	23310209	23470491	-
ENSG00000164548.12	TRA2A	23504780	23532041	-
ENSG00000169193.12	CCDC126	23597382	23644708	+
ENSG00000188732.11	FAM221A	23680130	23703249	+
ENSG00000196335.13	STK31	23710203	23832513	+
ENSG00000122585.8	NPY	24284188	24291862	+
ENSG00000105926.16	PALS2	24573268	24694193	+
ENSG00000105928.16	GSDME	24698355	24757940	-
ENSG00000070882.13	OSBPL3	24796540	24981634	-
ENSG00000172115.9	CYCS	25118656	25125260	-
ENSG00000153790.12	SPMIP4	25134692	25180356	-
ENSG00000105954.2	NPVF	25224570	25228486	-
ENSG00000050344.9	NFE2L3	26152198	26187137	+
ENSG00000122566.22	HNRNPA2B1	26171151	26201529	-
ENSG00000122565.19	CBX3	26201162	26213607	+
ENSG00000086300.17	SNX10	26291862	26374383	+
ENSG00000005020.13	SKAP2	26667068	26995239	-
ENSG00000105991.10	HOXA1	27092993	27096000	-
ENSG00000105996.7	HOXA2	27100354	27102686	-
ENSG00000105997.23	HOXA3	27106184	27152583	-
ENSG00000197576.15	HOXA4	27128507	27130780	-
ENSG00000106004.5	HOXA5	27141052	27143681	-
ENSG00000106006.6	HOXA6	27145396	27150603	-
ENSG00000122592.8	HOXA7	27153716	27157936	-
ENSG00000078399.19	HOXA9	27162438	27175180	-
ENSG00000257184.3	ENSG00000257184	27163535	27180013	-
ENSG00000253293.6	HOXA10	27170605	27180261	-
ENSG00000005073.6	HOXA11	27181157	27185232	-
ENSG00000106031.9	HOXA13	27193503	27200091	-
ENSG00000106038.13	EVX1	27242700	27250493	+
ENSG00000106049.9	HIBADH	27525442	27662883	-
ENSG00000106052.14	TAX1BP1	27739331	27844564	+
ENSG00000153814.13	JAZF1	27830573	28180795	-
ENSG00000146592.17	CREB5	28299321	28825894	+
ENSG00000255690.3	TRIL	28953358	28958330	-
ENSG00000106066.15	CPVL	28995235	29195451	-
ENSG00000106069.26	CHN2	29146547	29514328	+
ENSG00000176532.4	PRR15	29563835	29567293	+
ENSG00000122574.12	WIPF3	29806486	29917061	+
ENSG00000136193.17	SCRN1	29920104	29990289	-
ENSG00000106080.11	FKBP14	30010587	30026702	-
ENSG00000106086.21	PLEKHA8	30027404	30130483	+
ENSG00000180354.16	MTURN	30134986	30162762	+
ENSG00000180233.11	ZNRF2	30284597	30367689	+
ENSG00000281593.1	ENSG00000281593	30362400	30412502	+
ENSG00000106100.11	NOD1	30424527	30478784	-
ENSG00000006625.18	GGCT	30496621	30504841	-
ENSG00000281039.1	ENSG00000281039	30497077	30550761	-
ENSG00000106105.15	GARS1	30580533	30634033	+
ENSG00000106113.19	CRHR2	30651942	30700129	-
ENSG00000241644.2	INMT	30697985	30757602	+
ENSG00000254959.6	INMT-MINDY4	30752137	30892081	+
ENSG00000106125.14	MINDY4	30771417	30892387	+
ENSG00000250424.4	ENSG00000250424	30852273	30923812	+
ENSG00000240583.14	AQP1	30911853	30925517	+
ENSG00000106128.19	GHRHR	30938669	30993254	+
ENSG00000078549.16	ADCYAP1R1	31052308	31111474	+
ENSG00000164600.7	NEUROD6	31337465	31340726	-
ENSG00000180347.15	ITPRID1	31514090	31656504	+
ENSG00000106341.11	PPP1R17	31687215	31708455	+
ENSG00000154678.18	PDE1C	31751179	32428131	-
ENSG00000106355.10	LSM5	32485338	32495283	-
ENSG00000105778.20	AVL9	32495426	32588726	+
ENSG00000170852.12	KBTBD2	32868172	32894131	-
ENSG00000122642.11	FKBP9	32957404	33006930	+
ENSG00000122643.23	NT5C3A	33014130	33062796	-
ENSG00000164610.10	RP9	33094797	33109405	-
ENSG00000122507.21	BBS9	33109557	33877180	+
ENSG00000164619.10	BMPER	33904308	34156427	+
ENSG00000187258.14	NPSR1	34658218	34878332	+
ENSG00000173852.16	DPY19L1	34927292	35038271	-
ENSG00000164532.11	TBX20	35202430	35254100	-
ENSG00000122557.11	HERPUD2	35632659	35697459	-
ENSG00000122545.22	SEPTIN7	35800932	35907110	+
ENSG00000122547.12	EEPD1	36153254	36301538	+
ENSG00000164542.13	MATCAP2	36324152	36390125	-
ENSG00000011426.11	ANLN	36389821	36453791	+
ENSG00000136250.12	AOAH	36512941	36724549	-
ENSG00000155849.16	ELMO1	36852906	37449223	-
ENSG00000187037.9	GPR141	37683766	37833788	+
ENSG00000290149.1	ENSG00000290149	37683843	37950412	+
ENSG00000086288.12	NME8	37848597	37900397	+
ENSG00000106483.12	SFRP4	37905932	38025695	-
ENSG00000086289.13	EPDR1	37920640	37951936	+
ENSG00000010270.14	STARD3NL	38178245	38230670	+
ENSG00000289746.1	TARP	38259643	38273636	-
ENSG00000078053.17	AMPH	38383704	38631420	-
ENSG00000006715.16	VPS41	38722974	38932394	-
ENSG00000106536.21	POU6F2	38977909	39493095	+
ENSG00000241127.8	YAE1	39566385	39610320	+
ENSG00000006451.8	RALA	39623565	39708120	+
ENSG00000065883.18	CDK13	39950121	40099580	+
ENSG00000168303.9	MPLKIP	40126027	40134622	-
ENSG00000175600.16	SUGCT	40135005	40860763	+
ENSG00000122641.11	INHBA	41667168	41705834	-
ENSG00000106571.15	GLI3	41960949	42264100	-
ENSG00000136197.14	C7orf25	42909273	42912305	-
ENSG00000256646.8	ENSG00000256646	42909273	42932214	-
ENSG00000106588.12	PSMA2	42916828	42932185	-
ENSG00000106591.4	MRPL32	42932376	42948958	+
ENSG00000002746.15	HECW1	43112629	43566001	+
ENSG00000164543.7	STK17A	43582758	43650713	+
ENSG00000106603.20	COA1	43608456	43729717	-
ENSG00000106605.11	BLVRA	43758680	43807342	+
ENSG00000062582.14	MRPS24	43866558	43869893	-
ENSG00000270617.1	URGCP-MRPS24	43866558	43906589	-
ENSG00000106608.17	URGCP	43875894	43926411	-
ENSG00000078967.13	UBE2D4	43926436	43956136	+
ENSG00000136206.5	SPDYE1	43997897	44010124	+
ENSG00000136279.21	DBNL	44044640	44069456	+
ENSG00000164708.6	PGAM2	44062727	44065567	-
ENSG00000122678.17	POLM	44072062	44082530	-
ENSG00000106624.11	AEBP1	44104345	44114562	+
ENSG00000106628.13	POLD2	44114631	44124358	-
ENSG00000106631.8	MYL7	44138864	44141332	-
ENSG00000106633.18	GCK	44143213	44198170	-
ENSG00000106636.9	YKT6	44200959	44214294	+
ENSG00000058404.21	CAMK2B	44210019	44334577	-
ENSG00000015676.18	NUDCD3	44379119	44490658	-
ENSG00000015520.15	NPC1L1	44512535	44541330	-
ENSG00000136271.11	DDX56	44565804	44575051	-
ENSG00000158604.15	TMED4	44577894	44582287	-
ENSG00000105953.16	OGDH	44606572	44709066	+
ENSG00000122515.16	ZMIZ2	44748581	44769881	+
ENSG00000196262.15	PPIA	44796680	44824564	+
ENSG00000105968.19	H2AZ2	44826791	44848087	-
ENSG00000146676.10	PURB	44876299	44885530	-
ENSG00000136286.16	MYO1G	44962662	44979088	-
ENSG00000136280.17	CCM2	44999475	45076469	+
ENSG00000136274.9	NACAD	45080437	45088969	-
ENSG00000136270.14	TBRG4	45100100	45112047	-
ENSG00000122679.8	RAMP3	45157791	45186302	+
ENSG00000164742.16	ADCY1	45574140	45723116	+
ENSG00000283247.2	CCDC201	45859994	45873082	-
ENSG00000146678.10	IGFBP1	45888360	45893660	+
ENSG00000146674.16	IGFBP3	45912245	45921874	-
ENSG00000136205.18	TNS3	47275154	47582558	-
ENSG00000158683.10	PKD1L1	47740202	47948466	-
ENSG00000136273.13	HUS1	47963288	47979615	-
ENSG00000164744.14	SUN3	47987148	48029119	-
ENSG00000164746.14	C7orf57	48035511	48061304	+
ENSG00000183696.14	UPP1	48088628	48108736	+
ENSG00000179869.15	ABCA13	48171458	48647497	+
ENSG00000218305.5	CDC14C	48924547	48927454	+
ENSG00000188730.5	VWC2	49773638	49921950	+
ENSG00000042813.8	ZPBP	49850421	50121329	-
ENSG00000164500.7	SPMIP7	50095883	50159256	+
ENSG00000185811.21	IKZF1	50304068	50405101	+
ENSG00000132436.13	FIGNL1	50444128	50450390	-
ENSG00000132437.18	DDC	50458436	50565405	-
ENSG00000106070.20	GRB10	50590063	50793462	-
ENSG00000106078.19	COBL	51016212	51316818	-
ENSG00000221900.6	POM121L12	53035633	53036925	+
ENSG00000170419.11	VSTM2A	54542325	54571080	+
ENSG00000132432.14	SEC61G	54752250	54759974	-
ENSG00000146648.21	EGFR	55019017	55211628	+
ENSG00000132434.10	LANCL2	55365337	55433737	+
ENSG00000154978.13	VOPP1	55436056	55572988	-
ENSG00000154997.9	SEPTIN14	55793540	55862755	-
ENSG00000249773.3	ENSG00000249773	55887277	55955239	+
ENSG00000178665.16	ZNF713	55887456	55942530	+
ENSG00000146729.10	NIPSNAP2	55951793	56000181	+
ENSG00000239789.6	MRPS17	55951877	55956500	+
ENSG00000146733.14	PSPH	56011051	56051604	-
ENSG00000146731.11	CCT6A	56051685	56063989	+
ENSG00000129103.19	SUMF2	56064002	56080670	+
ENSG00000164776.11	PHKG1	56080283	56092996	-
ENSG00000106153.13	CHCHD2	56101573	56106476	-
ENSG00000185290.4	NUPR2	56114681	56116417	-
ENSG00000185177.14	ZNF479	57117676	57139864	-
ENSG00000182111.9	ZNF716	57450177	57473559	+
ENSG00000241149.4	ZNF722	63998849	64018081	+
ENSG00000214652.7	ZNF727	64045429	64114556	+
ENSG00000223614.6	ZNF735	64207203	64220290	+
ENSG00000197123.9	ZNF679	64228474	64266931	+
ENSG00000234444.10	ZNF736	64307459	64356634	+
ENSG00000173041.12	ZNF680	64519878	64563075	-
ENSG00000196247.13	ZNF107	64666099	64711577	+
ENSG00000197008.10	ZNF138	64794388	64833681	+
ENSG00000198039.12	ZNF273	64870172	64930981	+
ENSG00000152926.17	ZNF117	64970663	65006687	-
ENSG00000213462.5	ERV3-1	64990356	65006743	-
ENSG00000146757.14	ZNF92	65373799	65401136	+
ENSG00000196715.7	VKORC1L1	65873074	65959563	+
ENSG00000169919.17	GUSB	65960684	65982215	-
ENSG00000126522.17	ASL	66075800	66094697	+
ENSG00000249319.2	ENSG00000249319	66087761	66152277	+
ENSG00000241258.7	CRCP	66114604	66154568	+
ENSG00000169902.15	TPST1	66205317	66420543	+
ENSG00000243335.10	KCTD7	66628881	66649067	+
ENSG00000284461.2	ENSG00000284461	66628958	66811189	+
ENSG00000154710.18	RABGEF1	66682164	66811464	+
ENSG00000106609.16	TMEM248	66921225	66958551	+
ENSG00000126524.12	SBDS	66987680	66995693	-
ENSG00000198874.14	TYW1	66995173	67239514	+
ENSG00000230358.6	SPDYE21	67276941	67289005	+
ENSG00000158321.19	AUTS2	69598296	70793506	+
ENSG00000185274.13	GALNT17	71132144	71713600	+
ENSG00000183166.12	CALN1	71779491	72447151	-
ENSG00000277149.5	TYW1B	72558744	72828200	-
ENSG00000196313.13	POM121	72879349	72951440	+
ENSG00000155428.12	TRIM74	72959485	72969466	-
ENSG00000273520.6	SPDYE8	73019719	73029766	-
ENSG00000275976.6	SPDYE11	73047862	73057911	-
ENSG00000262461.7	SPDYE9	73075972	73086038	-
ENSG00000274570.6	SPDYE10	73104008	73155431	-
ENSG00000130305.17	NSUN5	73302516	73308826	-
ENSG00000146755.11	TRIM50	73312536	73328082	-
ENSG00000077800.13	FKBP6	73328161	73358637	+
ENSG00000188763.5	FZD9	73433778	73436120	+
ENSG00000009954.11	BAZ1B	73440406	73522293	-
ENSG00000106635.8	BCL7B	73536356	73557690	-
ENSG00000106638.18	TBL2	73567537	73578791	-
ENSG00000009950.16	MLXIPL	73593194	73624543	-
ENSG00000176428.6	VPS37D	73667831	73672112	+
ENSG00000176410.8	DNAJC30	73680918	73683453	-
ENSG00000071462.13	BUD23	73683597	73698212	+
ENSG00000106089.12	STX1A	73699206	73719672	-
ENSG00000106077.19	ABHD11	73736094	73738852	-
ENSG00000165215.6	CLDN3	73768997	73770270	-
ENSG00000189143.10	CLDN4	73799542	73832690	+
ENSG00000165171.11	METTL27	73834590	73842516	-
ENSG00000175877.4	TMEM270	73861159	73865890	+
ENSG00000049540.19	ELN	74027789	74069907	+
ENSG00000106683.15	LIMK1	74082933	74122525	+
ENSG00000106682.16	EIF4H	74174231	74197122	+
ENSG00000086730.17	LAT2	74199652	74229834	+
ENSG00000049541.11	RFC2	74231499	74254458	-
ENSG00000106665.16	CLIP2	74289407	74405935	+
ENSG00000006704.11	GTF2IRD1	74453790	74602605	+
ENSG00000263001.8	GTF2I	74650231	74760692	+
ENSG00000158517.16	NCF1	74774011	74789315	+
ENSG00000289346.1	ENSG00000289346	74796150	74890585	-
ENSG00000196275.16	GTF2IRD2	74796151	74851605	-
ENSG00000184616.12	SPDYE12	74904289	74915078	-
ENSG00000274070.2	CASTOR2	74964705	75031528	+
ENSG00000274523.5	RCC1L	75027122	75074228	-
ENSG00000174428.19	GTF2IRD2B	75092573	75149817	+
ENSG00000286038.2	SPDYE13	75280790	75289501	+
ENSG00000286137.3	SPDYE14	75307376	75317429	+
ENSG00000286014.2	SPDYE15	75335343	75345396	+
ENSG00000178809.12	TRIM73	75395063	75410996	+
ENSG00000272391.6	POM121C	75416786	75486299	-
ENSG00000170092.15	SPDYE5	75492320	75504316	+
ENSG00000127946.17	HIP1	75533298	75738962	-
ENSG00000006606.9	CCL26	75769533	75789896	-
ENSG00000106178.7	CCL24	75810825	75823356	-
ENSG00000005486.17	RHBDD2	75842602	75888926	+
ENSG00000127948.17	POR	75899200	75986855	+
ENSG00000189077.11	TMEM120A	75986831	75994656	-
ENSG00000127952.17	STYXL1	75996338	76048004	-
ENSG00000146701.12	MDH2	76048051	76067508	+
ENSG00000177679.16	SRRM3	76201896	76287288	+
ENSG00000106211.10	HSPB1	76302673	76304295	+
ENSG00000170027.7	YWHAG	76326799	76358991	-
ENSG00000146700.9	SSC4D	76389334	76409697	-
ENSG00000188372.15	ZP3	76397518	76442071	+
ENSG00000091073.20	DTX2	76461676	76505995	+
ENSG00000243566.7	UPK3B	76510525	76516522	+
ENSG00000185040.14	SPDYE16	76531313	76543297	-
ENSG00000146707.15	POMZP3	76609986	76627279	-
ENSG00000186645.11	SPDYE17	77022306	77032361	-
ENSG00000205482.11	SPDYE18	77050391	77062558	-
ENSG00000135205.15	CCDC146	77122434	77329533	+
ENSG00000127951.8	FGL2	77193369	77199848	-
ENSG00000186088.16	GSAP	77310751	77416349	-
ENSG00000127947.16	PTPN12	77537295	77640069	+
ENSG00000187257.16	RSBN1L	77696459	77783022	+
ENSG00000135211.6	TMEM60	77793728	77798434	-
ENSG00000006576.17	PHTF2	77798773	77957503	+
ENSG00000187391.23	MAGI2	78017055	79453667	-
ENSG00000127955.17	GNAI1	79768028	80226181	+
ENSG00000135218.19	CD36	80369575	80679277	+
ENSG00000214415.4	GNAT3	80458635	80512064	-
ENSG00000075223.14	SEMA3C	80742538	80922359	-
ENSG00000019991.18	HGF	81699010	81770438	-
ENSG00000153956.17	CACNA2D1	81946444	82443956	-
ENSG00000186472.20	PCLO	82754012	83162930	-
ENSG00000170381.15	SEMA3E	83363238	83649139	-
ENSG00000075213.11	SEMA3A	83955777	84492724	-
ENSG00000153993.14	SEMA3D	84995553	85187056	-
ENSG00000198822.11	GRM3	86643909	86864879	+
ENSG00000164659.15	ELAPOR2	86876906	87059654	-
ENSG00000135164.19	DMTF1	87152409	87196337	+
ENSG00000135185.12	TMEM243	87196160	87220587	-
ENSG00000005469.12	CROT	87345664	87399794	+
ENSG00000005471.19	ABCB4	87401696	87480435	-
ENSG00000085563.15	ABCB1	87503017	87713323	-
ENSG00000105784.16	RUNDC3B	87627548	87832296	+
ENSG00000075303.13	SLC25A40	87833568	87876360	-
ENSG00000006634.8	DBF4	87876216	87909553	+
ENSG00000008277.15	ADAM22	87934143	88202889	+
ENSG00000075142.14	SRI	88205115	88226993	-
ENSG00000127954.13	STEAP4	88270892	88306894	-
ENSG00000182348.7	ZNF804B	88759700	89338528	+
ENSG00000164645.3	TEX47	88794106	88795737	-
ENSG00000164647.9	STEAP1	90154456	90164829	+
ENSG00000157214.14	STEAP2	90167590	90238137	+
ENSG00000105792.19	CFAP69	90245174	90311063	+
ENSG00000283267.2	FAM237B	90316503	90321304	-
ENSG00000105793.16	GTPBP10	90335223	90391453	+
ENSG00000157224.16	CLDN12	90383721	90513402	+
ENSG00000058091.17	CDK14	90466424	91210590	+
ENSG00000251154.2	PTTG1IP2	90469639	90513397	+
ENSG00000157240.4	FZD1	91264433	91271326	+
ENSG00000127989.14	MTERF1	91692008	91880702	-
ENSG00000127914.19	AKAP9	91940840	92110673	+
ENSG00000001630.18	CYP51A1	92084987	92134803	-
ENSG00000285772.1	ENSG00000285772	92112159	92179511	-
ENSG00000289027.1	ENSG00000289027	92112176	92245924	-
ENSG00000240720.10	LRRD1	92141643	92179531	-
ENSG00000285953.2	ENSG00000285953	92144723	92245943	-
ENSG00000001631.17	KRIT1	92197498	92246166	-
ENSG00000001629.10	ANKIB1	92245974	92401383	+
ENSG00000157259.8	GATAD1	92447482	92460075	+
ENSG00000242950.7	ERVW-1	92468380	92477986	-
ENSG00000127980.16	PEX1	92487020	92528520	-
ENSG00000127993.16	RBM48	92528773	92540481	+
ENSG00000234545.8	FAM133B	92560758	92590393	-
ENSG00000105810.10	CDK6	92604921	92836573	-
ENSG00000205413.8	SAMD9	93099513	93118023	-
ENSG00000177409.12	SAMD9L	93130056	93148385	-
ENSG00000188175.10	HEPACAM2	93188534	93226469	-
ENSG00000004766.17	VPS50	93232340	93361123	+
ENSG00000004948.16	CALCR	93424486	93574730	-
ENSG00000127928.13	GNGT1	93591573	93911265	+
ENSG00000105825.14	TFPI2	93885396	93890753	-
ENSG00000127920.6	GNG11	93921735	93928610	+
ENSG00000105829.13	BET1	93962762	94004382	-
ENSG00000164692.19	COL1A2	94394895	94431227	+
ENSG00000127995.17	CASD1	94509219	94557019	+
ENSG00000127990.19	SGCE	94524204	94656572	-
ENSG00000242265.6	PEG10	94656325	94669695	+
ENSG00000158528.12	PPP1R9A	94907202	95296415	+
ENSG00000005421.9	PON1	95297676	95324532	-
ENSG00000105852.11	PON3	95359872	95396375	-
ENSG00000105854.13	PON2	95404862	95435329	-
ENSG00000005981.13	ASB4	95478444	95540233	+
ENSG00000004799.8	PDK4	95583499	95596516	-
ENSG00000158560.14	DYNC1I1	95772506	96110322	+
ENSG00000004864.14	SLC25A13	96120220	96322147	-
ENSG00000127922.10	SEM1	96481626	96709880	-
ENSG00000006377.11	DLX6	97005553	97011040	+
ENSG00000105880.7	DLX5	97020396	97024950	-
ENSG00000196636.8	SDHAF3	97117698	97181763	+
ENSG00000006128.12	TAC1	97732084	97740472	+
ENSG00000070669.17	ASNS	97851677	97872542	-
ENSG00000135175.6	OCM2	97984687	97991169	-
ENSG00000164715.6	LMTK2	98106862	98209638	+
ENSG00000180535.4	BHLHA15	98211439	98215457	+
ENSG00000205356.10	TECPR1	98214624	98252232	-
ENSG00000164713.10	BRI3	98252379	98310441	+
ENSG00000006453.14	BAIAP2L1	98291650	98401090	-
ENSG00000106236.4	NPTX2	98617285	98629869	+
ENSG00000166448.15	TMEM130	98846488	98870771	-
ENSG00000196367.15	TRRAP	98877933	99050831	+
ENSG00000198742.10	SMURF1	99027440	99144108	-
ENSG00000185467.8	KPNA7	99173572	99250075	-
ENSG00000284292.1	ENSG00000284292	99325879	99394653	+
ENSG00000241685.10	ARPC1A	99325898	99366262	+
ENSG00000130429.16	ARPC1B	99374249	99394816	+
ENSG00000106244.13	PDAP1	99392048	99408597	-
ENSG00000106245.11	BUD31	99408641	99419616	+
ENSG00000106246.18	PTCD1	99416739	99466163	-
ENSG00000248919.7	ATP5MF-PTCD1	99419749	99466197	-
ENSG00000160917.15	CPSF4	99438922	99457373	+
ENSG00000241468.8	ATP5MF	99448475	99466186	-
ENSG00000198556.14	ZNF789	99472890	99503650	+
ENSG00000160908.15	ZNF394	99473877	99504857	-
ENSG00000196652.12	ZKSCAN5	99504662	99534700	+
ENSG00000221909.3	FAM200A	99546300	99558536	-
ENSG00000197343.11	ZNF655	99558406	99576453	+
ENSG00000272647.3	ENSG00000272647	99558695	99607810	+
ENSG00000244219.7	TMEM225B	99598267	99611045	+
ENSG00000197037.11	ZSCAN25	99616946	99632408	+
ENSG00000106258.16	CYP3A5	99648194	99679996	-
ENSG00000282301.4	CYP3A7-CYP3A51P	99684957	99735102	-
ENSG00000160870.15	CYP3A7	99705036	99735196	-
ENSG00000160868.16	CYP3A4	99756960	99784248	-
ENSG00000021461.18	CYP3A43	99828013	99866093	+
ENSG00000244623.2	OR2AE1	99876062	99877033	-
ENSG00000146833.16	TRIM4	99876958	99919531	-
ENSG00000176402.6	GJC3	99923266	99929620	-
ENSG00000160862.13	AZGP1	99966720	99976042	-
ENSG00000106261.17	ZKSCAN1	100015572	100041689	+
ENSG00000166529.16	ZSCAN21	100049774	100065040	+
ENSG00000166526.19	ZNF3	100064033	100082548	-
ENSG00000168090.10	COPS6	100088969	100092187	+
ENSG00000166508.19	MCM7	100092233	100101940	-
ENSG00000221838.12	AP4M1	100100858	100110345	+
