gene_id	gene_name	start	end	strand
ENSG00000198298.13	ZNF485	43606419	43617904	+
ENSG00000169740.14	ZNF32	43643860	43648881	-
ENSG00000107562.18	CXCL12	44370165	44386493	-
ENSG00000187783.12	TMEM72	44911316	44937010	+
ENSG00000107551.21	RASSF4	44959407	44995891	+
ENSG00000165507.9	DEPP1	44970981	44978809	-
ENSG00000165512.5	ZNF22	45000923	45005326	+
ENSG00000256574.8	OR13A1	45302298	45315608	-
ENSG00000012779.12	ALOX5	45374176	45446119	+
ENSG00000165406.16	MARCHF8	45454585	45594906	-
ENSG00000172671.20	ZFAND4	45615500	45672780	-
ENSG00000172661.20	WASHC2C	45727200	45792964	+
ENSG00000188234.15	AGAP4	45825594	45853875	-
ENSG00000265354.4	TIMM23	45972489	46003742	+
ENSG00000266412.6	NCOA4	46005088	46030623	-
ENSG00000263639.7	MSMB	46033307	46048180	-
ENSG00000274209.6	ANTXRL	46286345	46330207	+
ENSG00000264230.9	ANXA8L1	46375627	46391784	+
ENSG00000204174.8	NPY4R	46461099	46465958	-
ENSG00000204175.6	GPRIN2	46541736	46556658	-
ENSG00000204176.14	SYT15	46578217	46594173	+
ENSG00000204179.11	PTPN20	46911396	47002488	+
ENSG00000266524.3	GDF10	47300197	47313577	+
ENSG00000263761.3	GDF2	47322454	47327588	+
ENSG00000265203.2	RBP3	47348363	47357881	+
ENSG00000265763.4	ZNF488	47365496	47384293	-
ENSG00000265190.7	ANXA8	47460162	47484158	-
ENSG00000189090.8	FAM25G	47487219	47491700	-
ENSG00000204172.12	AGAP9	47501854	47523638	-
ENSG00000277758.6	SYT15B	47744717	47763592	-
ENSG00000264717.6	NPY4R2	47918662	47923524	+
ENSG00000276430.3	FAM25C	47995322	47999791	-
ENSG00000170324.21	FRMPD2	48153088	48274696	-
ENSG00000107643.17	MAPK8	48306639	48439360	+
ENSG00000128805.15	ARHGAP22	48446036	48656265	-
ENSG00000128815.20	WDFY4	48684873	48982956	+
ENSG00000165383.12	LRRC18	48909480	48939840	-
ENSG00000165633.13	VSTM4	49014236	49115522	-
ENSG00000172538.7	FAM170B	49131154	49134021	-
ENSG00000204161.15	TMEM273	49154725	49188585	-
ENSG00000177354.12	C10orf71	49299170	49327492	+
ENSG00000165606.10	DRGX	49364066	49396089	-
ENSG00000225830.16	ERCC6	49454168	49539538	-
ENSG00000070748.19	CHAT	49609095	49667942	+
ENSG00000187714.7	SLC18A3	49610310	49612720	+
ENSG00000178645.14	C10orf53	49679651	49710261	+
ENSG00000197444.10	OGDHL	49734641	49762379	-
ENSG00000227345.9	PARG	49818279	49970203	-
ENSG00000204152.14	TIMM23B	49942049	49974850	+
ENSG00000178440.9	TIMM23B-AGAP6	49942056	50011654	+
ENSG00000204149.16	AGAP6	49982190	50011654	+
ENSG00000099290.17	WASHC2A	50067888	50133509	+
ENSG00000188611.17	ASAH2	50182778	50279720	-
ENSG00000198964.14	SGMS1	50305586	50625163	-
ENSG00000204147.11	ASAH2B	50739318	50816495	+
ENSG00000148584.16	A1CF	50799409	50885675	-
ENSG00000185532.20	PRKG1	50990888	52298423	+
ENSG00000177613.9	CSTF2T	51695486	51699595	-
ENSG00000107984.10	DKK1	52314281	52318042	+
ENSG00000165471.7	MBL2	52765380	52772784	-
ENSG00000150275.20	PCDH15	53802771	55627942	-
ENSG00000122952.17	ZWINT	56357227	56361273	-
ENSG00000151151.6	IPMK	58191517	58267894	-
ENSG00000122873.12	CISD1	58269162	58289586	+
ENSG00000072401.15	UBE2D1	58334979	58370751	+
ENSG00000108064.11	TFAM	58385345	58399220	+
ENSG00000122870.12	BICC1	58512872	58831435	+
ENSG00000165443.12	PHYHIPL	59176643	59247774	+
ENSG00000148541.13	FAM13C	59246130	59363181	-
ENSG00000165449.12	SLC16A9	59650764	59736002	-
ENSG00000227877.7	MRLN	59736692	59756041	-
ENSG00000108091.11	CCDC6	59788747	59906556	-
ENSG00000151150.22	ANK3	60026298	60733490	-
ENSG00000170312.17	CDK1	60778331	60794852	+
ENSG00000072422.17	RHOBTB1	60869438	61001440	-
ENSG00000196932.12	TMEM26	61406642	61453381	-
ENSG00000183346.9	CABCOCO1	61662929	61766766	+
ENSG00000150347.17	ARID5B	61901684	62096944	+
ENSG00000182010.11	RTKN2	62183035	62268844	-
ENSG00000138311.18	ZNF365	62374192	62480288	+
ENSG00000285837.1	ENSG00000285837	62374192	62672011	+
ENSG00000181915.6	ADO	62804720	62808479	+
ENSG00000122877.18	EGR2	62811996	62819167	-
ENSG00000148572.16	NRBF2	63133247	63155031	+
ENSG00000171988.20	JMJD1C	63167221	63521850	-
ENSG00000165476.14	REEP3	63521401	63625128	+
ENSG00000183230.18	CTNNA3	65912457	67763637	-
ENSG00000198739.11	LRRTM3	66926036	67101551	+
ENSG00000289325.1	ENSG00000289325	66926308	66926346	+
ENSG00000108176.15	DNAJC12	67796669	67838188	-
ENSG00000096717.12	SIRT1	67884656	67918390	+
ENSG00000148634.16	HERC4	67921899	68075301	-
ENSG00000138347.17	MYPN	68087897	68212017	+
ENSG00000179774.9	ATOH7	68230595	68232113	-
ENSG00000108187.16	PBLD	68282660	68333049	-
ENSG00000096746.18	HNRNPH3	68331174	68343193	+
ENSG00000204130.14	RUFY2	68341107	68407294	-
ENSG00000138346.16	DNA2	68414064	68472121	-
ENSG00000122912.15	SLC25A16	68477998	68527523	-
ENSG00000138336.9	TET1	68560337	68694487	+
ENSG00000060339.14	CCAR1	68721012	68792377	+
ENSG00000165730.16	STOX1	68827531	68895432	+
ENSG00000107625.14	DDX50	68901286	68946847	+
ENSG00000165732.14	DDX21	68956135	68985068	+
ENSG00000198954.9	KIFBP	68988803	69043544	+
ENSG00000122862.5	SRGN	69088103	69104805	+
ENSG00000122958.15	VPS26A	69123512	69174412	+
ENSG00000156502.14	SUPV3L1	69180234	69209099	+
ENSG00000156510.13	HKDC1	69220332	69267552	+
ENSG00000156515.25	HK1	69269984	69401884	+
ENSG00000075073.16	TACR2	69403903	69416918	-
ENSG00000099282.10	TSPAN15	69451465	69507666	+
ENSG00000122859.5	NEUROG3	69571698	69573422	-
ENSG00000171224.9	FAM241B	69630247	69633596	+
ENSG00000197467.17	COL13A1	69801880	69964275	+
ENSG00000099284.15	MACROH2A2	70052544	70112282	+
ENSG00000042286.15	AIFM2	70098223	70132934	-
ENSG00000156521.14	TYSND1	70137981	70146700	-
ENSG00000079332.16	SAR1A	70147289	70170523	-
ENSG00000180817.12	PPA1	70202835	70233911	-
ENSG00000148734.8	NPFFR1	70247329	70284004	-
ENSG00000172731.15	LRRC20	70298970	70382650	-
ENSG00000148730.7	EIF4EBP2	70404145	70428618	+
ENSG00000156574.10	NODAL	70431936	70447951	-
ENSG00000107719.10	PALD1	70478767	70668754	+
ENSG00000180644.8	PRF1	70597348	70602759	-
ENSG00000138316.11	ADAMTS14	70672506	70762441	+
ENSG00000166220.14	TBATA	70771238	70785401	-
ENSG00000166224.18	SGPL1	70815905	70895816	+
ENSG00000166228.9	PCBD1	70882280	70888565	-
ENSG00000107731.12	UNC5B	71212570	71302864	+
ENSG00000198246.10	SLC29A3	71319259	71381423	+
ENSG00000107736.22	CDH23	71396920	71815947	+
ENSG00000214688.6	C10orf105	71711701	71737824	-
ENSG00000107738.20	VSIR	71747556	71773520	-
ENSG00000197746.15	PSAP	71816298	71851251	-
ENSG00000122863.6	CHST3	71964395	72013558	+
ENSG00000107742.14	SPOCK2	72059034	72089032	-
ENSG00000138303.19	ASCC1	72096032	72217134	-
ENSG00000166295.9	ANAPC16	72216000	72235860	+
ENSG00000168209.6	DDIT4	72273919	72276036	+
ENSG00000148719.16	DNAJB12	72332830	72355149	-
ENSG00000107745.20	MICU1	72367340	72626131	-
ENSG00000156026.15	MCU	72692143	72887694	+
ENSG00000138315.13	OIT3	72893584	72933036	+
ENSG00000138308.6	PLA2G12B	72934762	72954806	-
ENSG00000122884.13	P4HA1	73007217	73096974	-
ENSG00000166321.14	NUDT13	73110375	73131828	+
ENSG00000122882.11	ECD	73130155	73169055	-
ENSG00000138286.15	FAM149B1	73168119	73244504	+
ENSG00000213551.7	DNAJC9	73183362	73247255	-
ENSG00000182180.14	MRPS16	73248843	73252693	-
ENSG00000156042.19	CFAP70	73253762	73358864	-
ENSG00000138279.16	ANXA7	73375101	73414076	-
ENSG00000166343.10	MSS51	73423579	73433561	-
ENSG00000107758.16	PPP3CB	73436433	73496024	-
ENSG00000166348.20	USP54	73497538	73626117	-
ENSG00000177791.12	MYOZ1	73631612	73641474	-
ENSG00000166317.12	SYNPO2L	73644881	73663803	-
ENSG00000172650.15	AGAP5	73674287	73698109	-
ENSG00000176986.16	SEC24C	73744372	73772161	+
ENSG00000196968.11	FUT11	73772276	73780251	+
ENSG00000172586.8	CHCHD1	73782047	73783652	+
ENSG00000214655.11	ZSWIM8	73785606	73801797	+
ENSG00000272916.5	ENSG00000272916	73796514	73811651	-
ENSG00000166507.19	NDST2	73801911	73811798	-
ENSG00000148660.22	CAMK2G	73812501	73874591	-
ENSG00000122861.16	PLAU	73909177	73917496	+
ENSG00000035403.18	VCL	73995193	74121363	+
ENSG00000185009.13	AP3M1	74120255	74150842	-
ENSG00000156110.15	ADK	74151202	74709963	+
ENSG00000156650.14	KAT6B	74824927	75032624	+
ENSG00000188716.6	DUSP29	75037472	75073642	-
ENSG00000079393.22	DUSP13B	75094432	75106499	-
ENSG00000293543.1	DUSP13A	75094434	75109221	-
ENSG00000156671.15	SAMD8	75099586	75182123	+
ENSG00000165637.14	VDAC2	75210154	75231448	+
ENSG00000165644.11	COMTD1	75233641	75236030	-
ENSG00000165655.17	ZNF503	75397830	75401764	-
ENSG00000148655.16	LRMDA	75431624	76560168	+
ENSG00000156113.25	KCNMA1	76869601	77638369	-
ENSG00000151208.17	DLG5	77790791	77926755	-
ENSG00000148606.15	POLR3A	77953148	78029522	-
ENSG00000138326.21	RPS24	78033760	78056813	+
ENSG00000108175.19	ZMIZ1	79068966	79316519	+
ENSG00000108179.14	PPIF	79347469	79355334	+
ENSG00000165424.7	ZCCHC24	79382325	79445624	-
ENSG00000253626.4	EIF5AL1	79512533	79516440	+
ENSG00000185303.17	SFTPA2	79555852	79560407	-
ENSG00000122852.15	SFTPA1	79610939	79615455	+
ENSG00000188199.11	NUTM2B	79703227	79714681	+
ENSG00000228570.8	NUTM2E	79826739	79850878	+
ENSG00000133661.17	SFTPD	79937467	79982614	-
ENSG00000133678.14	TMEM254	80078646	80092557	+
ENSG00000189129.14	PLAC9	80131682	80145359	+
ENSG00000122359.18	ANXA11	80150889	80205572	-
ENSG00000151224.13	MAT1A	80271820	80289658	-
ENSG00000170788.14	DYDC1	80336105	80356755	-
ENSG00000133665.13	DYDC2	80344745	80368073	+
ENSG00000122378.14	PRXL2A	80407829	80437115	+
ENSG00000108219.17	TSPAN14	80454265	80533124	+
ENSG00000178217.15	SH2D4B	80537902	80646560	+
ENSG00000185737.13	NRG3	81875194	82987179	+
ENSG00000165678.22	GHITM	84139482	84154841	+
ENSG00000188373.5	GPR15LG	84173801	84185294	+
ENSG00000148600.15	CDHR1	84194537	84219621	+
ENSG00000204033.10	LRIT2	84220571	84225544	-
ENSG00000148604.15	RGR	84230666	84259960	+
ENSG00000148602.6	LRIT1	84231520	84241546	-
ENSG00000107771.17	CCSER2	84328586	84518521	+
ENSG00000182771.19	GRID1	85599552	86366795	-
ENSG00000062650.20	WAPL	86435256	86521792	-
ENSG00000122375.13	OPN4	86654518	86666460	+
ENSG00000289258.1	ENSG00000289258	86654518	86700020	+
ENSG00000122367.21	LDB3	86666785	86736072	+
ENSG00000107779.16	BMPR1A	86755786	86932825	+
ENSG00000173269.14	MMRN2	86935540	86969481	-
ENSG00000173267.14	SNCG	86958599	86963258	+
ENSG00000148671.14	ADIRF	86968432	86983934	+
ENSG00000188100.9	FAM25A	87020294	87024730	+
ENSG00000148672.10	GLUD1	87050202	87094843	-
ENSG00000122376.12	SHLD2	87094161	87191465	+
ENSG00000184923.12	NUTM2A	87225448	87236908	+
ENSG00000214562.15	NUTM2D	87357720	87370695	+
ENSG00000107789.16	MINPP1	87504875	87553461	+
ENSG00000198682.13	PAPSS2	87659613	87747705	+
ENSG00000138138.14	ATAD1	87751512	87841361	-
ENSG00000227268.5	KLLN	87859158	87863533	-
ENSG00000171862.16	PTEN	87862638	87971930	+
ENSG00000289051.1	ENSG00000289051	87863559	87863654	+
ENSG00000184719.13	RNLS	88273864	88584530	-
ENSG00000204022.9	LIPJ	88586753	88606976	+
ENSG00000182333.15	LIPF	88664441	88678814	+
ENSG00000204021.5	LIPK	88706249	88752776	+
ENSG00000204020.6	LIPN	88759982	88779626	+
ENSG00000173239.14	LIPM	88802730	88820546	+
ENSG00000152766.6	ANKRD22	88819896	88851844	-
ENSG00000138134.12	STAMBPL1	88879734	88975153	+
ENSG00000107796.14	ACTA2	88934822	88991339	-
ENSG00000026103.25	FAS	88953813	89029605	+
ENSG00000138135.7	CH25H	89205629	89207317	-
ENSG00000107798.18	LIPA	89213569	89414557	-
ENSG00000119922.11	IFIT2	89283694	89309271	+
ENSG00000119917.15	IFIT3	89327307	89377473	+
ENSG00000204010.3	IFIT1B	89378056	89385205	+
ENSG00000185745.10	IFIT1	89392546	89406487	+
ENSG00000152778.10	IFIT5	89414568	89421605	+
ENSG00000152779.14	SLC16A12	89430299	89556641	-
ENSG00000152782.19	PANK1	89579497	89645242	-
ENSG00000138182.15	KIF20B	89701590	89774939	+
ENSG00000148680.16	HTR7	90740823	90858039	-
ENSG00000148688.14	RPP30	90871952	90908553	+
ENSG00000148677.7	ANKRD1	90912096	90921087	-
ENSG00000180628.15	PCGF5	91163012	91284337	+
ENSG00000165338.17	HECTD2	91409280	91514829	+
ENSG00000119938.9	PPP1R3C	91628442	91633071	-
ENSG00000107854.7	TNKS2	91798426	91865475	+
ENSG00000174721.10	FGFBP3	91906584	91909486	-
ENSG00000095564.15	BTAF1	91923770	92031437	+
ENSG00000107864.15	CPEB3	92046692	92291078	-
ENSG00000198060.10	MARCHF5	92291167	92353964	+
ENSG00000119912.18	IDE	92451684	92574096	-
ENSG00000138160.7	KIF11	92574105	92655395	+
ENSG00000152804.11	HHEX	92689955	92695647	+
ENSG00000138190.17	EXOC6	92826831	93059493	+
ENSG00000187553.10	CYP26C1	93060798	93069540	+
ENSG00000095596.12	CYP26A1	93073475	93077885	+
ENSG00000138119.17	MYOF	93306429	93482334	-
ENSG00000138180.16	CEP55	93496612	93529092	+
ENSG00000186188.11	FFAR4	93566665	93604480	+
ENSG00000138207.15	RBP4	93591687	93601744	-
ENSG00000095464.10	PDE6C	93612537	93666010	+
ENSG00000148690.12	FRA10AC1	93667883	93702592	-
ENSG00000108231.14	LGI1	93757840	93806272	+
ENSG00000176273.15	SLC35G1	93893973	93956062	+
ENSG00000138193.17	PLCE1	93993931	94332823	+
ENSG00000173145.11	NOC3L	94333226	94362959	-
ENSG00000108239.9	TBC1D12	94402541	94536332	+
ENSG00000119969.16	HELLS	94545329	94613905	+
ENSG00000108242.13	CYP2C18	94683729	94736190	+
ENSG00000276490.1	ENSG00000276490	94688154	94853073	+
ENSG00000165841.11	CYP2C19	94762681	94855547	+
ENSG00000138109.11	CYP2C9	94938658	94990091	+
ENSG00000138115.15	CYP2C8	95036772	95069497	-
ENSG00000173124.15	ACSM6	95194200	95228929	+
ENSG00000107438.9	PDLIM1	95237572	95291012	-
ENSG00000095637.23	SORBS1	95311771	95561414	-
ENSG00000059573.9	ALDH18A1	95605941	95656711	-
ENSG00000119977.22	TCTN3	95659823	95694143	-
ENSG00000138185.20	ENTPD1	95711779	95877266	+
ENSG00000270099.1	ENSG00000270099	95860548	95924844	+
ENSG00000188649.16	CC2D2B	95907603	96033745	+
ENSG00000107443.16	CCNJ	96043394	96060870	+
ENSG00000177853.15	ZNF518A	96129715	96205288	+
ENSG00000095585.18	BLNK	96189171	96271587	-
ENSG00000107447.8	DNTT	96304409	96338564	+
ENSG00000197430.11	OPALIN	96343221	96359365	-
ENSG00000095587.9	TLL2	96364608	96513926	-
ENSG00000077147.16	TM9SF3	96518110	96587452	-
ENSG00000155629.15	PIK3AP1	96593315	96720514	-
ENSG00000196233.14	LCOR	96832254	96995956	+
ENSG00000187122.17	SLIT1	96998038	97185959	-
ENSG00000269891.2	ARHGAP19-SLIT1	97153045	97292637	-
ENSG00000213390.11	ARHGAP19	97222173	97292673	-
ENSG00000165879.9	FRAT1	97319271	97321915	+
ENSG00000181274.7	FRAT2	97332497	97334729	-
ENSG00000052749.14	RRP12	97356358	97426076	-
ENSG00000171314.9	PGAM1	97426191	97433444	+
ENSG00000171311.13	EXOSC1	97435909	97446017	-
ENSG00000171307.19	ZDHHC16	97446170	97457370	+
ENSG00000155229.21	MMS19	97458324	97498794	-
ENSG00000165886.5	UBTD1	97498924	97571206	+
ENSG00000165887.12	ANKRD2	97572499	97583884	+
ENSG00000241935.9	HOGA1	97584323	97612802	+
ENSG00000249967.1	ENSG00000249967	97584374	97673910	+
ENSG00000203942.5	C10orf62	97589721	97590934	+
ENSG00000171160.18	MORN4	97614553	97633500	-
ENSG00000155252.14	PI4K2A	97640671	97676434	+
ENSG00000119986.7	AVPI1	97677424	97687241	-
ENSG00000155254.13	MARVELD1	97713173	97718150	+
ENSG00000155256.18	ZFYVE27	97737121	97760907	+
ENSG00000120057.5	SFRP5	97766751	97771999	-
ENSG00000155265.12	GOLGA7B	97849843	97871580	+
ENSG00000095713.14	CRTAC1	97865000	98030828	-
ENSG00000166024.14	R3HCC1L	98134624	98244897	+
ENSG00000138131.4	LOXL4	98247690	98268194	-
ENSG00000119943.13	PYROXD2	98383565	98415182	-
ENSG00000107521.21	HPS1	98410939	98446963	-
ENSG00000289758.1	ENSG00000289758	98414002	98446920	-
ENSG00000172987.14	HPSE2	98457077	99235862	-
ENSG00000119946.12	CNNM1	99329356	99394330	+
ENSG00000120053.12	GOT1	99396870	99430624	-
ENSG00000119919.12	NKX2-3	99532942	99536524	+
ENSG00000155287.12	SLC25A28	99610519	99622793	-
ENSG00000285932.1	ENSG00000285932	99651595	99732112	-
ENSG00000198018.7	ENTPD7	99659509	99711241	+
ENSG00000119929.13	CUTC	99702558	99756134	+
ENSG00000014919.13	COX15	99710868	99732127	-
ENSG00000023839.12	ABCC2	99782640	99852594	+
ENSG00000107554.17	DNMBP	99875577	100009947	-
ENSG00000120054.12	CPN1	100042193	100081869	-
ENSG00000107566.14	ERLIN1	100150094	100186033	-
ENSG00000213341.11	CHUK	100188300	100229596	-
ENSG00000095485.18	CWF19L1	100232298	100267680	-
ENSG00000196072.12	BLOC1S2	100273280	100286680	-
ENSG00000107593.17	PKD2L1	100288149	100330264	-
ENSG00000099194.6	SCD	100347233	100364826	+
ENSG00000075290.8	WNT8B	100463009	100483744	+
ENSG00000075826.17	SEC31B	100486646	100519864	-
ENSG00000255339.6	ENSG00000255339	100505628	100529881	-
ENSG00000166136.16	NDUFB8	100523740	100530000	-
ENSG00000166135.14	HIF1AN	100529072	100559998	+
ENSG00000075891.24	PAX2	100735396	100829944	+
