gene_id	gene_name	start	end	strand
ENSG00000197616.13	MYH6	23381982	23408273	-
ENSG00000092054.14	MYH7	23412740	23435660	-
ENSG00000129460.17	NGDN	23469679	23509862	+
ENSG00000136367.15	ZFHX2	23520857	23556192	-
ENSG00000259431.6	THTPA	23555988	23560271	+
ENSG00000213983.12	AP1G2	23559565	23568070	-
ENSG00000092051.18	JPH4	23568038	23578790	-
ENSG00000100867.15	DHRS2	23630115	23645639	+
ENSG00000157326.19	DHRS4	23953734	23969279	+
ENSG00000187630.18	DHRS4L2	23969874	24006408	+
ENSG00000186648.15	CARMIL3	24052009	24069729	+
ENSG00000100884.10	CPNE6	24070837	24078100	+
ENSG00000129535.13	NRL	24078662	24115010	-
ENSG00000100889.12	PCK2	24094053	24110598	+
ENSG00000100897.18	DCAF11	24114195	24125242	+
ENSG00000259371.2	ENSG00000259371	24120956	24131829	+
ENSG00000139914.7	FITM1	24130659	24132849	+
ENSG00000092010.15	PSME1	24136163	24138967	+
ENSG00000100908.14	EMC9	24138959	24141591	-
ENSG00000100911.16	PSME2	24143362	24147570	-
ENSG00000092098.18	RNF31	24146683	24160660	+
ENSG00000259529.2	ENSG00000259529	24147548	24166452	+
ENSG00000213928.10	IRF9	24161234	24168043	+
ENSG00000100918.14	REC8	24171853	24180257	+
ENSG00000196497.17	IPO4	24180219	24188869	-
ENSG00000259522.3	ENSG00000259522	24180395	24190416	-
ENSG00000100926.15	TM9SF1	24189149	24195687	-
ENSG00000254692.1	ENSG00000254692	24189157	24213473	-
ENSG00000139908.15	TSSK4	24205696	24208362	+
ENSG00000254505.11	CHMP4A	24209615	24213830	-
ENSG00000213920.9	MDP1	24213943	24216070	-
ENSG00000255526.6	NEDD8-MDP1	24213955	24232352	-
ENSG00000129559.13	NEDD8	24216857	24232367	-
ENSG00000100938.19	GMPR2	24232422	24239242	+
ENSG00000092330.19	TINF2	24238286	24242663	-
ENSG00000092295.12	TGM1	24249114	24264432	-
ENSG00000100949.15	RABGGTA	24265538	24271611	-
ENSG00000157379.14	DHRS1	24290598	24299780	-
ENSG00000196943.14	NOP9	24299850	24309124	+
ENSG00000136305.12	CIDEB	24305187	24311430	-
ENSG00000213906.10	LTB4R2	24305734	24312053	+
ENSG00000213903.9	LTB4R	24311450	24318036	+
ENSG00000129467.14	ADCY4	24318349	24335093	-
ENSG00000129465.16	RIPK3	24336025	24340022	-
ENSG00000100968.14	NFATC4	24365673	24379604	+
ENSG00000205978.6	NYNRIN	24399003	24419283	+
ENSG00000139899.11	CBLN3	24426545	24430954	-
ENSG00000100441.10	KHNYN	24429286	24441843	+
ENSG00000100445.18	SDR39U1	24439766	24442905	-
ENSG00000092009.10	CMA1	24505353	24508265	-
ENSG00000100448.4	CTSG	24573518	24576250	-
ENSG00000100450.13	GZMH	24606480	24609699	-
ENSG00000100453.14	GZMB	24630954	24634267	-
ENSG00000168952.16	STXBP6	24809454	25050147	-
ENSG00000139910.20	NOVA1	26443090	26598033	-
ENSG00000176165.13	FOXG1	28764329	28770277	+
ENSG00000184304.17	PRKD1	29576479	30191898	-
ENSG00000092140.16	G2E3	30559158	30620064	+
ENSG00000092108.22	SCFD1	30622291	30737694	+
ENSG00000100473.18	COCH	30874514	30895065	+
ENSG00000196792.12	STRN3	30893799	31026401	-
ENSG00000100478.17	AP4S1	31025106	31130996	+
ENSG00000092148.14	HECTD1	31100117	31207804	-
ENSG00000129493.15	HEATR5A	31291788	31420550	-
ENSG00000203546.7	ENSG00000203546	31334312	31457441	-
ENSG00000129480.14	DTD2	31446036	31457506	-
ENSG00000214943.5	GPR33	31482875	31488039	-
ENSG00000151413.17	NUBPL	31489956	31861224	+
ENSG00000100852.14	ARHGAP5	32076114	32159728	+
ENSG00000151320.11	AKAP6	32329298	32837684	+
ENSG00000151322.20	NPAS3	32934396	33820863	+
ENSG00000129521.15	EGLN3	33924227	34462774	-
ENSG00000165389.7	SPTSSA	34432788	34462240	-
ENSG00000129518.10	EAPP	34515938	34539704	-
ENSG00000129515.20	SNX6	34561093	34630160	-
ENSG00000165410.15	CFL2	34709113	34714823	-
ENSG00000198604.11	BAZ1A	34752731	34875647	-
ENSG00000100883.13	SRP54	34981957	35029686	+
ENSG00000151327.14	FAM177A1	35045117	35116630	+
ENSG00000092020.11	PPP2R3C	35085467	35122517	-
ENSG00000100890.16	PRORP	35121846	35277622	+
ENSG00000258790.1	ENSG00000258790	35122549	35317474	+
ENSG00000100902.11	PSMA6	35278633	35317493	+
ENSG00000100906.12	NFKBIA	35401079	35404749	-
ENSG00000168348.4	INSM2	35534164	35537054	+
ENSG00000174373.17	RALGAPA1	35538352	35809304	-
ENSG00000100916.14	BRMS1L	35826338	35932325	+
ENSG00000151332.20	MBIP	36298564	36320637	-
ENSG00000257520.2	SFTA3	36473207	36521149	-
ENSG00000136352.20	NKX2-1	36516392	36521149	-
ENSG00000136327.7	NKX2-8	36580004	36582614	-
ENSG00000198807.13	PAX9	36657568	36679362	+
ENSG00000183032.12	SLC25A21	36677921	37172606	-
ENSG00000151338.21	MIPOL1	37197894	37579125	+
ENSG00000129514.8	FOXA1	37589552	37596059	-
ENSG00000139865.17	TTC6	37595629	38041442	+
ENSG00000139874.6	SSTR1	38207904	38213067	+
ENSG00000176435.7	CLEC14A	38254000	38256093	-
ENSG00000100934.15	SEC23A	39031919	39109646	-
ENSG00000092208.19	GEMIN2	39114285	39136973	+
ENSG00000182400.15	TRAPPC6B	39147811	39170532	-
ENSG00000100941.9	PNN	39175183	39183220	+
ENSG00000150527.18	MIA2	39230231	39388513	+
ENSG00000165355.8	FBXO33	39397684	39432466	-
ENSG00000165379.14	LRFN5	41606876	41904549	+
ENSG00000189139.6	FSCB	44504149	44507283	-
ENSG00000179476.8	C14orf28	44897275	44907257	+
ENSG00000179454.14	KLHL28	44924324	45042322	-
ENSG00000198718.13	TOGARAM1	44962190	45074431	+
ENSG00000185246.18	PRPF39	45084107	45116282	+
ENSG00000100442.11	FKBP3	45115599	45135319	-
ENSG00000187790.12	FANCM	45135930	45200890	+
ENSG00000129534.14	MIS18BP1	45203190	45253540	-
ENSG00000165496.5	RPL10L	46651010	46651781	-
ENSG00000139915.22	MDGA2	46840092	47675605	-
ENSG00000213741.11	RPS29	49570984	49599164	-
ENSG00000165501.17	LRR1	49598761	49614672	+
ENSG00000165502.7	RPL36AL	49618530	49620626	-
ENSG00000168282.6	MGAT2	49620799	49623481	+
ENSG00000165506.15	DNAAF2	49625174	49635244	-
ENSG00000100479.14	POLE2	49643555	49688422	-
ENSG00000197776.8	KLHDC1	49693105	49753150	+
ENSG00000165516.11	KLHDC2	49768130	49786385	+
ENSG00000165525.18	NEMF	49782083	49852821	-
ENSG00000165527.8	ARF6	49893079	49897054	+
ENSG00000100483.14	VCPKMT	50108632	50116600	-
ENSG00000100485.12	SOS2	50117130	50231578	-
ENSG00000087299.12	L2HGDH	50237563	50312229	-
ENSG00000125375.18	DMAC2L	50312324	50335558	+
ENSG00000100490.10	CDKL1	50326265	50416461	-
ENSG00000012983.12	MAP4K5	50418501	50561126	-
ENSG00000198513.15	ATL1	50532509	50634017	+
ENSG00000151748.15	SAV1	50632058	50668306	-
ENSG00000100503.27	NIN	50719763	50831162	-
ENSG00000100504.17	PYGL	50857891	50944483	-
ENSG00000131969.15	ABHD12B	50872053	50904970	+
ENSG00000100505.14	TRIM9	50975262	51096061	-
ENSG00000139921.13	TMX1	51240162	51257655	+
ENSG00000139926.16	FRMD6	51489100	51730727	+
ENSG00000186469.9	GNG2	51826195	51979342	+
ENSG00000087302.9	RTRAF	51989514	52010694	+
ENSG00000087303.19	NID2	52004809	52069059	-
ENSG00000168229.4	PTGDR	52267698	52276724	+
ENSG00000125384.7	PTGER2	52314305	52328598	+
ENSG00000087301.9	TXNDC16	52430596	52552522	-
ENSG00000180998.12	GPR137C	52552836	52637713	+
ENSG00000197930.13	ERO1A	52639915	52695900	-
ENSG00000100519.12	PSMC6	52707178	52728590	+
ENSG00000198252.12	STYX	52730166	52774989	+
ENSG00000100522.10	GNPNAT1	52775193	52791668	-
ENSG00000073712.15	FERMT2	52857268	52952435	-
ENSG00000100523.17	DDHD1	53036745	53153323	-
ENSG00000125378.16	BMP4	53949736	53958761	-
ENSG00000100526.21	CDKN3	54396849	54420218	+
ENSG00000100528.12	CNIH1	54423561	54441391	-
ENSG00000197045.14	GMFB	54474484	54489025	-
ENSG00000100532.13	CGRRF1	54509812	54539292	+
ENSG00000020577.14	SAMD4A	54566117	54793315	+
ENSG00000131979.20	GCH1	54842008	54902826	-
ENSG00000198554.12	WDHD1	54938949	55027105	-
ENSG00000180008.9	SOCS4	55027230	55049489	+
ENSG00000168175.16	MAPK1IP1L	55051647	55070194	+
ENSG00000131981.16	LGALS3	55124110	55145423	+
ENSG00000126787.13	DLGAP5	55148112	55191608	-
ENSG00000178974.11	FBXO34	55271344	55370053	+
ENSG00000126775.9	ATG14	55366391	55411830	-
ENSG00000182521.6	TBPL2	55414210	55456726	-
ENSG00000126777.18	KTN1	55559072	55701526	+
ENSG00000139946.11	PELI2	56117814	56301524	+
ENSG00000070269.14	TMEM260	56488354	56650606	+
ENSG00000165588.19	OTX2	56799905	56816693	-
ENSG00000070367.17	EXOC5	57200507	57268905	-
ENSG00000053770.12	AP5M1	57268924	57298742	+
ENSG00000139977.14	NAA30	57390544	57415906	+
ENSG00000100557.10	CCDC198	57469300	57493867	-
ENSG00000151812.15	SLC35F4	57563920	57982194	-
ENSG00000139971.15	ARMH4	57999735	58298139	-
ENSG00000131966.14	ACTR10	58200080	58235636	+
ENSG00000100567.13	PSMA3	58244843	58272012	+
ENSG00000032219.19	ARID4A	58298504	58373887	+
ENSG00000196860.8	TOMM20L	58395928	58408702	+
ENSG00000100575.14	TIMM9	58408495	58427531	-
ENSG00000100578.18	KIAA0586	58427385	58551297	+
ENSG00000165617.16	DACT1	58633967	58648321	+
ENSG00000100592.16	DAAM1	59188646	59371405	+
ENSG00000181619.12	GPR135	59429022	59465380	-
ENSG00000126790.12	L3HYPDH	59460363	59484408	-
ENSG00000050130.18	JKAMP	59484443	59505410	+
ENSG00000151838.12	CCDC175	59504539	59576812	-
ENSG00000139970.18	RTN1	59595976	59870776	-
ENSG00000131951.12	LRRC9	59919713	60066817	+
ENSG00000126773.13	PCNX4	60091911	60169133	+
ENSG00000100612.14	DHRS7	60144119	60169856	-
ENSG00000100614.18	PPM1A	60245752	60299087	+
ENSG00000179008.9	C14orf39	60396469	60515543	-
ENSG00000184302.7	SIX6	60509146	60512850	+
ENSG00000126778.12	SIX1	60643421	60658259	-
ENSG00000100625.9	SIX4	60709539	60724351	-
ENSG00000020426.11	MNAT1	60734742	60969965	+
ENSG00000126814.7	TRMT5	60971441	60981170	-
ENSG00000139974.17	SLC38A6	60981114	61114316	+
ENSG00000027075.17	PRKCH	61187559	61550976	+
ENSG00000182107.7	TMEM30B	61277370	61281761	-
ENSG00000258989.1	ENSG00000258989	61529128	61657964	+
ENSG00000100644.17	HIF1A	61695513	61748259	+
ENSG00000023608.5	SNAPC1	61762420	61796428	+
ENSG00000139973.18	SYT16	61811974	62112550	+
ENSG00000289503.1	ENSG00000289503	62075340	62128421	+
ENSG00000140015.20	KCNH5	62699464	63102037	-
ENSG00000126785.13	RHOJ	63204114	63293508	+
ENSG00000179600.4	GPHB5	63312835	63318935	-
ENSG00000154001.14	PPP2R5E	63371364	63543377	-
ENSG00000140006.12	WDR89	63597039	63641871	-
ENSG00000126821.8	SGPP1	63684216	63728065	-
ENSG00000054654.20	SYNE2	63761899	64226433	+
ENSG00000140009.19	ESR2	64084232	64338112	-
ENSG00000100714.18	MTHFD1	64388031	64463457	+
ENSG00000089775.12	ZBTB25	64449106	64505213	-
ENSG00000179841.8	AKAP5	64465499	64474503	+
ENSG00000126804.14	ZBTB1	64503712	64533690	+
ENSG00000126803.10	HSPA2	64535905	64546173	+
ENSG00000165807.8	PPP1R36	64549920	64589381	+
ENSG00000126822.18	PLEKHG3	64704102	64750249	+
ENSG00000070182.21	SPTB	64746283	64879907	-
ENSG00000258289.10	CHURC1	64914361	64944591	+
ENSG00000125954.13	CHURC1-FNTB	64914485	65061803	+
ENSG00000176153.13	GPX2	64939152	64942746	-
ENSG00000139998.16	RAB15	64945814	64973226	-
ENSG00000257365.8	FNTB	64986895	65062652	+
ENSG00000125952.21	MAX	65006174	65102695	-
ENSG00000033170.17	FUT8	65410592	65744121	+
ENSG00000196553.15	CCDC196	66411704	66498677	+
ENSG00000171723.16	GPHN	66507407	67181803	+
ENSG00000172717.17	GARIN2	67189393	67228550	+
ENSG00000072415.10	PALS1	67240713	67336061	+
ENSG00000100554.12	ATP6V1D	67294371	67360265	-
ENSG00000134001.15	EIF2S1	67360328	67386516	+
ENSG00000100558.9	PLEK2	67386984	67412167	-
ENSG00000198133.9	TMEM229B	67447084	67533739	-
ENSG00000054690.14	PLEKHH1	67533290	67589612	+
ENSG00000100564.9	PIGH	67581955	67600286	-
ENSG00000081181.8	ARG2	67619920	67651708	+
ENSG00000100568.11	VTI1B	67647085	67674820	-
ENSG00000258466.5	ENSG00000258466	67659820	67690367	-
ENSG00000072042.13	RDH11	67676800	67695793	-
ENSG00000139988.10	RDH12	67701886	67734451	+
ENSG00000072121.17	ZFYVE26	67727374	67816590	-
ENSG00000182185.19	RAD51B	67819779	68730218	+
ENSG00000185650.10	ZFP36L1	68787660	68796253	-
ENSG00000072110.16	ACTN1	68874128	68979440	-
ENSG00000139990.18	DCAF5	69050881	69153150	-
ENSG00000081177.19	EXD2	69191498	69244020	+
ENSG00000100626.17	GALNT16	69259277	69357033	+
ENSG00000100632.11	ERH	69380128	69398299	-
ENSG00000029364.12	SLC39A9	69398015	69462390	+
ENSG00000175985.10	PLEKHD1	69484692	69531551	+
ENSG00000267909.3	CCDC177	69569799	69574871	-
ENSG00000100647.8	SUSD6	69611596	69715144	+
ENSG00000100650.16	SRSF5	69726900	69772005	+
ENSG00000100652.5	SLC10A1	69775416	69797241	-
ENSG00000198732.11	SMOC1	69854131	70032366	+
ENSG00000100678.20	SLC8A3	70044215	70189480	-
ENSG00000133983.16	COX16	70325081	70416984	-
ENSG00000258644.6	SYNJ2BP-COX16	70326064	70417074	-
ENSG00000213463.5	SYNJ2BP	70366499	70417090	-
ENSG00000139985.8	ADAM21	70417107	70460427	+
ENSG00000134007.5	ADAM20	70522358	70535015	-
ENSG00000133997.12	MED6	70581257	70600690	-
ENSG00000133985.3	TTC9	70641916	70675366	+
ENSG00000006432.16	MAP3K9	70722526	70809534	-
ENSG00000100731.16	PCNX1	70907405	71115382	+
ENSG00000197555.10	SIPA1L1	71320449	71741229	+
ENSG00000182732.18	RGS6	71932429	72566530	+
ENSG00000205683.12	DPF3	72609034	72894101	-
ENSG00000119599.17	DCAF4	72926377	72959703	+
ENSG00000165861.14	ZFYVE1	72969451	73027131	-
ENSG00000119707.14	RBM25	73058532	73123899	+
ENSG00000080815.20	PSEN1	73136418	73223691	+
ENSG00000100767.17	PAPLN	73237497	73274640	+
ENSG00000133961.21	NUMB	73275107	73458617	-
ENSG00000187105.9	HEATR4	73478484	73558947	-
ENSG00000170468.8	RIOX1	73490933	73493394	+
ENSG00000184227.8	ACOT1	73537143	73543796	+
ENSG00000119673.16	ACOT2	73567620	73575658	+
ENSG00000177465.5	ACOT4	73591873	73595766	+
ENSG00000205669.4	ACOT6	73610945	73619888	+
ENSG00000119661.15	DNAL1	73644875	73703732	+
ENSG00000176903.5	PNMA1	73711783	73714384	-
ENSG00000156030.14	MIDEAS	73715122	73790285	-
ENSG00000140043.12	PTGR2	73851831	73885726	+
ENSG00000258653.3	ENSG00000258653	73851971	73932278	+
ENSG00000119725.21	ZNF410	73886617	73932521	+
ENSG00000156050.10	FAM161B	73931501	73950414	-
ENSG00000119723.17	COQ6	73949926	73963670	+
ENSG00000187097.13	ENTPD5	73958010	74019399	-
ENSG00000119636.16	BBOF1	74019349	74082863	+
ENSG00000119711.13	ALDH6A1	74056847	74084492	-
ENSG00000205659.12	LIN52	74084956	74201493	+
ENSG00000119614.3	VSX2	74239449	74262738	+
ENSG00000119688.21	ABCD4	74285269	74303055	-
ENSG00000133980.5	VRTN	74303069	74360008	+
ENSG00000183379.9	SYNDIG1L	74405894	74426210	-
ENSG00000119655.11	NPC2	74476192	74494177	-
ENSG00000165898.14	ISCA2	74493756	74497106	+
ENSG00000119681.12	LTBP2	74498183	74612378	-
ENSG00000119682.18	AREL1	74653437	74713117	-
ENSG00000119616.11	FCF1	74713144	74738620	+
ENSG00000119596.18	YLPM1	74763316	74859435	+
ENSG00000119608.15	PROX2	74852871	74876154	-
ENSG00000119689.15	DLST	74881891	74903743	+
ENSG00000198208.12	RPS6KL1	74903951	74923302	-
ENSG00000119630.14	PGF	74941834	74955626	-
ENSG00000119718.11	EIF2B2	75002921	75012366	+
ENSG00000119684.16	MLH3	75013769	75051532	-
ENSG00000119640.9	ACYP1	75053237	75069483	-
ENSG00000119703.15	ZC2HC1C	75064109	75119502	+
ENSG00000119638.14	NEK9	75079353	75127344	-
ENSG00000170348.9	TMED10	75131469	75176612	-
ENSG00000170345.10	FOS	75278826	75282230	+
ENSG00000140044.13	JDP2	75427716	75474111	+
ENSG00000156127.8	BATF	75522455	75546993	+
ENSG00000119686.10	FLVCR2	75578620	75663214	+
ENSG00000119685.20	TTLL5	75633625	75955079	+
ENSG00000133935.7	ERG28	75649791	75660876	-
ENSG00000119650.13	IFT43	75902136	76084585	+
ENSG00000119699.8	TGFB3	75958097	75983011	-
ENSG00000089916.18	GPATCH2L	76151916	76254342	+
ENSG00000119715.15	ESRRB	76310712	76501837	+
ENSG00000071246.11	VASH1	76761468	76783015	+
ENSG00000013523.12	ANGEL1	76781733	76826246	-
ENSG00000100565.16	LRRC74A	76826372	76870304	+
ENSG00000119669.5	IRF2BPL	77024543	77028708	-
ENSG00000198894.8	CIPC	77098126	77117287	+
ENSG00000259164.1	ENSG00000259164	77098311	77225462	+
ENSG00000165548.11	TMEM63C	77116568	77259495	+
ENSG00000177108.5	ZDHHC22	77131270	77142734	-
ENSG00000165553.5	NGB	77265483	77271206	-
ENSG00000009830.13	POMT2	77274956	77320883	-
ENSG00000100577.19	GSTZ1	77320996	77331597	+
ENSG00000100580.8	TMED8	77335029	77377094	-
ENSG00000100583.5	SAMD15	77376689	77392163	+
ENSG00000165555.10	NOXRED1	77394021	77423523	-
ENSG00000151445.16	VIPAS39	77426675	77457952	-
ENSG00000100591.8	AHSA1	77457870	77469472	+
ENSG00000100593.18	ISM2	77474394	77498816	-
ENSG00000100596.8	SPTLC2	77505997	77616637	-
ENSG00000100601.10	ALKBH1	77672404	77708023	-
ENSG00000119705.10	SLIRP	77708071	77761104	+
ENSG00000100603.14	SNW1	77717599	77761207	-
ENSG00000063761.16	ADCK1	77800109	77935014	+
ENSG00000021645.20	NRXN3	78170373	79868291	+
ENSG00000211448.14	DIO2	80197526	80387757	-
ENSG00000100629.17	CEP128	80476983	80959517	-
ENSG00000165409.18	TSHR	80954989	81146306	+
ENSG00000165417.12	GTF2A1	81175452	81221377	-
ENSG00000140022.14	STON2	81260652	81436465	-
ENSG00000071537.14	SEL1L	81471547	81533853	-
ENSG00000185070.12	FLRT2	85530144	85654428	+
ENSG00000054983.17	GALC	87837820	87993665	-
ENSG00000140030.6	GPR65	88005135	88014811	+
ENSG00000100433.16	KCNK10	88180103	88326907	-
ENSG00000042317.17	SPATA7	88384924	88470350	+
ENSG00000070778.13	PTPN21	88465778	88555007	-
ENSG00000100722.20	ZC3H14	88562970	88627596	+
ENSG00000165521.16	EML5	88612431	88792953	-
ENSG00000165533.19	TTC8	88824153	88881078	+
ENSG00000053254.16	FOXN3	89124871	89619149	-
ENSG00000140025.16	EFCAB11	89794669	89954777	-
ENSG00000042088.14	TDP1	89954939	90044764	+
ENSG00000152315.5	KCNK13	90061994	90185853	+
ENSG00000100764.14	PSMC1	90256527	90275429	+
ENSG00000119720.18	NRDE2	90267860	90331969	-
ENSG00000198668.14	CALM1	90396502	90408268	+
ENSG00000165914.15	TTC7B	90524564	90816479	-
ENSG00000100784.12	RPS6KA5	90847861	91060641	-
ENSG00000133943.21	DGLUCY	91060333	91225632	+
ENSG00000119714.11	GPR68	91232532	91253925	-
ENSG00000015133.20	CCDC88C	91271323	91417844	-
ENSG00000100796.18	PPP4R3A	91457508	91510554	-
ENSG00000133962.8	CATSPERB	91580696	91780707	-
ENSG00000165929.13	TC2N	91779746	91867536	-
ENSG00000140092.16	FBLN5	91869411	91947987	-
ENSG00000100815.12	TRIP11	91965991	92040896	-
ENSG00000066427.25	ATXN3	92044496	92106621	-
ENSG00000183648.11	NDUFB1	92116122	92121917	-
ENSG00000165934.13	CPSF2	92121969	92172145	+
ENSG00000140090.18	SLC24A4	92322581	92501481	+
ENSG00000100599.16	RIN3	92513781	92688994	+
ENSG00000293569.1	ENSG00000293569	92619986	92627966	-
ENSG00000100600.15	LGMN	92703807	92748679	-
ENSG00000066455.13	GOLGA5	92794305	92839947	+
ENSG00000100604.13	CHGA	92923150	92935285	+
ENSG00000100605.17	ITPK1	92936914	93116320	-
ENSG00000165943.5	MOAP1	93182199	93184923	-
ENSG00000153485.6	LYSET	93184951	93188463	+
ENSG00000259066.5	ENSG00000259066	93184973	93218586	+
ENSG00000170270.5	GON7	93202894	93207065	-
ENSG00000012963.15	UBR7	93207241	93229215	+
ENSG00000011114.15	BTBD7	93237550	93333092	-
ENSG00000133958.14	UNC79	93333219	93707876	+
ENSG00000187581.3	COX8C	93347182	93348356	+
ENSG00000175785.13	PRIMA1	93718298	93788485	-
ENSG00000140067.7	FAM181A	93918894	93929608	+
ENSG00000100628.12	ASB2	93934166	93976739	-
ENSG00000175699.15	CCDC197	93987225	94008863	+
ENSG00000089723.10	OTUB2	94026340	94048930	+
ENSG00000089737.19	DDX24	94048287	94081202	-
ENSG00000165948.11	IFI27L1	94081301	94103846	+
ENSG00000165949.13	IFI27	94104836	94116695	+
ENSG00000119632.4	IFI27L2	94127779	94130253	-
ENSG00000119698.12	PPP4R4	94146128	94279734	+
ENSG00000140093.10	SERPINA10	94280460	94293268	-
ENSG00000170099.6	SERPINA6	94304248	94323389	-
