gene_id,gene_name,chr,start,end,min_rank,min_pop,max_rank,rank_range,is_sd
ENSG00000176681.15,LRRC37A,17,46292733,46338077,0.0005817028027498,ITU,0.0125516364791865,0.0119699336764366,True
ENSG00000285472.1,OR4M2-OT1,15,22015233,22095857,0.0005824111822947,PEL,0.0015930331350892,0.0010106219527945,True
ENSG00000274102.3,OR4M2,15,22070241,22083221,0.0005829976680093,KHV,0.0009031024224394,0.0003201047544301,True
ENSG00000257207.5,ENSG00000257207,2,110402934,110473075,0.0005831831194995,GBR,0.0017944793370982,0.0012112962175986,True
ENSG00000224712.13,NPIPA3,16,14703411,14726342,0.0006333456483876,YRI,0.0013229613166111,0.0006896156682234,True
ENSG00000237763.10,AMY1A,1,103655760,103664554,0.0006858348720654,ACB,0.0008444608645168,0.0001586259924513,True
ENSG00000169246.17,NPIPB3,16,21402237,21448567,0.0006864142774169,ASW,0.0015864621893178,0.0009000479119008,True
ENSG00000183706.6,OR4N4,15,22094522,22095862,0.0007392153756798,PUR,0.0009009963960144,0.0001617810203346,True
ENSG00000233050.1,DEFB130B,8,12064389,12071747,0.000741329097167,CHS,0.0035891481051409,0.0028478190079738,True
ENSG00000104177.20,MYEF2,15,48134632,48178353,0.0007422330611812,GBR,0.1622023020208985,0.1614600689597173,False
ENSG00000170379.21,TCAF2,7,143620952,143730410,0.000794575696578,GIH,0.001859328516787,0.001064752820209,True
ENSG00000233932.6,CTXN2,15,48178122,48203758,0.0007952497084084,GBR,0.2981300467488312,0.2973347970404228,False
ENSG00000250844.3,USP17L18,4,9248630,9250222,0.0007956293428101,CHB,0.0014343391415214,0.0006387097987112,True
ENSG00000254852.9,NPIPA2,16,14742533,14765462,0.0008445054365037,ESN,0.0078502095157269,0.0070057040792231,True
ENSG00000249104.3,USP17L17,4,9243879,9245471,0.0008461579142207,IBS,0.0023374415639609,0.0014912836497401,True
ENSG00000160202.7,CRYAA,21,43169008,43172805,0.0008471435378832,PEL,0.0026904410213125,0.0018432974834293,True
ENSG00000214026.11,MRPL23,11,1947278,1984522,0.0008473678635737,TSI,0.0058876571367952,0.0050402892732214,True
ENSG00000172062.17,SMN1,5,70925030,70953942,0.0008479966080135,KHV,0.0094479045708856,0.0085999079628721,True
ENSG00000230031.10,POTEB2,15,20835372,20866314,0.000898805117902,STU,0.001858538657604,0.0009597335397019,True
ENSG00000188467.11,SLC24A5,15,48120990,48142672,0.0009012830028628,GBR,0.2943298148835729,0.29342853188071,False
ENSG00000273513.2,TBC1D3K,17,37924415,37935371,0.0009516760071904,STU,0.0027029891880432,0.0017513131808528,True
ENSG00000145736.15,GTF2H2,5,71035016,71067689,0.0009531374106433,CHS,0.0028061629692381,0.0018530255585947,True
ENSG00000203760.9,CENPW,6,126340115,126348875,0.0009547552113721,CHB,0.0890088373815949,0.0880540821702227,False
ENSG00000184206.13,GOLGA6L4,15,84235773,84245358,0.0011611949751926,ESN,0.0024887476833465,0.0013275527081539,True
ENSG00000187010.21,RHD,1,25272393,25330445,0.0011631595643438,STU,0.0023751715401667,0.0012120119758229,True
ENSG00000205571.15,SMN2,5,70049638,70078522,0.0011634056054997,ITU,0.0046447799007706,0.0034813742952708,True
ENSG00000144015.5,TRIM43,2,95592001,95599778,0.0012139765649741,ESN,0.0251495737809075,0.0239355972159333,True
ENSG00000229183.10,PGA4,11,61222347,61231694,0.0012667581547556,ESN,0.0025383395029085,0.0012715813481528,True
ENSG00000215354.10,FAM90A24,8,8019988,8022998,0.0013236617779425,PEL,0.0033789134681379,0.0020552516901954,True
ENSG00000243480.8,AMY2A,1,103617427,103625780,0.0013238019592268,CHS,0.0036480913608966,0.0023242894016697,True
ENSG00000284234.1,TAF11L5,5,17525235,17525831,0.0014251029241,ESN,0.0023338460722431,0.000908743148143,True
ENSG00000183054.13,RGPD6,2,110513802,110610840,0.0014325127334465,FIN,0.005824111822947,0.0043915990895004,True
ENSG00000185775.10,SPATA31A6,9,42183659,42189887,0.0014778065129044,YRI,0.006000424808836,0.0045226182959316,True
ENSG00000171241.9,SHCBP1,16,46578591,46621379,0.0014868309260832,JPT,0.008552874716224,0.0070660437901408,False
ENSG00000243716.12,NPIPB5,16,22479121,22536535,0.001530666103663,ESN,0.0055694053996711,0.004038739296008,True
ENSG00000249437.8,NAIP,5,70968166,71025339,0.0015899936400254,KHV,0.0078360777254196,0.0062460840853941,True
ENSG00000185829.19,ARL17A,17,46499780,46579695,0.001638997567939,STU,0.0970236203791971,0.095384622811258,True
ENSG00000285687.1,FAM90A22,8,7571995,7575006,0.0016890108730074,LWK,0.0137378666525221,0.0120488557795146,True
ENSG00000278558.6,TMEM191B,22,18527802,18530573,0.0016935697274411,MXL,0.0061226644146521,0.004429094687211,True
ENSG00000263513.6,FAM72C,1,143955287,143971986,0.0017452929976729,BEB,0.0073366409796263,0.0055913479819533,True
ENSG00000205456.12,TP53TG3D,16,32253286,32255928,0.0017472335468841,PEL,0.0094784220280646,0.0077311884811805,True
ENSG00000205572.11,SERF1B,5,70025251,70043113,0.0017474185861795,CHS,0.0151523150836809,0.0134048964975013,True
ENSG00000168283.14,BMI1,10,22321099,22331484,0.0017480665324716,GIH,0.0208487279636862,0.0191006614312146,False
ENSG00000183889.12,ENSG00000183889,16,16317444,16350590,0.0017936273475416,GWD,0.011315342116447,0.0095217147689054,True
ENSG00000233024.7,NPIPA9,16,18358086,18379331,0.0017994178354061,MXL,0.0055384778460886,0.0037390600106824,True
ENSG00000269897.5,COMMD3-BMI1,10,22316388,22329542,0.0018010382455768,GIH,0.0362081705900981,0.0344071323445213,False
ENSG00000244414.8,CFHR1,1,196819731,196837159,0.0019000369451628,YRI,0.0174171622769753,0.0155171253318125,True
ENSG00000274933.6,TBC1D3I,17,36253456,36264570,0.0019085993001802,GBR,0.0100892098555649,0.0081806105553847,True
ENSG00000233802.8,TRIM49D2,11,89924064,89933063,0.0019529188219149,LWK,0.00920245398773,0.0072495351658151,True
ENSG00000238083.10,LRRC37A2,17,46511508,46556910,0.0019562229036692,STU,0.126363732655439,0.1244075097517698,True
ENSG00000077327.16,SPAG6,10,22345445,22454224,0.0019566367001586,ITU,0.3411646692360487,0.3392080325358901,False
ENSG00000121988.18,ZRANB3,2,135136916,135531218,0.0019579827485844,CEU,0.4043597593159506,0.4024017765673661,False
ENSG00000121270.16,ABCC11,16,48165773,48247568,0.0019625523789317,CHB,0.259173222110765,0.2572106697318332,False
ENSG00000144010.11,TRIM43B,2,95477008,95484754,0.0020057004116964,LWK,0.0100608948901244,0.008055194478428,True
ENSG00000148444.16,COMMD3,10,22316386,22320306,0.002016129032258,FIN,0.0946901720679826,0.0926740430357246,False
ENSG00000159763.4,PIP,7,143132077,143139739,0.0020186995325116,CDX,0.415857775902089,0.4138390763695773,False
ENSG00000229665.8,PRR20C,13,57140918,57157082,0.0020590253946465,MSL,0.0431446474086661,0.0410856220140195,True
ENSG00000115866.11,DARS1,2,135905881,135986100,0.0020638196539133,CEU,0.5906274821286736,0.5885636624747602,False
ENSG00000283378.1,CNTNAP3C,9,61330717,61453030,0.0020640381053188,MXL,0.0076910836471649,0.005627045541846,True
ENSG00000189357.9,SPATA31D4,9,81928428,81934998,0.0020649123735903,PEL,0.0031139494379057,0.0010490370643154,True
ENSG00000279408.3,OR4N4C,15,21651844,21652968,0.002117858844708,PEL,0.0400997188776322,0.0379818600329242,True
ENSG00000260596.5,DUX4,4,190173774,190185942,0.002163017673437,ACB,0.0219400764980875,0.0197770588246504,True
ENSG00000285765.1,FAM90A23,8,7579644,7582653,0.0021640451810408,LWK,0.0304398640033999,0.028275818822359,True
ENSG00000204918.3,PRR20B,13,57147488,57150509,0.0022174119634654,MSL,0.0431446474086661,0.0409272354452006,True
ENSG00000225697.13,SLC26A6,3,48625723,48635493,0.0022248119504184,GIH,0.0812836482634856,0.0790588363130672,False
ENSG00000274226.6,TBC1D3H,17,36377531,36388435,0.0022266991835436,GBR,0.0469684935133704,0.0447417943298267,True
ENSG00000038358.15,EDC4,16,67873052,67884499,0.0022277621598684,CHB,0.0553678876807769,0.0531401255209084,False
ENSG00000073969.19,NSF,17,46590669,46757679,0.0022734482393993,STU,0.1375019854926669,0.1352285372532675,True
ENSG00000215356.4,ZNF705B,8,7926337,7952413,0.0022766982580611,PEL,0.0213557161070973,0.0190790178490362,True
ENSG00000173020.11,GRK2,11,67266473,67286556,0.0022777836635236,GIH,0.1335310001588394,0.1312532164953157,False
ENSG00000008300.17,CELSR3,3,48636463,48662886,0.0023791900179761,STU,0.022312910748357,0.0199337207303809,False
ENSG00000254229.4,FAM90A12,8,8027636,8030646,0.0023825912002965,PEL,0.0126911639762107,0.0103085727759142,True
ENSG00000102910.14,LONP2,16,48244300,48363122,0.0023868880284304,CHB,0.0950319412913784,0.092645053262948,False
ENSG00000184110.15,EIF3C,16,28688558,28735727,0.0024288505200908,ASW,0.027002700270027,0.0245738497499361,True
ENSG00000196993.9,NPIPB9,16,28751787,28772864,0.0024327040033846,IBS,0.0092966425839354,0.0068639385805507,True
ENSG00000149476.16,TKFC,11,61333220,61353295,0.0024874305371791,MXL,0.1881726102553281,0.185685179718149,False
ENSG00000102893.18,PHKB,16,47461123,47701523,0.0024884841425319,PEL,0.0207959463739047,0.0183074622313728,False
ENSG00000141084.12,RANBP10,16,67723070,67806560,0.0024929719408051,CHB,0.2763116225060699,0.2738186505652647,False
ENSG00000275793.1,RIMBP3,22,18605815,18611919,0.0024936332767402,FIN,0.0116161884050283,0.0091225551282881,True
ENSG00000168701.19,TMEM208,16,67227103,67229278,0.0025416997617156,CHS,0.1050102951269732,0.1024685953652575,False
ENSG00000140798.17,ABCC12,16,48080882,48156018,0.0025488530161427,JPT,0.1263924819175333,0.1238436289013906,False
ENSG00000271383.9,NBPF19,1,149475045,149556361,0.0025862978992927,LWK,0.053475935828877,0.0508896379295842,True
ENSG00000171208.10,NETO2,16,47077703,47143945,0.002647323555885,PEL,0.0461311094690172,0.0434837859131322,False
ENSG00000159761.15,C16orf86,16,67666814,67668757,0.0026520978093672,CHB,0.045521835677276,0.0428697378679088,False
ENSG00000128000.17,ZNF780B,19,40028260,40056231,0.0026528013582342,FIN,0.1233303415870334,0.1206775402287991,False
ENSG00000261052.6,SULT1A3,16,30199228,30204310,0.0026905829596412,ACB,0.0123778155546111,0.0096872325949698,True
ENSG00000214940.9,NPIPA8,16,18317919,18336736,0.0026918610788556,ESN,0.0248513169073916,0.0221594558285359,True
ENSG00000204849.10,SPATA31A1,9,39355669,39361962,0.0026925716699223,MSL,0.0063022984853299,0.0036097268154075,True
ENSG00000198064.15,NPIPB13,16,30222897,30255268,0.0026991267531092,MXL,0.0145027624309392,0.0118036356778299,True
ENSG00000186788.14,SPATA31D3,9,81943500,81950093,0.0027015573683652,GIH,0.0089904278385953,0.00628887047023,True
ENSG00000198075.10,SULT1C4,2,108377911,108388989,0.0027051397655545,CHB,0.6558952426210465,0.653190102855492,False
ENSG00000100033.17,PRODH,22,18912777,18936553,0.0027433394882616,ACB,0.0115423307036586,0.0087989912153969,True
ENSG00000183396.4,TMEM89,3,48620759,48621769,0.0027545290814704,GIH,0.1002322389950385,0.097477709913568,False
ENSG00000124074.12,ENKD1,16,67662945,67667265,0.0027581817217418,CHB,0.054945634962525,0.0521874532407831,False
ENSG00000229859.10,PGA3,11,61203307,61213098,0.0027624309392265,CDX,0.0405040504050405,0.0377416194658139,True
ENSG00000205609.13,EIF3CL,16,28379579,28403841,0.0027974242584186,ESN,0.0522052205220522,0.0494077962636335,True
ENSG00000115839.20,RAB3GAP1,2,135052289,135176667,0.0028046779912155,CEU,0.4102185157816953,0.4074138377904798,False
ENSG00000109133.14,TMEM33,4,41935129,41960803,0.0028143585386576,JPT,0.2463316795101868,0.2435173209715292,False
ENSG00000223417.9,TRIM49D1,11,89911111,89922245,0.0028502058482001,LWK,0.0455801104972375,0.0427299046490374,True
ENSG00000162144.10,CYB561A3,11,61348754,61362283,0.002865025466893,FIN,0.2639269888162059,0.2610619633493129,False
ENSG00000159713.11,TPPP3,16,67389809,67393518,0.0028674596431605,JPT,0.1093923235309645,0.106524863887804,False
ENSG00000177352.10,CCDC71,3,49162535,49166331,0.0028686782830429,CDX,0.1538868603482034,0.1510181820651605,False
ENSG00000069764.10,PLA2G10,16,14672548,14694308,0.0029028342217765,YRI,0.041827712182983,0.0389248779612064,True
ENSG00000048991.18,R3HDM1,2,135531455,135725270,0.0029105148965444,CEU,0.500185312648912,0.4972747977523675,False
ENSG00000197782.15,ZNF780A,19,40069152,40090943,0.0029120559114735,PEL,0.4211498864896257,0.4182378305781522,False
ENSG00000165832.6,TRUB1,10,114938195,114977676,0.0029149883400466,KHV,0.5648871069845959,0.5619721186445492,False
ENSG00000171552.14,BCL2L1,20,31664452,31723989,0.0029205607476635,JPT,0.2232067062818336,0.22028614553417,False
ENSG00000185909.15,KLHDC8B,3,49171598,49176486,0.0029218019549511,CDX,0.1834153569349632,0.1804935549800121,False
ENSG00000135723.14,FHOD1,16,67229387,67247481,0.0029653163886682,CHS,0.095559896520775,0.0925945801321067,False
ENSG00000141098.13,GFOD2,16,67674531,67719339,0.0029703495464912,CHB,0.2071677398923255,0.2041973903458342,False
ENSG00000132207.18,SLX1A,16,30193875,30197561,0.0030085506175446,LWK,0.0250674282087894,0.0220588775912448,True
ENSG00000169203.18,NPIPB12,16,29483534,29506408,0.0030166710770044,MXL,0.0068500424808836,0.0038333714038791,True
ENSG00000163006.12,CCDC138,2,108786757,108885477,0.0030233915026786,CHB,0.6656106447014097,0.6625872531987311,False
ENSG00000079432.9,CIC,19,42268537,42295797,0.0030267629566694,JPT,0.0271170313986679,0.0240902684419984,False
ENSG00000178467.18,P4HTM,3,48989889,49007153,0.0030280492987675,CDX,0.110705402974017,0.1076773536752495,False
ENSG00000270276.3,H4C15,1,149854045,149861159,0.0030658631990696,PJL,0.0090658466758562,0.0059999834767865,True
ENSG00000076003.5,MCM6,2,135839626,135876443,0.0030692702545377,CEU,0.8245168122848822,0.8214475420303444,False
ENSG00000232948.1,DEFB130A,8,12310962,12318316,0.0030712205454064,CHS,0.0468667161488707,0.0437954956034643,True
ENSG00000122882.11,ECD,10,73130155,73169055,0.0030717085054549,TSI,0.4451599282170378,0.4420882197115829,False
ENSG00000167987.11,VPS37C,11,61130257,61161615,0.0030798640611724,JPT,0.6458829128986197,0.6428030488374472,False
ENSG00000178252.19,WDR6,3,49007062,49015953,0.0030811729706757,CDX,0.0599036884161507,0.0568225154454749,False
ENSG00000273756.5,GOLGA6L26,15,23324535,23334196,0.0031141137971075,ESN,0.0237729655318473,0.0206588517347397,True
ENSG00000072041.18,SLC6A15,12,84859491,84913629,0.0031241726237754,CHS,0.5427003061332207,0.5395761335094452,False
ENSG00000175463.12,TBC1D10C,11,67403915,67410089,0.0031253310732069,GIH,0.2371351665171267,0.2340098354439198,False
ENSG00000117616.18,RSRP1,1,25242249,25338213,0.00312698749205,KHV,0.0339913438192758,0.0308643563272258,True
ENSG00000233917.9,POTEB,15,21846329,21877735,0.003166895386889,LWK,0.0419498725573491,0.0387829771704601,True
ENSG00000115850.10,LCT,2,135787850,135837184,0.0031751071598666,CEU,0.8370135027799841,0.8338383956201174,False
ENSG00000010256.12,UQCRC1,3,48599002,48610976,0.0031783027863121,GIH,0.0287788848844604,0.0256005820981483,False
ENSG00000106258.16,CYP3A5,7,99648194,99679996,0.0031809988336337,GBR,0.1651008128364826,0.1619198140028488,False
ENSG00000196873.16,ZNG1C,9,68232003,68300035,0.0032196769766705,LWK,0.0235107227958697,0.0202910458191992,True
ENSG00000168496.4,FEN1,11,61792911,61797238,0.0032196769766705,ESN,0.1076506791171477,0.1044310021404771,False
ENSG00000144224.17,UBXN4,2,135741734,135785056,0.003228025612531,CEU,0.8333598093725179,0.8301317837599868,False
ENSG00000188038.8,NRN1L,16,67884885,67888855,0.0032355593274279,CHB,0.1573336148202881,0.1540980554928601,False
ENSG00000160870.15,CYP3A7,7,99705036,99735196,0.0032870321280882,GBR,0.2500527537455159,0.2467657216174277,True
ENSG00000095970.17,TREM2,6,41158506,41163186,0.0032894736842105,FIN,0.0317050010550749,0.0284155273708643,False
ENSG00000183474.16,GTF2H2C,5,69560191,69595221,0.0033359809372517,CHS,0.0527346852332292,0.0493987042959774,True
ENSG00000172531.16,PPP1CA,11,67398181,67421183,0.0033372179256277,GIH,0.387290863989022,0.3839536460633943,False
ENSG00000282301.4,CYP3A7-CYP3A51P,7,99684957,99735102,0.0033400487753154,GBR,0.295735247545656,0.2923951987703406,True
ENSG00000149532.16,CPSF7,11,61402641,61430031,0.0033453695836873,JPT,0.2080607723148343,0.204715402731147,False
ENSG00000172046.21,USP19,3,49108046,49120938,0.0033467913302167,CDX,0.0604279207711047,0.057081129440888,False
ENSG00000186645.11,SPDYE17,7,77022306,77032361,0.0033780217460149,ESN,0.0700153821672943,0.0666373604212793,True
ENSG00000159714.12,ZDHHC1,16,67394152,67416833,0.0033889330156208,CHS,0.1527902433873607,0.1494013103717398,False
ENSG00000135960.10,EDAR,2,108894471,108989372,0.00339468519599,CHB,0.616533023844693,0.6131383386487029,False
ENSG00000103226.19,NOMO3,16,16232506,16300806,0.0034400635088647,MXL,0.0159411079334816,0.0125010444246168,True
ENSG00000129152.4,MYOD1,11,17719571,17722136,0.0034418850939899,CHS,0.3088841882601798,0.3054423031661898,False
ENSG00000111845.5,PAK1IP1,6,10694972,10709782,0.0034486417657045,FIN,0.519660104502032,0.5162114627363275,False
ENSG00000179468.6,OR9A2,7,143026200,143027132,0.0034515717926932,JPT,0.1254024383807463,0.121950866588053,False
ENSG00000131467.12,PSME3,17,42824385,42843760,0.0034953924372418,TSI,0.1608782856539639,0.157382893216722,False
ENSG00000144036.16,EXOC6B,2,72175984,72826041,0.0034979860080559,KHV,0.1598817255398912,0.1563837395318352,False
ENSG00000115325.14,DOK1,2,74549026,74557551,0.0034990987169971,GBR,0.1609207539200675,0.1574216552030704,False
ENSG00000166321.14,NUDT13,10,73110375,73131828,0.0035432862657993,IBS,0.3657764171856856,0.3622331309198863,False
ENSG00000270882.3,H4C14,1,149832657,149839767,0.003543473661942,BEB,0.0295814150394242,0.0260379413774822,True
ENSG00000214510.10,SPINK13,5,148268180,148286255,0.0035483529287151,TSI,0.8300960624934023,0.8265477095646871,False
ENSG00000178149.17,DALRD3,3,49015488,49022293,0.0035509857960568,KHV,0.0499021008625707,0.0463511150665139,False
ENSG00000167992.14,VWCE,11,61258286,61295316,0.0035547538200339,FIN,0.3028592530069635,0.2993044991869295,False
ENSG00000102981.10,PARD6A,16,67660946,67662774,0.0035577740016992,JPT,0.0530982793201731,0.0495405053184738,False
ENSG00000166902.5,MRPL16,11,59806140,59810778,0.0036013134201885,TSI,0.1391322706639924,0.1355309572438038,False
ENSG00000187049.11,TMEM216,11,61392393,61398866,0.0036108751062022,JPT,0.3466976155307026,0.3430867404245004,False
ENSG00000105737.10,GRIK5,19,41998321,42070206,0.0036428910828361,MSL,0.0247815726767275,0.0211386815938913,False
ENSG00000115942.9,ORC2,2,200908977,200963680,0.0036533065071213,PEL,0.1993036505591897,0.1956503440520683,False
ENSG00000111911.7,HINT3,6,125956770,125980244,0.0036598949769267,CHB,0.1717171717171717,0.1680572767402449,False
ENSG00000137434.12,C6orf52,6,10671418,10694797,0.0036608658743633,FIN,0.620256504987597,0.6165956391132337,False
ENSG00000165338.17,HECTD2,10,91409280,91514829,0.0037017451084082,ITU,0.287659664309089,0.2839579192006807,False
ENSG00000136451.9,VEZF1,17,57971547,57988259,0.003706252978239,PEL,0.2932390352034623,0.2895327822252233,False
ENSG00000178057.15,NDUFAF3,3,49020459,49023495,0.0037099851600593,KHV,0.0365666507911308,0.0328566656310715,False
ENSG00000066651.20,TRMT11,6,125986479,126203817,0.003712936933114,CHB,0.1706879256639037,0.1669749887307896,False
ENSG00000167986.15,DDB1,11,61299451,61342596,0.003713921901528,FIN,0.2600495885207849,0.2563356666192569,False
ENSG00000172037.14,LAMB2,3,49121114,49133118,0.0037186570335741,CDX,0.0379197118949263,0.0342010548613522,False
ENSG00000105722.11,ERF,19,42247569,42255128,0.0037484821287154,MSL,0.0676978493484479,0.0639493672197324,False
ENSG00000112208.11,BAG2,6,57172326,57189833,0.0037538331394734,STU,0.0628183361629881,0.0590645030235147,False
ENSG00000131471.7,AOC3,17,42851184,42858130,0.0037601948946086,TSI,0.2358809247334529,0.2321207298388443,False
ENSG00000161791.14,FMNL3,12,49636499,49708165,0.0037659788893014,CHB,0.1829892825088432,0.1792233036195418,False
ENSG00000197037.11,ZSCAN25,7,99616946,99632408,0.0037669779286926,FIN,0.1836174592283738,0.1798504812996811,False
ENSG00000213648.11,SULT1A4,16,29459913,29464966,0.0038002744642668,LWK,0.0101261796204008,0.0063259051561339,True
ENSG00000136541.15,ERMN,2,157318631,157327713,0.0038077106139933,IBS,0.1040852950490868,0.1002775844350935,False
ENSG00000115318.12,LOXL3,2,74532258,74555690,0.0038171986003605,GBR,0.1100258698062404,0.1062086712058799,False
ENSG00000115042.10,FAHD2A,2,95402708,95416616,0.0038530560540483,ESN,0.1231005453486525,0.1192474892946041,True
ENSG00000175482.9,POLD4,11,67350772,67356972,0.0038595749180501,STU,0.1669402234341081,0.163080648516058,False
ENSG00000203877.9,RIPPLY2,6,83853360,83857515,0.0038605954836321,IBS,0.3578063971286815,0.3539458016450493,False
ENSG00000176695.8,OR4F17,19,107104,117102,0.0039068686975344,MSL,0.0427481724758978,0.0388413037783634,True
ENSG00000175130.7,MARCKSL1,1,32333839,32336233,0.0039116185643302,PJL,0.0213821867905601,0.0174705682262298,True
ENSG00000114270.18,COL7A1,3,48564073,48595329,0.0039124458073384,STU,0.024750900996396,0.0208384551890575,False
ENSG00000129636.13,ITFG1,16,47154387,47464149,0.0039180388627098,PEL,0.0336746542805869,0.0297566154178771,False
ENSG00000172932.16,ANKRD13D,11,67289300,67302485,0.0039199067697849,GIH,0.320806502691861,0.3168865959220761,False
ENSG00000156650.14,KAT6B,10,74824927,75032624,0.0039261460101867,FIN,0.2149354770467527,0.2110093310365659,False
ENSG00000060642.12,PIGV,1,26787054,26800659,0.0039586192336113,LWK,0.0692927579259887,0.0653341386923774,False
ENSG00000244731.10,C4A,6,31982057,32002681,0.0039596642204741,MSL,0.0535827856688573,0.0496231214483832,True
ENSG00000147475.17,ERLIN2,8,37736601,37758422,0.0039600823697132,PUR,0.0146147736298649,0.0106546912601516,False
ENSG00000172830.13,SSH3,11,67303478,67312607,0.0040194626613073,BEB,0.2587494043521999,0.2547299416908926,False
ENSG00000160868.16,CYP3A4,7,99756960,99784248,0.0040218024024977,CEU,0.150102918667863,0.1460811162653652,True
ENSG00000215784.6,FAM72D,1,145095974,145112696,0.0040222281026726,MXL,0.0194881053525913,0.0154658772499186,True
ENSG00000151876.13,FBXO4,5,41925254,41941743,0.0040243579560497,CHS,0.0883147138243236,0.0842903558682738,False
ENSG00000153201.17,RANBP2,2,108719482,108785810,0.0040311886702381,CHB,0.757854163366598,0.75382297469636,True
ENSG00000167619.13,TMEM145,19,42313309,42325064,0.0040322580645161,FIN,0.0491274457958752,0.045095187731359,False
ENSG00000147535.17,PLPP5,8,38263130,38269243,0.0040641824131742,ESN,0.1702613684657883,0.166197186052614,False
ENSG00000112276.14,BVES,6,105096822,105137157,0.0040768782760629,PEL,0.8780423420093976,0.8739654637333347,False
ENSG00000167985.8,SDHAF2,11,61430042,61446839,0.0040887850467289,JPT,0.4676619539987339,0.4635731689520049,False
ENSG00000214967.6,NPIPA7,16,16379140,16393972,0.004118050789293,MSL,0.0663594958161211,0.0622414450268281,True
ENSG00000149483.13,TMEM138,11,61361964,61377890,0.0041280762106377,MXL,0.3696454948301329,0.3655174186194952,False
ENSG00000068097.16,HEATR6,17,60041008,60078922,0.0041317936222057,GIH,0.1502426672293733,0.1461108736071675,False
ENSG00000083720.13,OXCT1,5,41730065,41870425,0.0041339834640661,KHV,0.1504303289508421,0.146296345486776,False
ENSG00000149485.19,FADS1,11,61799627,61829318,0.0041776837652035,ITU,0.2265492359932088,0.2223715522280052,False
ENSG00000078668.14,VDAC3,8,42391624,42405937,0.0041779047014649,IBS,0.208859088749274,0.2046811840478091,False
ENSG00000140992.19,PDPK1,16,2537979,2603188,0.0041869832520669,KHV,0.090256518526338,0.086069535274271,True
ENSG00000102898.13,NUTF2,16,67846882,67872567,0.0041903145388001,CHB,0.2181463105668742,0.213955996028074,False
ENSG00000009780.16,FAM76A,1,27725961,27763116,0.0041914261460101,FIN,0.6196610527427274,0.6154696265967172,False
ENSG00000180509.13,KCNE1,21,34446688,34512214,0.0042202996412745,GWD,0.0531053105310531,0.0488850108897785,True
ENSG00000188848.17,BEND4,4,42110853,42152878,0.0042433564949875,CHB,0.4576628857821155,0.453419529287128,False
ENSG00000164920.10,OSR2,8,98944403,98952104,0.0042816365366317,PJL,0.0499124807722908,0.0456308442356591,False
ENSG00000115267.10,IFIH1,2,162267074,162318684,0.0042836744407425,IBS,0.3260443691427966,0.3217606947020541,False
ENSG00000116096.7,SPR,2,72887382,72892158,0.0042891183478951,CHS,0.0389156562715095,0.0346265379236143,False
